,data,produto,submercado,expiracao,volume,VWAP,M,H,h,h_cresc,missing,ok
2445,2023-04-16,,,,,,,,,,2.75,
2446,2023-04-17,,,,,,,,,,2.75,
2447,2023-04-18,,,,,,,,,,2.75,
2448,2023-04-19,,,,,,,,,,2.75,
2449,2023-04-20,,,,,,,,,,2.75,
2450,2023-04-21,,,,,,,,,,2.75,
2451,2023-04-22,,,,,,,,,,2.75,
2452,2023-04-23,,,,,,,,,,2.75,
2453,2023-04-24,,,,,,,,,,2.75,
2454,2023-04-25,,,,,,,,,,2.75,
2455,2023-04-26,,,,,,,,,,2.75,
2456,2023-04-27,,,,,,,,,,2.75,
2457,2023-04-28,,,,,,,,,,2.75,
2458,2023-04-29,,,,,,,,,,2.75,
2459,2023-04-30,,,,,,,,,,2.75,
2460,2023-05-01,,,,,,,,,,2.75,
2461,2023-05-02,,,,,,,,,,2.75,
2462,2023-05-03,,,,,,,,,,2.75,
2463,2023-05-04,,,,,,,,,,2.75,
2464,2023-05-05,,,,,,,,,,2.75,
2465,2023-05-06,,,,,,,,,,2.75,
2466,2023-05-07,,,,,,,,,,2.75,
2467,2023-05-08,,,,,,,,,,2.75,
2468,2023-05-09,SE CON MEN AGO/23,SE,2023-09-01,5.0,69.54,3.0,31.0,19.0,11.0,,3
2469,2023-05-10,,,,,,,,,,2.75,
2470,2023-05-11,,,,,,,,,,2.75,
2471,2023-05-12,,,,,,,,,,2.75,
2472,2023-05-13,,,,,,,,,,2.75,
2473,2023-05-14,,,,,,,,,,2.75,
2474,2023-05-15,,,,,,,,,,2.75,
2475,2023-05-16,,,,,,,,,,2.75,
2476,2023-05-17,,,,,,,,,,2.75,
2477,2023-05-18,,,,,,,,,,2.75,
2478,2023-05-19,,,,,,,,,,2.75,
2479,2023-05-20,,,,,,,,,,2.75,
2480,2023-05-21,,,,,,,,,,2.75,
2481,2023-05-22,,,,,,,,,,2.75,
2482,2023-05-23,,,,,,,,,,2.75,
2483,2023-05-24,,,,,,,,,,2.75,
2484,2023-05-25,,,,,,,,,,2.75,
2485,2023-05-26,,,,,,,,,,2.75,
2486,2023-05-27,,,,,,,,,,2.75,
2487,2023-05-28,,,,,,,,,,2.75,
2488,2023-05-29,,,,,,,,,,2.75,
2489,2023-05-30,,,,,,,,,,2.75,
2490,2023-05-31,,,,,,,,,,2.75,
2491,2023-06-01,,,,,,,,,,2.75,
2492,2023-06-02,,,,,,,,,,2.75,
2493,2023-06-03,,,,,,,,,,2.75,
2494,2023-06-04,,,,,,,,,,2.75,
2495,2023-06-05,,,,,,,,,,2.75,
2496,2023-06-06,,,,,,,,,,2.75,
2497,2023-06-07,,,,,,,,,,2.75,
2498,2023-06-08,,,,,,,,,,2.75,
2499,2023-06-09,,,,,,,,,,2.75,
2500,2023-06-10,,,,,,,,,,2.75,
2501,2023-06-11,,,,,,,,,,2.75,
2502,2023-06-12,,,,,,,,,,2.75,
2503,2023-06-13,,,,,,,,,,2.75,
2504,2023-06-14,,,,,,,,,,2.75,
2505,2023-06-15,,,,,,,,,,2.75,
2506,2023-06-16,,,,,,,,,,2.75,
2507,2023-06-17,,,,,,,,,,2.75,
2508,2023-06-18,,,,,,,,,,2.75,
2509,2023-06-19,,,,,,,,,,2.75,
2510,2023-06-20,,,,,,,,,,2.75,
2511,2023-06-21,,,,,,,,,,2.75,
2512,2023-06-22,,,,,,,,,,2.75,
2513,2023-06-23,,,,,,,,,,2.75,
2514,2023-06-24,,,,,,,,,,2.75,
2515,2023-06-25,,,,,,,,,,2.75,
2516,2023-06-26,SE CON MEN SET/23,SE,2023-10-01,10.0,71.1,3.0,35.0,25.0,9.0,,3
2517,2023-06-27,,,,,,,,,,2.75,
2518,2023-06-28,SE CON MEN SET/23,SE,2023-10-01,8.0,71.54,3.0,35.0,24.0,10.0,,3
2519,2023-06-29,,,,,,,,,,2.75,
2520,2023-06-30,,,,,,,,,,2.75,
2521,2023-07-01,,,,,,,,,,2.75,
2522,2023-07-02,,,,,,,,,,2.75,
2523,2023-07-03,,,,,,,,,,2.75,
2524,2023-07-04,,,,,,,,,,2.75,
2525,2023-07-05,,,,,,,,,,2.75,
2526,2023-07-06,,,,,,,,,,2.75,
2527,2023-07-07,,,,,,,,,,2.75,
2528,2023-07-08,,,,,,,,,,2.75,
2529,2023-07-09,,,,,,,,,,2.75,
2530,2023-07-10,,,,,,,,,,2.75,
2531,2023-07-11,,,,,,,,,,2.75,
2532,2023-07-12,,,,,,,,,,2.75,
2533,2023-07-13,,,,,,,,,,2.75,
2534,2023-07-14,,,,,,,,,,2.75,
2535,2023-07-15,,,,,,,,,,2.75,
2536,2023-07-16,,,,,,,,,,2.75,
2537,2023-07-17,,,,,,,,,,2.75,
2538,2023-07-18,,,,,,,,,,2.75,
2539,2023-07-19,SE CON MEN OUT/23,SE,2023-11-01,1.0,72.9,3.0,47.0,32.0,14.0,,3
2540,2023-07-20,,,,,,,,,,2.75,
2541,2023-07-21,,,,,,,,,,2.75,
2542,2023-07-22,,,,,,,,,,2.75,
2543,2023-07-23,,,,,,,,,,2.75,
2544,2023-07-24,,,,,,,,,,2.75,
2545,2023-07-25,,,,,,,,,,2.75,
2546,2023-07-26,,,,,,,,,,2.75,
2547,2023-07-27,,,,,,,,,,2.75,
2548,2023-07-28,,,,,,,,,,2.75,
2549,2023-07-29,,,,,,,,,,2.75,
2550,2023-07-30,,,,,,,,,,2.75,
2551,2023-07-31,,,,,,,,,,2.75,
2552,2023-08-01,,,,,,,,,,2.75,
2553,2023-08-02,,,,,,,,,,2.75,
2554,2023-08-03,,,,,,,,,,2.75,
2555,2023-08-04,,,,,,,,,,2.75,
2556,2023-08-05,,,,,,,,,,2.75,
2557,2023-08-06,,,,,,,,,,2.75,
2558,2023-08-07,,,,,,,,,,2.75,
2559,2023-08-08,,,,,,,,,,2.75,
2560,2023-08-09,,,,,,,,,,2.75,
2561,2023-08-10,,,,,,,,,,2.75,
2562,2023-08-11,,,,,,,,,,2.75,
2563,2023-08-12,,,,,,,,,,2.75,
2564,2023-08-13,,,,,,,,,,2.75,
2565,2023-08-14,,,,,,,,,,2.75,
2566,2023-08-15,,,,,,,,,,2.75,
2567,2023-08-16,,,,,,,,,,2.75,
2568,2023-08-17,,,,,,,,,,2.75,
2569,2023-08-18,,,,,,,,,,2.75,
2570,2023-08-19,,,,,,,,,,2.75,
2571,2023-08-20,,,,,,,,,,2.75,
2572,2023-08-21,,,,,,,,,,2.75,
2573,2023-08-22,,,,,,,,,,2.75,
2574,2023-08-23,,,,,,,,,,2.75,
2575,2023-08-24,,,,,,,,,,2.75,
2576,2023-08-25,,,,,,,,,,2.75,
2577,2023-08-26,,,,,,,,,,2.75,
2578,2023-08-27,,,,,,,,,,2.75,
2579,2023-08-28,,,,,,,,,,2.75,
2580,2023-08-29,,,,,,,,,,2.75,
2581,2023-08-30,,,,,,,,,,2.75,
2582,2023-08-31,,,,,,,,,,2.75,
2583,2023-09-01,,,,,,,,,,2.75,
2584,2023-09-02,,,,,,,,,,2.75,
2585,2023-09-03,,,,,,,,,,2.75,
2586,2023-09-04,,,,,,,,,,2.75,
2587,2023-09-05,,,,,,,,,,2.75,
2588,2023-09-06,,,,,,,,,,2.75,
2589,2023-09-07,,,,,,,,,,2.75,
2590,2023-09-08,,,,,,,,,,2.75,
2591,2023-09-09,,,,,,,,,,2.75,
2592,2023-09-10,,,,,,,,,,2.75,
2593,2023-09-11,,,,,,,,,,2.75,
2594,2023-09-12,,,,,,,,,,2.75,
2595,2023-09-13,,,,,,,,,,2.75,
2596,2023-09-14,,,,,,,,,,2.75,
2597,2023-09-15,,,,,,,,,,2.75,
2598,2023-09-16,,,,,,,,,,2.75,
2599,2023-09-17,,,,,,,,,,2.75,
2600,2023-09-18,,,,,,,,,,2.75,
2601,2023-09-19,,,,,,,,,,2.75,
2602,2023-09-20,,,,,,,,,,2.75,
2603,2023-09-21,,,,,,,,,,2.75,
2604,2023-09-22,,,,,,,,,,2.75,
2605,2023-09-23,,,,,,,,,,2.75,
2606,2023-09-24,,,,,,,,,,2.75,
2607,2023-09-25,,,,,,,,,,2.75,
2608,2023-09-26,SE CON MEN DEZ/23,SE,2024-01-01,110.0,74.0,3.0,99.0,59.0,39.0,,3
2609,2023-09-27,SE CON MEN DEZ/23,SE,2024-01-01,36.0,80.0,3.0,99.0,58.0,40.0,,3
2610,2023-09-28,SE CON MEN DEZ/23,SE,2024-01-01,1.0,73.0,3.0,99.0,57.0,41.0,,3
2611,2023-09-29,SE CON MEN DEZ/23,SE,2024-01-01,10.0,73.0,3.0,99.0,56.0,42.0,,3
2612,2023-09-30,,,,,,,,,,2.75,
2613,2023-10-01,,,,,,,,,,2.75,
2614,2023-10-02,,,,,,,,,,2.75,
2615,2023-10-03,,,,,,,,,,2.75,
2616,2023-10-04,,,,,,,,,,2.75,
2617,2023-10-05,,,,,,,,,,2.75,
2618,2023-10-06,SE CON MEN JAN/24,SE,2024-02-01,5.0,78.0,3.0,61.0,59.0,1.0,,3
2619,2023-10-07,,,,,,,,,,2.75,
2620,2023-10-08,,,,,,,,,,2.75,
2621,2023-10-09,,,,,,,,,,2.75,
2622,2023-10-10,,,,,,,,,,2.75,
2623,2023-10-11,SE CON MEN JAN/24,SE,2024-02-01,10.0,79.0,3.0,61.0,58.0,2.0,,3
2624,2023-10-12,,,,,,,,,,2.75,
2625,2023-10-13,,,,,,,,,,2.75,
2626,2023-10-14,,,,,,,,,,2.75,
2627,2023-10-15,,,,,,,,,,2.75,
2628,2023-10-16,SE CON MEN JAN/24,SE,2024-02-01,15.0,73.0,3.0,61.0,57.0,3.0,,3
2629,2023-10-17,SE CON MEN JAN/24,SE,2024-02-01,6.0,73.63333333333333,3.0,61.0,56.0,4.0,,3
2630,2023-10-18,,,,,,,,,,2.75,
2631,2023-10-19,SE CON MEN JAN/24,SE,2024-02-01,27.2,72.45588235294117,3.0,61.0,55.0,5.0,,3
2632,2023-10-20,,,,,,,,,,2.75,
2633,2023-10-21,,,,,,,,,,2.75,
2634,2023-10-22,,,,,,,,,,2.75,
2635,2023-10-23,,,,,,,,,,2.75,
2636,2023-10-24,,,,,,,,,,2.75,
2637,2023-10-25,SE CON MEN JAN/24,SE,2024-02-01,6.0,75.0,3.0,61.0,54.0,6.0,,3
2638,2023-10-26,,,,,,,,,,2.75,
2639,2023-10-27,SE CON MEN JAN/24,SE,2024-02-01,10.0,75.0,3.0,61.0,53.0,7.0,,3
2640,2023-10-28,,,,,,,,,,2.75,
2641,2023-10-29,,,,,,,,,,2.75,
2642,2023-10-30,,,,,,,,,,2.75,
2643,2023-10-31,SE CON MEN JAN/24,SE,2024-02-01,12.0,73.08333333333333,3.0,61.0,52.0,8.0,,3
2644,2023-11-01,,,,,,,,,,2.75,
2645,2023-11-02,,,,,,,,,,2.75,
2646,2023-11-03,,,,,,,,,,2.75,
2647,2023-11-04,,,,,,,,,,2.75,
2648,2023-11-05,,,,,,,,,,2.75,
2649,2023-11-06,,,,,,,,,,2.75,
2650,2023-11-07,,,,,,,,,,2.75,
2651,2023-11-08,SE CON MEN FEV/24,SE,2024-03-01,5.0,77.0,3.0,59.0,57.0,1.0,,3
2652,2023-11-09,SE CON MEN FEV/24,SE,2024-03-01,10.0,76.4,3.0,59.0,56.0,2.0,,3
2653,2023-11-10,SE CON MEN FEV/24,SE,2024-03-01,15.0,77.7,3.0,59.0,55.0,3.0,,3
2654,2023-11-11,,,,,,,,,,2.75,
2655,2023-11-12,,,,,,,,,,2.75,
2656,2023-11-13,,,,,,,,,,2.75,
2657,2023-11-14,,,,,,,,,,2.75,
2658,2023-11-15,,,,,,,,,,2.75,
2659,2023-11-16,,,,,,,,,,2.75,
2660,2023-11-17,,,,,,,,,,2.75,
2661,2023-11-18,,,,,,,,,,2.75,
2662,2023-11-19,,,,,,,,,,2.75,
2663,2023-11-20,,,,,,,,,,2.75,
2664,2023-11-21,,,,,,,,,,2.75,
2665,2023-11-22,,,,,,,,,,2.75,
2666,2023-11-23,,,,,,,,,,2.75,
2667,2023-11-24,,,,,,,,,,2.75,
2668,2023-11-25,,,,,,,,,,2.75,
2669,2023-11-26,,,,,,,,,,2.75,
2670,2023-11-27,,,,,,,,,,2.75,
2671,2023-11-28,SE CON MEN FEV/24,SE,2024-03-01,3.0,76.0,3.0,59.0,54.0,4.0,,3
2672,2023-11-29,SE CON MEN FEV/24,SE,2024-03-01,3.0,71.0,3.0,59.0,53.0,5.0,,3
2673,2023-11-30,SE CON MEN FEV/24,SE,2024-03-01,0.2,74.5,3.0,59.0,52.0,6.0,,3
2674,2023-12-01,,,,,,,,,,2.75,
2675,2023-12-02,,,,,,,,,,2.75,
2676,2023-12-03,,,,,,,,,,2.75,
2677,2023-12-04,,,,,,,,,,2.75,
2678,2023-12-05,,,,,,,,,,2.75,
2679,2023-12-06,,,,,,,,,,2.75,
2680,2023-12-07,SE CON MEN MAR/24,SE,2024-04-01,5.0,72.0,3.0,64.0,59.0,4.0,,3
2681,2023-12-08,SE CON MEN MAR/24,SE,2024-04-01,1.0,70.5,3.0,64.0,58.0,5.0,,3
2682,2023-12-09,,,,,,,,,,2.75,
2683,2023-12-10,,,,,,,,,,2.75,
2684,2023-12-11,,,,,,,,,,2.75,
2685,2023-12-12,,,,,,,,,,2.75,
2686,2023-12-13,,,,,,,,,,2.75,
2687,2023-12-14,,,,,,,,,,2.75,
2688,2023-12-15,,,,,,,,,,2.75,
2689,2023-12-16,,,,,,,,,,2.75,
2690,2023-12-17,,,,,,,,,,2.75,
2691,2023-12-18,SE CON MEN MAR/24,SE,2024-04-01,2.0,74.0,3.0,64.0,57.0,6.0,,3
2692,2023-12-19,SE CON MEN MAR/24,SE,2024-04-01,23.0,70.73913043478261,3.0,64.0,56.0,7.0,,3
2693,2023-12-20,SE CON MEN MAR/24,SE,2024-04-01,11.0,70.0,3.0,64.0,55.0,8.0,,3
2694,2023-12-21,SE CON MEN MAR/24,SE,2024-04-01,60.0,70.0,3.0,64.0,54.0,9.0,,3
2695,2023-12-22,SE CON MEN MAR/24,SE,2024-04-01,7.18,70.0,3.0,64.0,53.0,10.0,,3
2696,2023-12-23,,,,,,,,,,2.75,
2697,2023-12-24,,,,,,,,,,2.75,
2698,2023-12-25,,,,,,,,,,2.75,
2699,2023-12-26,,,,,,,,,,2.75,
2700,2023-12-27,,,,,,,,,,2.75,
2701,2023-12-28,,,,,,,,,,2.75,
2702,2023-12-29,,,,,,,,,,2.75,
2703,2023-12-30,,,,,,,,,,2.75,
2704,2023-12-31,,,,,,,,,,2.75,
2705,2024-01-01,,,,,,,,,,2.75,
2706,2024-01-02,SE CON MEN ABR/24,SE,2024-05-01,2.77777777777778,67.0,3.0,63.0,58.0,4.0,,3
2707,2024-01-03,,,,,,,,,,2.75,
2708,2024-01-04,,,,,,,,,,2.75,
2709,2024-01-05,,,,,,,,,,2.75,
2710,2024-01-06,,,,,,,,,,2.75,
2711,2024-01-07,,,,,,,,,,2.75,
2712,2024-01-08,,,,,,,,,,2.75,
2713,2024-01-09,,,,,,,,,,2.75,
2714,2024-01-10,SE CON MEN ABR/24,SE,2024-05-01,1.0,65.0,3.0,63.0,57.0,5.0,,3
2715,2024-01-11,,,,,,,,,,2.75,
2716,2024-01-12,SE CON MEN ABR/24,SE,2024-05-01,33.0,67.1969696969697,3.0,63.0,56.0,6.0,,3
2717,2024-01-13,,,,,,,,,,2.75,
2718,2024-01-14,,,,,,,,,,2.75,
2719,2024-01-15,,,,,,,,,,2.75,
2720,2024-01-16,SE CON MEN ABR/24,SE,2024-05-01,3.0,67.0,3.0,63.0,55.0,7.0,,3
2721,2024-01-17,SE CON MEN ABR/24,SE,2024-05-01,4.0,66.0,3.0,63.0,54.0,8.0,,3
2722,2024-01-18,SE CON MEN ABR/24,SE,2024-05-01,19.0,65.1263157894737,3.0,63.0,53.0,9.0,,3
2723,2024-01-19,SE CON MEN ABR/24,SE,2024-05-01,8.0,65.0,3.0,63.0,52.0,10.0,,3
2724,2024-01-20,,,,,,,,,,2.75,
2725,2024-01-21,,,,,,,,,,2.75,
2726,2024-01-22,,,,,,,,,,2.75,
2727,2024-01-23,,,,,,,,,,2.75,
2728,2024-01-24,,,,,,,,,,2.75,
2729,2024-01-25,,,,,,,,,,2.75,
2730,2024-01-26,,,,,,,,,,2.75,
2731,2024-01-27,,,,,,,,,,2.75,
2732,2024-01-28,,,,,,,,,,2.75,
2733,2024-01-29,SE CON MEN ABR/24,SE,2024-05-01,11.0,66.81818181818181,3.0,63.0,51.0,11.0,,3
2734,2024-01-30,SE CON MEN ABR/24,SE,2024-05-01,1.0,66.0,3.0,63.0,50.0,12.0,,3
2735,2024-01-31,,,,,,,,,,2.75,
2736,2024-02-01,,,,,,,,,,2.75,
2737,2024-02-02,,,,,,,,,,2.75,
2738,2024-02-03,,,,,,,,,,2.75,
2739,2024-02-04,,,,,,,,,,2.75,
2740,2024-02-05,,,,,,,,,,2.75,
2741,2024-02-06,SE CON MEN MAI/24,SE,2024-06-01,23.0,78.15217391304348,3.0,56.0,51.0,4.0,,3
2742,2024-02-07,SE CON MEN MAI/24,SE,2024-06-01,16.4,75.94817073170732,3.0,56.0,50.0,5.0,,3
2743,2024-02-08,SE CON MEN MAI/24,SE,2024-06-01,5.0,77.0,3.0,56.0,49.0,6.0,,3
2744,2024-02-09,,,,,,,,,,2.75,
2745,2024-02-10,,,,,,,,,,2.75,
2746,2024-02-11,,,,,,,,,,2.75,
2747,2024-02-12,,,,,,,,,,2.75,
2748,2024-02-13,,,,,,,,,,2.75,
2749,2024-02-14,,,,,,,,,,2.75,
2750,2024-02-15,,,,,,,,,,2.75,
2751,2024-02-16,,,,,,,,,,2.75,
2752,2024-02-17,,,,,,,,,,2.75,
2753,2024-02-18,,,,,,,,,,2.75,
2754,2024-02-19,,,,,,,,,,2.75,
2755,2024-02-20,SE CON MEN MAI/24,SE,2024-06-01,22.0,76.4909090909091,3.0,56.0,48.0,7.0,,3
2756,2024-02-21,SE CON MEN MAI/24,SE,2024-06-01,6.0,74.91833333333334,3.0,56.0,47.0,8.0,,3
2757,2024-02-22,SE CON MEN MAI/24,SE,2024-06-01,1.0,71.0,3.0,56.0,46.0,9.0,,3
2758,2024-02-23,,,,,,,,,,2.75,
2759,2024-02-24,,,,,,,,,,2.75,
2760,2024-02-25,,,,,,,,,,2.75,
2761,2024-02-26,,,,,,,,,,2.75,
2762,2024-02-27,SE CON MEN MAI/24,SE,2024-06-01,0.1,80.0,3.0,56.0,45.0,10.0,,3
2763,2024-02-28,,,,,,,,,,2.75,
2764,2024-02-29,SE CON MEN MAI/24,SE,2024-06-01,1.1,80.36363636363636,3.0,56.0,44.0,11.0,,3
2765,2024-03-01,SE CON MEN JUN/24,SE,2024-07-01,31.0,96.80967741935484,3.0,73.0,59.0,13.0,,3
2766,2024-03-02,,,,,,,,,,2.75,
2767,2024-03-03,,,,,,,,,,2.75,
2768,2024-03-04,,,,,,,,,,2.75,
2769,2024-03-05,,,,,,,,,,2.75,
2770,2024-03-06,,,,,,,,,,2.75,
2771,2024-03-07,SE CON MEN JUN/24,SE,2024-07-01,23.0,95.34782608695652,3.0,73.0,58.0,14.0,,3
2772,2024-03-08,SE CON MEN JUN/24,SE,2024-07-01,46.5,99.56301075268817,3.0,73.0,57.0,15.0,,3
2773,2024-03-09,,,,,,,,,,2.75,
2774,2024-03-10,,,,,,,,,,2.75,
2775,2024-03-11,SE CON MEN JUN/24,SE,2024-07-01,169.0,99.86615384615385,3.0,73.0,56.0,16.0,,3
2776,2024-03-12,SE CON MEN JUN/24,SE,2024-07-01,41.0,100.36951219512194,3.0,73.0,55.0,17.0,,3
2777,2024-03-13,SE CON MEN JUN/24,SE,2024-07-01,295.0,96.86830508474577,3.0,73.0,54.0,18.0,,3
2778,2024-03-14,SE CON MEN JUN/24,SE,2024-07-01,138.8,89.49927953890489,3.0,73.0,53.0,19.0,,3
2779,2024-03-15,SE CON MEN JUN/24,SE,2024-07-01,137.3,93.21449380917699,3.0,73.0,52.0,20.0,,3
2780,2024-03-16,,,,,,,,,,2.75,
2781,2024-03-17,,,,,,,,,,2.75,
2782,2024-03-18,SE CON MEN JUN/24,SE,2024-07-01,127.2,86.56764150943397,3.0,73.0,51.0,21.0,,3
2783,2024-03-19,SE CON MEN JUN/24,SE,2024-07-01,49.0,80.60204081632654,3.0,73.0,50.0,22.0,,3
2784,2024-03-20,SE CON MEN JUN/24,SE,2024-07-01,80.5,75.72360248447205,3.0,73.0,49.0,23.0,,3
2785,2024-03-21,SE CON MEN JUN/24,SE,2024-07-01,43.0,78.62767441860464,3.0,73.0,48.0,24.0,,3
2786,2024-03-22,SE CON MEN JUN/24,SE,2024-07-01,117.9,80.85487701441899,3.0,73.0,47.0,25.0,,3
2787,2024-03-23,,,,,,,,,,2.75,
2788,2024-03-24,,,,,,,,,,2.75,
2789,2024-03-25,SE CON MEN JUN/24,SE,2024-07-01,83.67638888888888,84.83695785682275,3.0,73.0,46.0,26.0,,3
2790,2024-03-26,SE CON MEN JUN/24,SE,2024-07-01,64.85,86.66168080185044,3.0,73.0,45.0,27.0,,3
2791,2024-03-27,SE CON MEN JUN/24,SE,2024-07-01,61.0,86.95901639344262,3.0,73.0,44.0,28.0,,3
2792,2024-03-28,SE CON MEN JUN/24,SE,2024-07-01,15.5,80.03870967741935,3.0,73.0,43.0,29.0,,3
2793,2024-03-29,,,,,,,,,,2.75,
2794,2024-03-30,,,,,,,,,,2.75,
2795,2024-03-31,,,,,,,,,,2.75,
2796,2024-04-01,SE CON MEN JUL/24,SE,2024-08-01,23.8,96.40756302521008,3.0,122.0,84.0,37.0,,3
2797,2024-04-02,SE CON MEN JUL/24,SE,2024-08-01,42.5,96.69435294117648,3.0,122.0,83.0,38.0,,3
2798,2024-04-03,SE CON MEN JUL/24,SE,2024-08-01,91.0,88.89307692307693,3.0,122.0,82.0,39.0,,3
2799,2024-04-04,SE CON MEN JUL/24,SE,2024-08-01,77.4,79.92926356589147,3.0,122.0,81.0,40.0,,3
2800,2024-04-05,SE CON MEN JUL/24,SE,2024-08-01,45.0,81.53333333333333,3.0,122.0,80.0,41.0,,3
2801,2024-04-06,,,,,,,,,,2.75,
2802,2024-04-07,,,,,,,,,,2.75,
2803,2024-04-08,SE CON MEN JUL/24,SE,2024-08-01,158.6,70.92547288776795,3.0,122.0,79.0,42.0,,3
2804,2024-04-09,SE CON MEN JUL/24,SE,2024-08-01,138.5,69.40288808664259,3.0,122.0,78.0,43.0,,3
2805,2024-04-10,SE CON MEN JUL/24,SE,2024-08-01,33.1,71.64848942598188,3.0,122.0,77.0,44.0,,3
2806,2024-04-11,SE CON MEN JUL/24,SE,2024-08-01,252.5,71.04550495049504,3.0,122.0,76.0,45.0,,3
2807,2024-04-12,SE CON MEN JUL/24,SE,2024-08-01,48.0,72.71916666666667,3.0,122.0,75.0,46.0,,3
2808,2024-04-13,,,,,,,,,,2.75,
2809,2024-04-14,,,,,,,,,,2.75,
2810,2024-04-15,SE CON MEN JUL/24,SE,2024-08-01,218.0,70.60298165137615,3.0,122.0,74.0,47.0,,3
2811,2024-04-16,SE CON MEN JUL/24,SE,2024-08-01,95.0,68.24947368421053,3.0,122.0,73.0,48.0,,3
2812,2024-04-17,SE CON MEN JUL/24,SE,2024-08-01,103.0,68.07038834951456,3.0,122.0,72.0,49.0,,3
2813,2024-04-18,SE CON MEN JUL/24,SE,2024-08-01,74.0,67.1277027027027,3.0,122.0,71.0,50.0,,3
2814,2024-04-19,SE CON MEN JUL/24,SE,2024-08-01,75.0,66.99733333333333,3.0,122.0,70.0,51.0,,3
2815,2024-04-20,,,,,,,,,,2.75,
2816,2024-04-21,,,,,,,,,,2.75,
2817,2024-04-22,SE CON MEN JUL/24,SE,2024-08-01,33.0,66.70757575757575,3.0,122.0,69.0,52.0,,3
2818,2024-04-23,SE CON MEN JUL/24,SE,2024-08-01,234.0,66.90602564102564,3.0,122.0,68.0,53.0,,3
2819,2024-04-24,SE CON MEN JUL/24,SE,2024-08-01,120.0,66.455,3.0,122.0,67.0,54.0,,3
2820,2024-04-25,SE CON MEN JUL/24,SE,2024-08-01,133.3,66.59114778694673,3.0,122.0,66.0,55.0,,3
2821,2024-04-26,SE CON MEN JUL/24,SE,2024-08-01,49.0,66.78061224489795,3.0,122.0,65.0,56.0,,3
2822,2024-04-27,,,,,,,,,,2.75,
2823,2024-04-28,,,,,,,,,,2.75,
2824,2024-04-29,,,,,,,,,,2.75,
2825,2024-04-30,SE CON MEN JUL/24,SE,2024-08-01,33.0,67.39848484848484,3.0,122.0,64.0,57.0,,3
2826,2024-05-01,,,,,,,,,,2.75,
2827,2024-05-02,SE CON MEN AGO/24,SE,2024-09-01,10.0,74.06,3.0,131.0,84.0,46.0,,3
2828,2024-05-03,SE CON MEN AGO/24,SE,2024-09-01,32.0,71.840625,3.0,131.0,83.0,47.0,,3
2829,2024-05-04,,,,,,,,,,2.75,
2830,2024-05-05,,,,,,,,,,2.75,
2831,2024-05-06,SE CON MEN AGO/24,SE,2024-09-01,27.0,73.27407407407408,3.0,131.0,82.0,48.0,,3
2832,2024-05-07,SE CON MEN AGO/24,SE,2024-09-01,110.0,76.17836363636363,3.0,131.0,81.0,49.0,,3
2833,2024-05-08,SE CON MEN AGO/24,SE,2024-09-01,66.0,74.96984848484848,3.0,131.0,80.0,50.0,,3
2834,2024-05-09,SE CON MEN AGO/24,SE,2024-09-01,76.0,75.71513157894738,3.0,131.0,79.0,51.0,,3
2835,2024-05-10,SE CON MEN AGO/24,SE,2024-09-01,43.0,76.96488372093023,3.0,131.0,78.0,52.0,,3
2836,2024-05-11,,,,,,,,,,2.75,
2837,2024-05-12,,,,,,,,,,2.75,
2838,2024-05-13,SE CON MEN AGO/24,SE,2024-09-01,143.0,79.6993006993007,3.0,131.0,77.0,53.0,,3
2839,2024-05-14,SE CON MEN AGO/24,SE,2024-09-01,185.0,93.24562162162161,3.0,131.0,76.0,54.0,,3
2840,2024-05-15,SE CON MEN AGO/24,SE,2024-09-01,257.0,100.98891050583659,3.0,131.0,75.0,55.0,,3
2841,2024-05-16,SE CON MEN AGO/24,SE,2024-09-01,104.0,95.2075,3.0,131.0,74.0,56.0,,3
2842,2024-05-17,SE CON MEN AGO/24,SE,2024-09-01,19.0,94.5,3.0,131.0,73.0,57.0,,3
2843,2024-05-18,,,,,,,,,,2.75,
2844,2024-05-19,,,,,,,,,,2.75,
2845,2024-05-20,SE CON MEN AGO/24,SE,2024-09-01,94.0,96.8904255319149,3.0,131.0,72.0,58.0,,3
2846,2024-05-21,SE CON MEN AGO/24,SE,2024-09-01,126.0,102.30126984126984,3.0,131.0,71.0,59.0,,3
2847,2024-05-22,SE CON MEN AGO/24,SE,2024-09-01,268.0,108.65832089552238,3.0,131.0,70.0,60.0,,3
2848,2024-05-23,SE CON MEN AGO/24,SE,2024-09-01,339.0,115.03560471976401,3.0,131.0,69.0,61.0,,3
2849,2024-05-24,SE CON MEN AGO/24,SE,2024-09-01,395.0,126.3820506329114,3.0,131.0,68.0,62.0,,3
2850,2024-05-25,,,,,,,,,,2.75,
2851,2024-05-26,,,,,,,,,,2.75,
2852,2024-05-27,SE CON MEN AGO/24,SE,2024-09-01,341.0,139.32580645161292,3.0,131.0,67.0,63.0,,3
2853,2024-05-28,SE CON MEN AGO/24,SE,2024-09-01,507.3,157.94115907746894,3.0,131.0,66.0,64.0,,3
2854,2024-05-29,SE CON MEN AGO/24,SE,2024-09-01,159.7,146.31721978710084,3.0,131.0,65.0,65.0,,3
2855,2024-05-30,,,,,,,,,,2.75,
2856,2024-05-31,SE CON MEN AGO/24,SE,2024-09-01,63.5,149.14708661417322,3.0,131.0,64.0,66.0,,3
