,data,produto,submercado,expiracao,volume,VWAP,M,H,h,h_cresc,missing,ok
0,2015-04-24,SE CON MEN MAI/15,SE,2015-06-01,3.0,357.44444444444446,1.0,8.0,7.0,0.0,,9
1,2015-04-25,,,,,,,,,,8.75,
2,2015-04-26,,,,,,,,,,8.75,
3,2015-04-27,,,,,,,,,,8.75,
4,2015-04-28,,,,,,,,,,8.75,
5,2015-04-29,,,,,,,,,,8.75,
6,2015-04-30,,,,,,,,,,8.75,
7,2015-05-01,,,,,,,,,,8.75,
8,2015-05-02,,,,,,,,,,8.75,
9,2015-05-03,,,,,,,,,,8.75,
10,2015-05-04,SE CON MEN JUN/15,SE,2015-07-01,3.0,355.0,1.0,29.0,27.0,1.0,,9
11,2015-05-05,,,,,,,,,,8.75,
12,2015-05-06,,,,,,,,,,8.75,
13,2015-05-07,,,,,,,,,,8.75,
14,2015-05-08,,,,,,,,,,8.75,
15,2015-05-09,,,,,,,,,,8.75,
16,2015-05-10,,,,,,,,,,8.75,
17,2015-05-11,,,,,,,,,,8.75,
18,2015-05-12,,,,,,,,,,8.75,
19,2015-05-13,,,,,,,,,,8.75,
20,2015-05-14,SE CON MEN JUN/15,SE,2015-07-01,1.0,354.01,1.0,29.0,26.0,2.0,,9
21,2015-05-15,SE CON MEN JUN/15,SE,2015-07-01,1.5,362.6666666666667,1.0,29.0,25.0,3.0,,9
22,2015-05-16,,,,,,,,,,8.75,
23,2015-05-17,,,,,,,,,,8.75,
24,2015-05-18,SE CON MEN JUN/15,SE,2015-07-01,4.0,360.5,1.0,29.0,24.0,4.0,,9
25,2015-05-19,,,,,,,,,,8.75,
26,2015-05-20,,,,,,,,,,8.75,
27,2015-05-21,SE CON MEN JUN/15,SE,2015-07-01,24.0,360.3354166666666,1.0,29.0,23.0,5.0,,9
28,2015-05-22,SE CON MEN JUN/15,SE,2015-07-01,6.3,361.22222222222223,1.0,29.0,22.0,6.0,,9
29,2015-05-23,,,,,,,,,,8.75,
30,2015-05-24,,,,,,,,,,8.75,
31,2015-05-25,SE CON MEN JUN/15,SE,2015-07-01,2.0,362.0,1.0,29.0,21.0,7.0,,9
32,2015-05-26,SE CON MEN JUN/15,SE,2015-07-01,29.5,348.0600328048114,1.0,29.0,20.0,8.0,,9
33,2015-05-27,SE CON MEN JUN/15,SE,2015-07-01,1.1,347.4193548387097,1.0,29.0,19.0,9.0,,9
34,2015-05-28,SE CON MEN JUN/15,SE,2015-07-01,21.1,346.92631096162665,1.0,29.0,18.0,10.0,,9
35,2015-05-29,SE CON MEN JUN/15,SE,2015-07-01,2.0,346.8387096774194,1.0,29.0,17.0,11.0,,9
36,2015-05-30,,,,,,,,,,8.75,
37,2015-05-31,,,,,,,,,,8.75,
38,2015-06-01,,,,,,,,,,8.75,
39,2015-06-02,SE CON MEN JUL/15,SE,2015-08-01,6.0,352.1666666666667,1.0,30.0,28.0,1.0,,9
40,2015-06-03,SE CON MEN JUL/15,SE,2015-08-01,1.6,359.56249999999994,1.0,30.0,27.0,2.0,,9
41,2015-06-04,,,,,,,,,,8.75,
42,2015-06-05,,,,,,,,,,8.75,
43,2015-06-06,,,,,,,,,,8.75,
44,2015-06-07,,,,,,,,,,8.75,
45,2015-06-08,,,,,,,,,,8.75,
46,2015-06-09,SE CON MEN JUL/15,SE,2015-08-01,1.9,367.0,1.0,30.0,26.0,3.0,,9
47,2015-06-10,SE CON MEN JUL/15,SE,2015-08-01,2.0,363.625,1.0,30.0,25.0,4.0,,9
48,2015-06-11,SE CON MEN JUL/15,SE,2015-08-01,17.5,353.26,1.0,30.0,24.0,5.0,,9
49,2015-06-12,SE CON MEN JUL/15,SE,2015-08-01,14.0,345.67857142857144,1.0,30.0,23.0,6.0,,9
50,2015-06-13,,,,,,,,,,8.75,
51,2015-06-14,,,,,,,,,,8.75,
52,2015-06-15,SE CON MEN JUL/15,SE,2015-08-01,1.0,339.0,1.0,30.0,22.0,7.0,,9
53,2015-06-16,SE CON MEN JUL/15,SE,2015-08-01,4.0,336.0,1.0,30.0,21.0,8.0,,9
54,2015-06-17,SE CON MEN JUL/15,SE,2015-08-01,14.6,321.13013698630135,1.0,30.0,20.0,9.0,,9
55,2015-06-18,,,,,,,,,,8.75,
56,2015-06-19,SE CON MEN JUL/15,SE,2015-08-01,9.8,336.734693877551,1.0,30.0,19.0,10.0,,9
57,2015-06-20,,,,,,,,,,8.75,
58,2015-06-21,,,,,,,,,,8.75,
59,2015-06-22,SE CON MEN JUL/15,SE,2015-08-01,2.0,346.5,1.0,30.0,18.0,11.0,,9
60,2015-06-23,,,,,,,,,,8.75,
61,2015-06-24,SE CON MEN JUL/15,SE,2015-08-01,9.0,320.3407407407408,1.0,30.0,17.0,12.0,,9
62,2015-06-25,SE CON MEN JUL/15,SE,2015-08-01,9.5,318.4842105263158,1.0,30.0,16.0,13.0,,9
63,2015-06-26,SE CON MEN JUL/15,SE,2015-08-01,6.7,320.7587064676617,1.0,30.0,15.0,14.0,,9
64,2015-06-27,,,,,,,,,,8.75,
65,2015-06-28,,,,,,,,,,8.75,
66,2015-06-29,,,,,,,,,,8.75,
67,2015-06-30,SE CON MEN JUL/15,SE,2015-08-01,14.8,300.5693693693694,1.0,30.0,14.0,15.0,,9
68,2015-07-01,,,,,,,,,,8.75,
69,2015-07-02,,,,,,,,,,8.75,
70,2015-07-03,,,,,,,,,,8.75,
71,2015-07-04,,,,,,,,,,8.75,
72,2015-07-05,,,,,,,,,,8.75,
73,2015-07-06,,,,,,,,,,8.75,
74,2015-07-07,,,,,,,,,,8.75,
75,2015-07-08,,,,,,,,,,8.75,
76,2015-07-09,,,,,,,,,,8.75,
77,2015-07-10,,,,,,,,,,8.75,
78,2015-07-11,,,,,,,,,,8.75,
79,2015-07-12,,,,,,,,,,8.75,
80,2015-07-13,,,,,,,,,,8.75,
81,2015-07-14,,,,,,,,,,8.75,
82,2015-07-15,SE CON MEN AGO/15,SE,2015-09-01,1.0,180.0,1.0,27.0,24.0,2.0,,9
83,2015-07-16,SE CON MEN AGO/15,SE,2015-09-01,4.0,173.25,1.0,27.0,23.0,3.0,,9
84,2015-07-17,SE CON MEN AGO/15,SE,2015-09-01,8.0,178.625,1.0,27.0,22.0,4.0,,9
85,2015-07-18,,,,,,,,,,8.75,
86,2015-07-19,,,,,,,,,,8.75,
87,2015-07-20,SE CON MEN AGO/15,SE,2015-09-01,28.8,149.15312500000002,1.0,27.0,21.0,5.0,,9
88,2015-07-21,SE CON MEN AGO/15,SE,2015-09-01,7.0,144.92857142857142,1.0,27.0,20.0,6.0,,9
89,2015-07-22,SE CON MEN AGO/15,SE,2015-09-01,11.0,140.63636363636363,1.0,27.0,19.0,7.0,,9
90,2015-07-23,,,,,,,,,,8.75,
91,2015-07-24,SE CON MEN AGO/15,SE,2015-09-01,3.2,148.4375,1.0,27.0,18.0,8.0,,9
92,2015-07-25,,,,,,,,,,8.75,
93,2015-07-26,,,,,,,,,,8.75,
94,2015-07-27,,,,,,,,,,8.75,
95,2015-07-28,SE CON MEN AGO/15,SE,2015-09-01,24.0,151.9183064516129,1.0,27.0,17.0,9.0,,9
96,2015-07-29,,,,,,,,,,8.75,
97,2015-07-30,SE CON MEN AGO/15,SE,2015-09-01,24.2,159.12020604029402,1.0,27.0,16.0,10.0,,9
98,2015-07-31,SE CON MEN AGO/15,SE,2015-09-01,17.0,159.50910815939278,1.0,27.0,15.0,11.0,,9
99,2015-08-01,,,,,,,,,,8.75,
100,2015-08-02,,,,,,,,,,8.75,
101,2015-08-03,,,,,,,,,,8.75,
102,2015-08-04,,,,,,,,,,8.75,
103,2015-08-05,SE CON MEN SET/15,SE,2015-10-01,4.0,176.75,1.0,38.0,34.0,3.0,,9
104,2015-08-06,SE CON MEN SET/15,SE,2015-10-01,6.0,179.39166666666665,1.0,38.0,33.0,4.0,,9
105,2015-08-07,SE CON MEN SET/15,SE,2015-10-01,6.0,180.16666666666666,1.0,38.0,32.0,5.0,,9
106,2015-08-08,,,,,,,,,,8.75,
107,2015-08-09,,,,,,,,,,8.75,
108,2015-08-10,SE CON MEN SET/15,SE,2015-10-01,8.0,186.9375,1.0,38.0,31.0,6.0,,9
109,2015-08-11,SE CON MEN SET/15,SE,2015-10-01,4.5,191.22222222222223,1.0,38.0,30.0,7.0,,9
110,2015-08-12,SE CON MEN SET/15,SE,2015-10-01,5.5,199.1818181818182,1.0,38.0,29.0,8.0,,9
111,2015-08-13,SE CON MEN SET/15,SE,2015-10-01,8.0,201.8375,1.0,38.0,28.0,9.0,,9
112,2015-08-14,SE CON MEN SET/15,SE,2015-10-01,3.0,199.16666666666666,1.0,38.0,27.0,10.0,,9
113,2015-08-15,,,,,,,,,,8.75,
114,2015-08-16,,,,,,,,,,8.75,
115,2015-08-17,SE CON MEN SET/15,SE,2015-10-01,8.0,203.96875,1.0,38.0,26.0,11.0,,9
116,2015-08-18,SE CON MEN SET/15,SE,2015-10-01,10.5,194.8095238095238,1.0,38.0,25.0,12.0,,9
117,2015-08-19,SE CON MEN SET/15,SE,2015-10-01,20.0,195.59,1.0,38.0,24.0,13.0,,9
118,2015-08-20,SE CON MEN SET/15,SE,2015-10-01,4.0,200.0,1.0,38.0,23.0,14.0,,9
119,2015-08-21,SE CON MEN SET/15,SE,2015-10-01,10.0,198.89999999999998,1.0,38.0,22.0,15.0,,9
120,2015-08-22,,,,,,,,,,8.75,
121,2015-08-23,,,,,,,,,,8.75,
122,2015-08-24,SE CON MEN SET/15,SE,2015-10-01,15.0,202.83333333333334,1.0,38.0,21.0,16.0,,9
123,2015-08-25,SE CON MEN SET/15,SE,2015-10-01,36.2,208.11464088397787,1.0,38.0,20.0,17.0,,9
124,2015-08-26,SE CON MEN SET/15,SE,2015-10-01,13.5,214.23179723502304,1.0,38.0,19.0,18.0,,9
125,2015-08-27,SE CON MEN SET/15,SE,2015-10-01,24.6,223.90558615263575,1.0,38.0,18.0,19.0,,9
126,2015-08-28,SE CON MEN SET/15,SE,2015-10-01,27.5,225.09511319648095,1.0,38.0,17.0,20.0,,9
127,2015-08-29,,,,,,,,,,8.75,
128,2015-08-30,,,,,,,,,,8.75,
129,2015-08-31,SE CON MEN SET/15,SE,2015-10-01,10.8,230.89799002038092,1.0,38.0,16.0,21.0,,9
130,2015-09-01,SE CON MEN OUT/15,SE,2015-11-01,3.0,235.33333333333334,1.0,16.0,12.0,3.0,,9
131,2015-09-02,,,,,,,,,,8.75,
132,2015-09-03,,,,,,,,,,8.75,
133,2015-09-04,,,,,,,,,,8.75,
134,2015-09-05,,,,,,,,,,8.75,
135,2015-09-06,,,,,,,,,,8.75,
136,2015-09-07,,,,,,,,,,8.75,
137,2015-09-08,,,,,,,,,,8.75,
138,2015-09-09,,,,,,,,,,8.75,
139,2015-09-10,,,,,,,,,,8.75,
140,2015-09-11,SE CON MEN OUT/15,SE,2015-11-01,2.0,170.5,1.0,16.0,11.0,4.0,,9
141,2015-09-12,,,,,,,,,,8.75,
142,2015-09-13,,,,,,,,,,8.75,
143,2015-09-14,,,,,,,,,,8.75,
144,2015-09-15,,,,,,,,,,8.75,
145,2015-09-16,,,,,,,,,,8.75,
146,2015-09-17,,,,,,,,,,8.75,
147,2015-09-18,,,,,,,,,,8.75,
148,2015-09-19,,,,,,,,,,8.75,
149,2015-09-20,,,,,,,,,,8.75,
150,2015-09-21,,,,,,,,,,8.75,
151,2015-09-22,SE CON MEN OUT/15,SE,2015-11-01,2.0,188.5,1.0,16.0,10.0,5.0,,9
152,2015-09-23,SE CON MEN OUT/15,SE,2015-11-01,3.0,183.33333333333331,1.0,16.0,9.0,6.0,,9
153,2015-09-24,SE CON MEN OUT/15,SE,2015-11-01,9.5,179.76315789473688,1.0,16.0,8.0,7.0,,9
154,2015-09-25,,,,,,,,,,8.75,
155,2015-09-26,,,,,,,,,,8.75,
156,2015-09-27,,,,,,,,,,8.75,
157,2015-09-28,,,,,,,,,,8.75,
158,2015-09-29,,,,,,,,,,8.75,
159,2015-09-30,SE CON MEN OUT/15,SE,2015-11-01,4.0,163.0,1.0,16.0,7.0,8.0,,9
160,2015-10-01,,,,,,,,,,8.75,
161,2015-10-02,,,,,,,,,,8.75,
162,2015-10-03,,,,,,,,,,8.75,
163,2015-10-04,,,,,,,,,,8.75,
164,2015-10-05,,,,,,,,,,8.75,
165,2015-10-06,,,,,,,,,,8.75,
166,2015-10-07,,,,,,,,,,8.75,
167,2015-10-08,,,,,,,,,,8.75,
168,2015-10-09,,,,,,,,,,8.75,
169,2015-10-10,,,,,,,,,,8.75,
170,2015-10-11,,,,,,,,,,8.75,
171,2015-10-12,,,,,,,,,,8.75,
172,2015-10-13,,,,,,,,,,8.75,
173,2015-10-14,,,,,,,,,,8.75,
174,2015-10-15,,,,,,,,,,8.75,
175,2015-10-16,,,,,,,,,,8.75,
176,2015-10-17,,,,,,,,,,8.75,
177,2015-10-18,,,,,,,,,,8.75,
178,2015-10-19,,,,,,,,,,8.75,
179,2015-10-20,,,,,,,,,,8.75,
180,2015-10-21,,,,,,,,,,8.75,
181,2015-10-22,,,,,,,,,,8.75,
182,2015-10-23,,,,,,,,,,8.75,
183,2015-10-24,,,,,,,,,,8.75,
184,2015-10-25,,,,,,,,,,8.75,
185,2015-10-26,,,,,,,,,,8.75,
186,2015-10-27,,,,,,,,,,8.75,
187,2015-10-28,,,,,,,,,,8.75,
188,2015-10-29,,,,,,,,,,8.75,
189,2015-10-30,,,,,,,,,,8.75,
190,2015-10-31,,,,,,,,,,8.75,
191,2015-11-01,,,,,,,,,,8.75,
192,2015-11-02,,,,,,,,,,8.75,
193,2015-11-03,,,,,,,,,,8.75,
194,2015-11-04,,,,,,,,,,8.75,
195,2015-11-05,,,,,,,,,,8.75,
196,2015-11-06,,,,,,,,,,8.75,
197,2015-11-07,,,,,,,,,,8.75,
198,2015-11-08,,,,,,,,,,8.75,
199,2015-11-09,,,,,,,,,,8.75,
200,2015-11-10,,,,,,,,,,8.75,
201,2015-11-11,,,,,,,,,,8.75,
202,2015-11-12,,,,,,,,,,8.75,
203,2015-11-13,,,,,,,,,,8.75,
204,2015-11-14,,,,,,,,,,8.75,
205,2015-11-15,,,,,,,,,,8.75,
206,2015-11-16,SE CON MEN DEZ/15,SE,2016-01-01,1.0,165.0,1.0,11.0,9.0,1.0,,9
207,2015-11-17,SE CON MEN DEZ/15,SE,2016-01-01,3.5,161.0,1.0,11.0,8.0,2.0,,9
208,2015-11-18,,,,,,,,,,8.75,
209,2015-11-19,,,,,,,,,,8.75,
210,2015-11-20,,,,,,,,,,8.75,
211,2015-11-21,,,,,,,,,,8.75,
212,2015-11-22,,,,,,,,,,8.75,
213,2015-11-23,,,,,,,,,,8.75,
214,2015-11-24,,,,,,,,,,8.75,
215,2015-11-25,,,,,,,,,,8.75,
216,2015-11-26,,,,,,,,,,8.75,
217,2015-11-27,,,,,,,,,,8.75,
218,2015-11-28,,,,,,,,,,8.75,
219,2015-11-29,,,,,,,,,,8.75,
220,2015-11-30,,,,,,,,,,8.75,
221,2015-12-01,,,,,,,,,,8.75,
222,2015-12-02,,,,,,,,,,8.75,
223,2015-12-03,,,,,,,,,,8.75,
224,2015-12-04,,,,,,,,,,8.75,
225,2015-12-05,,,,,,,,,,8.75,
226,2015-12-06,,,,,,,,,,8.75,
227,2015-12-07,,,,,,,,,,8.75,
228,2015-12-08,,,,,,,,,,8.75,
229,2015-12-09,,,,,,,,,,8.75,
230,2015-12-10,SE CON MEN JAN/16,SE,2016-02-01,1.0,120.0,1.0,12.0,11.0,0.0,,9
231,2015-12-11,,,,,,,,,,8.75,
232,2015-12-12,,,,,,,,,,8.75,
233,2015-12-13,,,,,,,,,,8.75,
234,2015-12-14,,,,,,,,,,8.75,
235,2015-12-15,,,,,,,,,,8.75,
236,2015-12-16,,,,,,,,,,8.75,
237,2015-12-17,,,,,,,,,,8.75,
238,2015-12-18,,,,,,,,,,8.75,
239,2015-12-19,,,,,,,,,,8.75,
240,2015-12-20,,,,,,,,,,8.75,
241,2015-12-21,,,,,,,,,,8.75,
242,2015-12-22,,,,,,,,,,8.75,
243,2015-12-23,SE CON MEN JAN/16,SE,2016-02-01,5.0,95.03999999999999,1.0,12.0,10.0,1.0,,9
244,2015-12-24,,,,,,,,,,8.75,
245,2015-12-25,,,,,,,,,,8.75,
246,2015-12-26,,,,,,,,,,8.75,
247,2015-12-27,,,,,,,,,,8.75,
248,2015-12-28,,,,,,,,,,8.75,
249,2015-12-29,SE CON MEN JAN/16,SE,2016-02-01,7.8999999999999995,85.25316455696203,1.0,12.0,9.0,2.0,,9
250,2015-12-30,,,,,,,,,,8.75,
251,2015-12-31,,,,,,,,,,8.75,
252,2016-01-01,,,,,,,,,,8.75,
253,2016-01-02,,,,,,,,,,8.75,
254,2016-01-03,,,,,,,,,,8.75,
255,2016-01-04,,,,,,,,,,8.75,
256,2016-01-05,,,,,,,,,,8.75,
257,2016-01-06,,,,,,,,,,8.75,
258,2016-01-07,,,,,,,,,,8.75,
259,2016-01-08,,,,,,,,,,8.75,
260,2016-01-09,,,,,,,,,,8.75,
261,2016-01-10,,,,,,,,,,8.75,
262,2016-01-11,SE CON MEN FEV/16,SE,2016-03-01,2.0,75.61290322580645,1.0,20.0,19.0,0.0,,9
263,2016-01-12,,,,,,,,,,8.75,
264,2016-01-13,SE CON MEN FEV/16,SE,2016-03-01,1.0,66.14746543778801,1.0,20.0,18.0,1.0,,9
265,2016-01-14,SE CON MEN FEV/16,SE,2016-03-01,3.0,61.26728110599078,1.0,20.0,17.0,2.0,,9
266,2016-01-15,SE CON MEN FEV/16,SE,2016-03-01,1.0,61.354838709677416,1.0,20.0,16.0,3.0,,9
267,2016-01-16,,,,,,,,,,8.75,
268,2016-01-17,,,,,,,,,,8.75,
269,2016-01-18,,,,,,,,,,8.75,
270,2016-01-19,SE CON MEN FEV/16,SE,2016-03-01,6.0,62.00076804915514,1.0,20.0,15.0,4.0,,9
271,2016-01-20,SE CON MEN FEV/16,SE,2016-03-01,4.0,62.17972350230414,1.0,20.0,14.0,5.0,,9
272,2016-01-21,SE CON MEN FEV/16,SE,2016-03-01,1.0,51.516129032258064,1.0,20.0,13.0,6.0,,9
273,2016-01-22,,,,,,,,,,8.75,
274,2016-01-23,,,,,,,,,,8.75,
275,2016-01-24,,,,,,,,,,8.75,
276,2016-01-25,,,,,,,,,,8.75,
277,2016-01-26,SE CON MEN FEV/16,SE,2016-03-01,8.0,53.81532258064516,1.0,20.0,12.0,7.0,,9
278,2016-01-27,SE CON MEN FEV/16,SE,2016-03-01,2.0,50.51451612903226,1.0,20.0,11.0,8.0,,9
279,2016-01-28,SE CON MEN FEV/16,SE,2016-03-01,1.0,50.690322580645166,1.0,20.0,10.0,9.0,,9
280,2016-01-29,SE CON MEN FEV/16,SE,2016-03-01,7.5,48.53333333333334,1.0,20.0,9.0,10.0,,9
281,2016-01-30,,,,,,,,,,8.75,
282,2016-01-31,,,,,,,,,,8.75,
283,2016-02-01,,,,,,,,,,8.75,
284,2016-02-02,SE CON MEN MAR/16,SE,2016-04-01,2.0,47.5,1.0,26.0,20.0,5.0,,9
285,2016-02-03,SE CON MEN MAR/16,SE,2016-04-01,1.0,45.137931034482754,1.0,26.0,19.0,6.0,,9
286,2016-02-04,SE CON MEN MAR/16,SE,2016-04-01,1.0,51.48275862068965,1.0,26.0,18.0,7.0,,9
287,2016-02-05,,,,,,,,,,8.75,
288,2016-02-06,,,,,,,,,,8.75,
289,2016-02-07,,,,,,,,,,8.75,
290,2016-02-08,,,,,,,,,,8.75,
291,2016-02-09,,,,,,,,,,8.75,
292,2016-02-10,,,,,,,,,,8.75,
293,2016-02-11,,,,,,,,,,8.75,
294,2016-02-12,SE CON MEN MAR/16,SE,2016-04-01,6.0,52.43103448275862,1.0,26.0,17.0,8.0,,9
295,2016-02-13,,,,,,,,,,8.75,
296,2016-02-14,,,,,,,,,,8.75,
297,2016-02-15,SE CON MEN MAR/16,SE,2016-04-01,2.0,51.655172413793096,1.0,26.0,16.0,9.0,,9
298,2016-02-16,SE CON MEN MAR/16,SE,2016-04-01,4.0,50.86206896551724,1.0,26.0,15.0,10.0,,9
299,2016-02-17,,,,,,,,,,8.75,
300,2016-02-18,,,,,,,,,,8.75,
301,2016-02-19,,,,,,,,,,8.75,
302,2016-02-20,,,,,,,,,,8.75,
303,2016-02-21,,,,,,,,,,8.75,
304,2016-02-22,SE CON MEN MAR/16,SE,2016-04-01,2.2,48.52978056426332,1.0,26.0,14.0,11.0,,9
305,2016-02-23,SE CON MEN MAR/16,SE,2016-04-01,25.2,48.763409961685824,1.0,26.0,13.0,12.0,,9
306,2016-02-24,SE CON MEN MAR/16,SE,2016-04-01,5.2,48.44429708222811,1.0,26.0,12.0,13.0,,9
307,2016-02-25,SE CON MEN MAR/16,SE,2016-04-01,1.5,48.41379310344827,1.0,26.0,11.0,14.0,,9
308,2016-02-26,SE CON MEN MAR/16,SE,2016-04-01,4.5,53.47509578544061,1.0,26.0,10.0,15.0,,9
309,2016-02-27,,,,,,,,,,8.75,
310,2016-02-28,,,,,,,,,,8.75,
311,2016-02-29,,,,,,,,,,8.75,
312,2016-03-01,SE CON MEN ABR/16,SE,2016-05-01,1.0,51.0,1.0,18.0,15.0,2.0,,9
313,2016-03-02,SE CON MEN ABR/16,SE,2016-05-01,4.9,47.59183673469387,1.0,18.0,14.0,3.0,,9
314,2016-03-03,SE CON MEN ABR/16,SE,2016-05-01,0.1,42.99999999999999,1.0,18.0,13.0,4.0,,9
315,2016-03-04,,,,,,,,,,8.75,
316,2016-03-05,,,,,,,,,,8.75,
317,2016-03-06,,,,,,,,,,8.75,
318,2016-03-07,,,,,,,,,,8.75,
319,2016-03-08,SE CON MEN ABR/16,SE,2016-05-01,2.0,47.0,1.0,18.0,12.0,5.0,,9
320,2016-03-09,,,,,,,,,,8.75,
321,2016-03-10,,,,,,,,,,8.75,
322,2016-03-11,,,,,,,,,,8.75,
323,2016-03-12,,,,,,,,,,8.75,
324,2016-03-13,,,,,,,,,,8.75,
325,2016-03-14,,,,,,,,,,8.75,
326,2016-03-15,,,,,,,,,,8.75,
327,2016-03-16,,,,,,,,,,8.75,
328,2016-03-17,SE CON MEN ABR/16,SE,2016-05-01,0.4,42.99999999999999,1.0,18.0,11.0,6.0,,9
329,2016-03-18,,,,,,,,,,8.75,
330,2016-03-19,,,,,,,,,,8.75,
331,2016-03-20,,,,,,,,,,8.75,
332,2016-03-21,,,,,,,,,,8.75,
333,2016-03-22,,,,,,,,,,8.75,
334,2016-03-23,,,,,,,,,,8.75,
335,2016-03-24,,,,,,,,,,8.75,
336,2016-03-25,,,,,,,,,,8.75,
337,2016-03-26,,,,,,,,,,8.75,
338,2016-03-27,,,,,,,,,,8.75,
339,2016-03-28,SE CON MEN ABR/16,SE,2016-05-01,1.0,48.0,1.0,18.0,10.0,7.0,,9
340,2016-03-29,SE CON MEN ABR/16,SE,2016-05-01,1.0,52.0,1.0,18.0,9.0,8.0,,9
341,2016-03-30,SE CON MEN ABR/16,SE,2016-05-01,1.0,53.0,1.0,18.0,8.0,9.0,,9
342,2016-03-31,SE CON MEN ABR/16,SE,2016-05-01,5.0,54.8,1.0,18.0,7.0,10.0,,9
343,2016-04-01,,,,,,,,,,8.75,
344,2016-04-02,,,,,,,,,,8.75,
345,2016-04-03,,,,,,,,,,8.75,
346,2016-04-04,,,,,,,,,,8.75,
347,2016-04-05,,,,,,,,,,8.75,
348,2016-04-06,,,,,,,,,,8.75,
349,2016-04-07,,,,,,,,,,8.75,
350,2016-04-08,,,,,,,,,,8.75,
351,2016-04-09,,,,,,,,,,8.75,
352,2016-04-10,,,,,,,,,,8.75,
353,2016-04-11,,,,,,,,,,8.75,
354,2016-04-12,SE CON MEN MAI/16,SE,2016-06-01,2.0,77.38333333333334,1.0,13.0,12.0,0.0,,9
355,2016-04-13,SE CON MEN MAI/16,SE,2016-06-01,6.0,81.73571428571428,1.0,13.0,11.0,1.0,,9
356,2016-04-14,,,,,,,,,,8.75,
357,2016-04-15,SE CON MEN MAI/16,SE,2016-06-01,8.0,83.6,1.0,13.0,10.0,2.0,,9
358,2016-04-16,,,,,,,,,,8.75,
359,2016-04-17,,,,,,,,,,8.75,
360,2016-04-18,,,,,,,,,,8.75,
361,2016-04-19,SE CON MEN MAI/16,SE,2016-06-01,2.0,84.6,1.0,13.0,9.0,3.0,,9
362,2016-04-20,,,,,,,,,,8.75,
363,2016-04-21,,,,,,,,,,8.75,
364,2016-04-22,,,,,,,,,,8.75,
365,2016-04-23,,,,,,,,,,8.75,
366,2016-04-24,,,,,,,,,,8.75,
367,2016-04-25,,,,,,,,,,8.75,
368,2016-04-26,,,,,,,,,,8.75,
369,2016-04-27,,,,,,,,,,8.75,
370,2016-04-28,SE CON MEN MAI/16,SE,2016-06-01,6.0,95.33866666666665,1.0,13.0,8.0,4.0,,9
371,2016-04-29,SE CON MEN MAI/16,SE,2016-06-01,2.0,95.04133333333333,1.0,13.0,7.0,5.0,,9
372,2016-04-30,,,,,,,,,,8.75,
373,2016-05-01,,,,,,,,,,8.75,
374,2016-05-02,SE CON MEN JUN/16,SE,2016-07-01,4.0,77.25,1.0,20.0,13.0,6.0,,9
375,2016-05-03,,,,,,,,,,8.75,
376,2016-05-04,,,,,,,,,,8.75,
377,2016-05-05,SE CON MEN JUN/16,SE,2016-07-01,1.0,75.0,1.0,20.0,12.0,7.0,,9
378,2016-05-06,SE CON MEN JUN/16,SE,2016-07-01,1.3,69.88461538461537,1.0,20.0,11.0,8.0,,9
379,2016-05-07,,,,,,,,,,8.75,
380,2016-05-08,,,,,,,,,,8.75,
381,2016-05-09,,,,,,,,,,8.75,
382,2016-05-10,SE CON MEN JUN/16,SE,2016-07-01,5.0,64.6,1.0,20.0,10.0,9.0,,9
383,2016-05-11,SE CON MEN JUN/16,SE,2016-07-01,3.0,71.07096774193548,1.0,20.0,9.0,10.0,,9
384,2016-05-12,,,,,,,,,,8.75,
385,2016-05-13,,,,,,,,,,8.75,
386,2016-05-14,,,,,,,,,,8.75,
387,2016-05-15,,,,,,,,,,8.75,
388,2016-05-16,,,,,,,,,,8.75,
389,2016-05-17,,,,,,,,,,8.75,
390,2016-05-18,,,,,,,,,,8.75,
391,2016-05-19,,,,,,,,,,8.75,
392,2016-05-20,,,,,,,,,,8.75,
393,2016-05-21,,,,,,,,,,8.75,
394,2016-05-22,,,,,,,,,,8.75,
395,2016-05-23,SE CON MEN JUN/16,SE,2016-07-01,12.0,77.62096774193549,1.0,20.0,8.0,11.0,,9
396,2016-05-24,SE CON MEN JUN/16,SE,2016-07-01,10.0,76.60645161290323,1.0,20.0,7.0,12.0,,9
397,2016-05-25,SE CON MEN JUN/16,SE,2016-07-01,19.0,66.07385398981324,1.0,20.0,6.0,13.0,,9
398,2016-05-26,,,,,,,,,,8.75,
399,2016-05-27,,,,,,,,,,8.75,
400,2016-05-28,,,,,,,,,,8.75,
401,2016-05-29,,,,,,,,,,8.75,
402,2016-05-30,SE CON MEN JUN/16,SE,2016-07-01,2.0,68.16129032258064,1.0,20.0,5.0,14.0,,9
403,2016-05-31,,,,,,,,,,8.75,
404,2016-06-01,SE CON MEN JUL/16,SE,2016-08-01,1.0,70.0,1.0,17.0,13.0,3.0,,9
405,2016-06-02,,,,,,,,,,8.75,
406,2016-06-03,,,,,,,,,,8.75,
407,2016-06-04,,,,,,,,,,8.75,
408,2016-06-05,,,,,,,,,,8.75,
409,2016-06-06,SE CON MEN JUL/16,SE,2016-08-01,1.0,64.0,1.0,17.0,12.0,4.0,,9
410,2016-06-07,SE CON MEN JUL/16,SE,2016-08-01,15.0,58.193333333333335,1.0,17.0,11.0,5.0,,9
