id_subsistema,idhistorico_carga,subsistema,data,valor
2,217617.0,Sul,05/07/2013,10731.19
1,217618.0,Sudeste,05/07/2013,33848.73
2,217619.0,Sul,06/07/2013,9213.72
5,217620.0,SIN,06/07/2013,53317.36
4,217621.0,Norte,06/07/2013,3940.11
3,217622.0,Nordeste,06/07/2013,8689.09
1,217623.0,Sudeste,06/07/2013,31474.44
4,217624.0,Norte,07/07/2013,3792.15
3,217625.0,Nordeste,07/07/2013,7953.1
1,217626.0,Sudeste,07/07/2013,28129.52
2,217627.0,Sul,07/07/2013,7748.1
5,217628.0,SIN,07/07/2013,47622.87
5,217629.0,SIN,08/07/2013,55658.85
4,217630.0,Norte,08/07/2013,4119.76
2,217631.0,Sul,08/07/2013,10313.05
1,217632.0,Sudeste,08/07/2013,32278.17
3,217633.0,Nordeste,08/07/2013,8947.87
4,217634.0,Norte,09/07/2013,5029.46
5,217635.0,SIN,09/07/2013,56514.759999999995
3,217636.0,Nordeste,09/07/2013,9096.61
2,217637.0,Sul,09/07/2013,10699.39
1,217638.0,Sudeste,09/07/2013,31689.3
4,217639.0,Norte,10/07/2013,5043.85
3,217640.0,Nordeste,10/07/2013,9111.45
5,217641.0,SIN,10/07/2013,58643.450000000004
2,217642.0,Sul,10/07/2013,10720.64
1,217643.0,Sudeste,10/07/2013,33767.51
2,217644.0,Sul,11/07/2013,10593.19
1,217645.0,Sudeste,11/07/2013,33442.06
4,217646.0,Norte,11/07/2013,5067.56
5,217647.0,SIN,11/07/2013,58094.04
3,217648.0,Nordeste,11/07/2013,8991.23
4,217649.0,Norte,12/07/2013,4960.97
3,217650.0,Nordeste,12/07/2013,9133.36
2,217651.0,Sul,12/07/2013,10757.87
1,217652.0,Sudeste,12/07/2013,33753.23
5,217653.0,SIN,12/07/2013,58605.43000000001
5,217654.0,SIN,13/07/2013,54571.350000000006
2,217655.0,Sul,13/07/2013,9235.1
4,217656.0,Norte,13/07/2013,4694.52
3,217657.0,Nordeste,13/07/2013,8740.37
1,217658.0,Sudeste,13/07/2013,31901.36
4,217659.0,Norte,14/07/2013,4470.22
5,217660.0,SIN,14/07/2013,48625.46
3,217661.0,Nordeste,14/07/2013,7927.87
2,217662.0,Sul,14/07/2013,7763.6
1,217663.0,Sudeste,14/07/2013,28463.77
1,217664.0,Sudeste,15/07/2013,33805.9
5,217665.0,SIN,15/07/2013,57949.03
3,217666.0,Nordeste,15/07/2013,8919.8
4,217667.0,Norte,15/07/2013,4896.21
2,217668.0,Sul,15/07/2013,10327.12
5,217669.0,SIN,16/07/2013,59476.52
2,217670.0,Sul,16/07/2013,10636.01
1,217671.0,Sudeste,16/07/2013,34871.17
3,217672.0,Nordeste,16/07/2013,9094.06
4,217673.0,Norte,16/07/2013,4875.28
1,217674.0,Sudeste,17/07/2013,35024.28
4,217675.0,Norte,17/07/2013,4922.17
5,217676.0,SIN,17/07/2013,59629.049999999996
3,217677.0,Nordeste,17/07/2013,9090.47
2,217678.0,Sul,17/07/2013,10592.13
2,217679.0,Sul,18/07/2013,10671.64
1,217680.0,Sudeste,18/07/2013,35147.91
4,217681.0,Norte,18/07/2013,4963.55
3,217682.0,Nordeste,18/07/2013,9192.09
5,217683.0,SIN,18/07/2013,59975.19
5,217684.0,SIN,19/07/2013,60355.04
4,217685.0,Norte,19/07/2013,4885.89
3,217686.0,Nordeste,19/07/2013,9298.01
2,217687.0,Sul,19/07/2013,10959.59
1,217688.0,Sudeste,19/07/2013,35211.55
4,217689.0,Norte,20/07/2013,4661.96
5,217690.0,SIN,20/07/2013,55768.729999999996
3,217691.0,Nordeste,20/07/2013,8809.2
2,217692.0,Sul,20/07/2013,9410.01
1,217693.0,Sudeste,20/07/2013,32887.56
5,217694.0,SIN,21/07/2013,50470.8
4,217695.0,Norte,21/07/2013,4470.28
3,217696.0,Nordeste,21/07/2013,8160.6
2,217697.0,Sul,21/07/2013,7794.98
1,217698.0,Sudeste,21/07/2013,30044.94
1,217699.0,Sudeste,22/07/2013,35293.41
4,217700.0,Norte,22/07/2013,4799.61
3,217701.0,Nordeste,22/07/2013,9223.55
5,217702.0,SIN,22/07/2013,59885.850000000006
2,217703.0,Sul,22/07/2013,10569.28
5,217704.0,SIN,23/07/2013,59724.71
4,217705.0,Norte,23/07/2013,4825.68
3,217706.0,Nordeste,23/07/2013,9251.27
2,217707.0,Sul,23/07/2013,11093.05
1,217708.0,Sudeste,23/07/2013,34554.71
4,217709.0,Norte,24/07/2013,4772.52
3,217710.0,Nordeste,24/07/2013,9397.55
2,217711.0,Sul,24/07/2013,11175.48
1,217712.0,Sudeste,24/07/2013,33511.12
5,217713.0,SIN,24/07/2013,58856.67
4,217714.0,Norte,25/07/2013,4993.21
3,217715.0,Nordeste,25/07/2013,9415.3
5,217716.0,SIN,25/07/2013,59313.049999999996
1,217717.0,Sudeste,25/07/2013,33684.89
2,217718.0,Sul,25/07/2013,11219.65
5,217719.0,SIN,26/07/2013,58285.56
4,217720.0,Norte,26/07/2013,4985.84
3,217721.0,Nordeste,26/07/2013,9300.24
2,217722.0,Sul,26/07/2013,10805.4
1,217723.0,Sudeste,26/07/2013,33194.08
2,217724.0,Sul,27/07/2013,9236.79
3,217725.0,Nordeste,27/07/2013,8568.77
1,217726.0,Sudeste,27/07/2013,30459.73
5,217727.0,SIN,27/07/2013,53142.33
4,217728.0,Norte,27/07/2013,4877.04
5,217729.0,SIN,28/07/2013,47409.45
4,217730.0,Norte,28/07/2013,4582.96
3,217731.0,Nordeste,28/07/2013,7965.11
2,217732.0,Sul,28/07/2013,7803.31
1,217733.0,Sudeste,28/07/2013,27058.07
5,217734.0,SIN,29/07/2013,57021.25
4,217735.0,Norte,29/07/2013,4951.83
3,217736.0,Nordeste,29/07/2013,9074.75
2,217737.0,Sul,29/07/2013,10418.2
1,217738.0,Sudeste,29/07/2013,32576.47
4,217739.0,Norte,30/07/2013,5189.03
3,217740.0,Nordeste,30/07/2013,9259.29
2,217741.0,Sul,30/07/2013,10853.55
1,217742.0,Sudeste,30/07/2013,33988.97
5,217743.0,SIN,30/07/2013,59290.84
5,217744.0,SIN,31/07/2013,59465.18
2,217745.0,Sul,31/07/2013,10743.81
1,217746.0,Sudeste,31/07/2013,34343.55
3,217747.0,Nordeste,31/07/2013,9159.0
4,217748.0,Norte,31/07/2013,5218.82
1,217749.0,Sudeste,01/08/2013,34925.78
2,217750.0,Sul,01/08/2013,10643.56
3,217751.0,Nordeste,01/08/2013,9151.34
4,217752.0,Norte,01/08/2013,5111.77
5,217753.0,SIN,01/08/2013,59832.45
2,217754.0,Sul,02/08/2013,10658.85
3,217755.0,Nordeste,02/08/2013,9260.37
5,217756.0,SIN,02/08/2013,60337.100000000006
1,217757.0,Sudeste,02/08/2013,35255.41
4,217758.0,Norte,02/08/2013,5162.47
4,217759.0,Norte,03/08/2013,4872.33
3,217760.0,Nordeste,03/08/2013,8699.66
1,217761.0,Sudeste,03/08/2013,32200.18
2,217762.0,Sul,03/08/2013,9105.83
5,217763.0,SIN,03/08/2013,54878.0
2,217764.0,Sul,04/08/2013,7425.73
1,217765.0,Sudeste,04/08/2013,28829.21
5,217766.0,SIN,04/08/2013,48958.97
4,217767.0,Norte,04/08/2013,4652.94
3,217768.0,Nordeste,04/08/2013,8051.09
4,217769.0,Norte,05/08/2013,5188.01
3,217770.0,Nordeste,05/08/2013,9167.17
2,217771.0,Sul,05/08/2013,10027.8
1,217772.0,Sudeste,05/08/2013,34548.78
5,217773.0,SIN,05/08/2013,58931.759999999995
3,217774.0,Nordeste,06/08/2013,9209.98
2,217775.0,Sul,06/08/2013,10484.6
1,217776.0,Sudeste,06/08/2013,35706.47
4,217777.0,Norte,06/08/2013,5357.49
5,217778.0,SIN,06/08/2013,60758.54
1,217779.0,Sudeste,07/08/2013,35712.65
2,217780.0,Sul,07/08/2013,10508.32
3,217781.0,Nordeste,07/08/2013,9207.73
4,217782.0,Norte,07/08/2013,5291.93
5,217783.0,SIN,07/08/2013,60720.630000000005
5,217784.0,SIN,08/08/2013,61362.869999999995
4,217785.0,Norte,08/08/2013,5278.22
2,217786.0,Sul,08/08/2013,10713.05
1,217787.0,Sudeste,08/08/2013,36089.49
3,217788.0,Nordeste,08/08/2013,9282.11
5,217789.0,SIN,09/08/2013,61810.81999999999
4,217790.0,Norte,09/08/2013,5344.39
2,217791.0,Sul,09/08/2013,10825.97
1,217792.0,Sudeste,09/08/2013,36599.02
3,217793.0,Nordeste,09/08/2013,9041.44
4,217794.0,Norte,10/08/2013,5133.75
3,217795.0,Nordeste,10/08/2013,8845.45
2,217796.0,Sul,10/08/2013,9304.94
1,217797.0,Sudeste,10/08/2013,32888.76
5,217798.0,SIN,10/08/2013,56172.9
5,217799.0,SIN,11/08/2013,48510.29
4,217800.0,Norte,11/08/2013,4742.42
3,217801.0,Nordeste,11/08/2013,8078.13
2,217802.0,Sul,11/08/2013,7523.9
1,217803.0,Sudeste,11/08/2013,28165.84
1,217804.0,Sudeste,12/08/2013,34326.56
2,217805.0,Sul,12/08/2013,10111.14
3,217806.0,Nordeste,12/08/2013,9257.7
4,217807.0,Norte,12/08/2013,5226.24
5,217808.0,SIN,12/08/2013,58921.64
5,217809.0,SIN,13/08/2013,61726.21
3,217810.0,Nordeste,13/08/2013,9499.36
1,217811.0,Sudeste,13/08/2013,36200.06
2,217812.0,Sul,13/08/2013,10732.8
4,217813.0,Norte,13/08/2013,5293.99
1,217814.0,Sudeste,14/08/2013,35906.09
2,217815.0,Sul,14/08/2013,10984.13
3,217816.0,Nordeste,14/08/2013,9449.3
4,217817.0,Norte,14/08/2013,5326.65
5,217818.0,SIN,14/08/2013,61666.17
5,217819.0,SIN,15/08/2013,60475.44
3,217820.0,Nordeste,15/08/2013,9364.45
2,217821.0,Sul,15/08/2013,10804.12
1,217822.0,Sudeste,15/08/2013,34813.78
4,217823.0,Norte,15/08/2013,5493.09
4,217824.0,Norte,16/08/2013,5248.1
3,217825.0,Nordeste,16/08/2013,9451.22
2,217826.0,Sul,16/08/2013,10685.07
5,217827.0,SIN,16/08/2013,60012.85
1,217828.0,Sudeste,16/08/2013,34628.46
4,217829.0,Norte,17/08/2013,4984.62
3,217830.0,Nordeste,17/08/2013,8915.82
1,217831.0,Sudeste,17/08/2013,32189.8
5,217832.0,SIN,17/08/2013,55267.43
2,217833.0,Sul,17/08/2013,9177.19
4,217834.0,Norte,18/08/2013,4685.94
3,217835.0,Nordeste,18/08/2013,8101.35
2,217836.0,Sul,18/08/2013,7667.5
1,217837.0,Sudeste,18/08/2013,28240.36
5,217838.0,SIN,18/08/2013,48695.15
4,217839.0,Norte,19/08/2013,5132.85
3,217840.0,Nordeste,19/08/2013,8994.57
1,217841.0,Sudeste,19/08/2013,33939.99
5,217842.0,SIN,19/08/2013,58289.36
2,217843.0,Sul,19/08/2013,10221.95
4,217844.0,Norte,20/08/2013,5218.8
3,217845.0,Nordeste,20/08/2013,9098.68
2,217846.0,Sul,20/08/2013,10584.27
1,217847.0,Sudeste,20/08/2013,35094.06
5,217848.0,SIN,20/08/2013,59995.81
5,217849.0,SIN,21/08/2013,60509.93
1,217850.0,Sudeste,21/08/2013,35364.83
2,217851.0,Sul,21/08/2013,10698.07
3,217852.0,Nordeste,21/08/2013,9115.95
4,217853.0,Norte,21/08/2013,5331.08
3,217854.0,Nordeste,22/08/2013,9309.03
5,217855.0,SIN,22/08/2013,61148.48
4,217856.0,Norte,22/08/2013,5211.68
1,217857.0,Sudeste,22/08/2013,35832.47
2,217858.0,Sul,22/08/2013,10795.3
3,217859.0,Nordeste,23/08/2013,9250.12
4,217860.0,Norte,23/08/2013,5218.6
1,217861.0,Sudeste,23/08/2013,36475.33
5,217862.0,SIN,23/08/2013,61910.920000000006
2,217863.0,Sul,23/08/2013,10966.87
5,217864.0,SIN,24/08/2013,56796.47
4,217865.0,Norte,24/08/2013,5122.15
1,217866.0,Sudeste,24/08/2013,33297.32
2,217867.0,Sul,24/08/2013,9486.59
3,217868.0,Nordeste,24/08/2013,8890.41
5,217869.0,SIN,25/08/2013,50851.07
2,217870.0,Sul,25/08/2013,8079.94
3,217871.0,Nordeste,25/08/2013,8058.33
4,217872.0,Norte,25/08/2013,4920.42
1,217873.0,Sudeste,25/08/2013,29792.38
5,217874.0,SIN,26/08/2013,60405.7
2,217875.0,Sul,26/08/2013,10725.96
1,217876.0,Sudeste,26/08/2013,35068.61
3,217877.0,Nordeste,26/08/2013,9185.47
4,217878.0,Norte,26/08/2013,5425.66
2,217879.0,Sul,27/08/2013,11059.41
4,217880.0,Norte,27/08/2013,5436.58
5,217881.0,SIN,27/08/2013,61276.48
1,217882.0,Sudeste,27/08/2013,35289.23
3,217883.0,Nordeste,27/08/2013,9491.26
5,217884.0,SIN,28/08/2013,58924.9
3,217885.0,Nordeste,28/08/2013,8330.71
4,217886.0,Norte,28/08/2013,5438.35
2,217887.0,Sul,28/08/2013,10771.52
1,217888.0,Sudeste,28/08/2013,34384.32
4,217889.0,Norte,29/08/2013,5337.47
3,217890.0,Nordeste,29/08/2013,9155.34
2,217891.0,Sul,29/08/2013,10766.2
1,217892.0,Sudeste,29/08/2013,34187.1
5,217893.0,SIN,29/08/2013,59446.11
1,217894.0,Sudeste,30/08/2013,34834.83
4,217895.0,Norte,30/08/2013,5287.42
3,217896.0,Nordeste,30/08/2013,9103.35
2,217897.0,Sul,30/08/2013,10634.02
5,217898.0,SIN,30/08/2013,59859.62
5,217899.0,SIN,31/08/2013,55098.76
4,217900.0,Norte,31/08/2013,5075.36
3,217901.0,Nordeste,31/08/2013,8637.07
2,217902.0,Sul,31/08/2013,8917.2
1,217903.0,Sudeste,31/08/2013,32469.13
5,217904.0,SIN,01/09/2013,49142.4
4,217905.0,Norte,01/09/2013,4790.66
3,217906.0,Nordeste,01/09/2013,7882.53
2,217907.0,Sul,01/09/2013,7577.39
1,217908.0,Sudeste,01/09/2013,28891.82
4,217909.0,Norte,02/09/2013,5302.9
5,217910.0,SIN,02/09/2013,60000.78
3,217911.0,Nordeste,02/09/2013,8994.82
2,217912.0,Sul,02/09/2013,10005.32
1,217913.0,Sudeste,02/09/2013,35697.74
4,217914.0,Norte,03/09/2013,5223.72
3,217915.0,Nordeste,03/09/2013,9295.86
2,217916.0,Sul,03/09/2013,10592.06
5,217917.0,SIN,03/09/2013,61796.0
1,217918.0,Sudeste,03/09/2013,36684.36
5,217919.0,SIN,04/09/2013,61378.19
3,217920.0,Nordeste,04/09/2013,9432.68
1,217921.0,Sudeste,04/09/2013,36117.29
4,217922.0,Norte,04/09/2013,5206.69
2,217923.0,Sul,04/09/2013,10621.53
4,217924.0,Norte,05/09/2013,5261.64
3,217925.0,Nordeste,05/09/2013,9469.32
5,217926.0,SIN,05/09/2013,60688.03
2,217927.0,Sul,05/09/2013,10507.84
1,217928.0,Sudeste,05/09/2013,35449.23
1,217929.0,Sudeste,06/09/2013,34966.1
2,217930.0,Sul,06/09/2013,10389.92
4,217931.0,Norte,06/09/2013,5151.52
5,217932.0,SIN,06/09/2013,59888.42
3,217933.0,Nordeste,06/09/2013,9380.88
5,217934.0,SIN,07/09/2013,51325.28
4,217935.0,Norte,07/09/2013,4756.32
3,217936.0,Nordeste,07/09/2013,8317.35
2,217937.0,Sul,07/09/2013,8173.37
1,217938.0,Sudeste,07/09/2013,30078.24
3,217939.0,Nordeste,08/09/2013,7895.57
2,217940.0,Sul,08/09/2013,7705.32
4,217941.0,Norte,08/09/2013,4756.69
5,217942.0,SIN,08/09/2013,48674.259999999995
1,217943.0,Sudeste,08/09/2013,28316.68
3,217944.0,Nordeste,09/09/2013,9081.55
5,217945.0,SIN,09/09/2013,59623.32
4,217946.0,Norte,09/09/2013,5099.42
1,217947.0,Sudeste,09/09/2013,34900.67
2,217948.0,Sul,09/09/2013,10541.68
3,217949.0,Nordeste,10/09/2013,9274.74
2,217950.0,Sul,10/09/2013,10894.01
1,217951.0,Sudeste,10/09/2013,36095.41
5,217952.0,SIN,10/09/2013,61567.96000000001
4,217953.0,Norte,10/09/2013,5303.8
3,217954.0,Nordeste,11/09/2013,9209.21
2,217955.0,Sul,11/09/2013,11102.03
1,217956.0,Sudeste,11/09/2013,36665.7
5,217957.0,SIN,11/09/2013,62272.189999999995
4,217958.0,Norte,11/09/2013,5295.25
5,217959.0,SIN,12/09/2013,62273.53999999999
3,217960.0,Nordeste,12/09/2013,9247.19
2,217961.0,Sul,12/09/2013,11215.22
1,217962.0,Sudeste,12/09/2013,36523.59
4,217963.0,Norte,12/09/2013,5287.54
4,217964.0,Norte,13/09/2013,5373.96
3,217965.0,Nordeste,13/09/2013,9323.08
2,217966.0,Sul,13/09/2013,11420.95
5,217967.0,SIN,13/09/2013,62599.78
1,217968.0,Sudeste,13/09/2013,36481.79
2,217969.0,Sul,14/09/2013,9598.67
4,217970.0,Norte,14/09/2013,5217.93
5,217971.0,SIN,14/09/2013,57711.869999999995
1,217972.0,Sudeste,14/09/2013,33931.28
3,217973.0,Nordeste,14/09/2013,8963.99
5,217974.0,SIN,15/09/2013,51822.46
2,217975.0,Sul,15/09/2013,8012.59
1,217976.0,Sudeste,15/09/2013,30567.5
3,217977.0,Nordeste,15/09/2013,8273.27
4,217978.0,Norte,15/09/2013,4969.1
1,217979.0,Sudeste,16/09/2013,37390.32
2,217980.0,Sul,16/09/2013,10440.0
4,217981.0,Norte,16/09/2013,5459.13
5,217982.0,SIN,16/09/2013,62703.64
3,217983.0,Nordeste,16/09/2013,9414.19
4,217984.0,Norte,17/09/2013,5548.21
3,217985.0,Nordeste,17/09/2013,9790.01
2,217986.0,Sul,17/09/2013,10377.71
1,217987.0,Sudeste,17/09/2013,38270.04
5,217988.0,SIN,17/09/2013,63985.97
1,217989.0,Sudeste,18/09/2013,37454.26
5,217990.0,SIN,18/09/2013,63349.3
4,217991.0,Norte,18/09/2013,5547.51
3,217992.0,Nordeste,18/09/2013,9813.07
2,217993.0,Sul,18/09/2013,10534.46
4,217994.0,Norte,19/09/2013,5505.89
3,217995.0,Nordeste,19/09/2013,9662.63
2,217996.0,Sul,19/09/2013,10525.15
1,217997.0,Sudeste,19/09/2013,37147.51
5,217998.0,SIN,19/09/2013,62841.18
4,217999.0,Norte,20/09/2013,5382.42
3,218000.0,Nordeste,20/09/2013,9721.09
2,218001.0,Sul,20/09/2013,9984.89
1,218002.0,Sudeste,20/09/2013,37557.06
5,218003.0,SIN,20/09/2013,62645.46
5,218004.0,SIN,21/09/2013,58290.0
3,218005.0,Nordeste,21/09/2013,9184.17
4,218006.0,Norte,21/09/2013,4960.04
2,218007.0,Sul,21/09/2013,9028.6
1,218008.0,Sudeste,21/09/2013,35117.19
1,218009.0,Sudeste,22/09/2013,31701.1
3,218010.0,Nordeste,22/09/2013,8427.92
5,218011.0,SIN,22/09/2013,52678.99
2,218012.0,Sul,22/09/2013,7788.66
4,218013.0,Norte,22/09/2013,4761.31
4,218014.0,Norte,23/09/2013,5275.41
3,218015.0,Nordeste,23/09/2013,9654.0
2,218016.0,Sul,23/09/2013,10173.47
1,218017.0,Sudeste,23/09/2013,37180.08
5,218018.0,SIN,23/09/2013,62282.96
5,218019.0,SIN,24/09/2013,62538.509999999995
4,218020.0,Norte,24/09/2013,5395.85
1,218021.0,Sudeste,24/09/2013,36679.99
2,218022.0,Sul,24/09/2013,10560.01
3,218023.0,Nordeste,24/09/2013,9902.66
2,218024.0,Sul,25/09/2013,10472.12
5,218025.0,SIN,25/09/2013,60774.670000000006
3,218026.0,Nordeste,25/09/2013,10019.11
4,218027.0,Norte,25/09/2013,5296.22
1,218028.0,Sudeste,25/09/2013,34987.22
2,218029.0,Sul,26/09/2013,10467.62
4,218030.0,Norte,26/09/2013,5297.17
3,218031.0,Nordeste,26/09/2013,9965.14
1,218032.0,Sudeste,26/09/2013,35106.39
5,218033.0,SIN,26/09/2013,60836.32
5,218034.0,SIN,27/09/2013,61048.46
1,218035.0,Sudeste,27/09/2013,35566.97
2,218036.0,Sul,27/09/2013,10391.39
3,218037.0,Nordeste,27/09/2013,9829.44
4,218038.0,Norte,27/09/2013,5260.66
1,218039.0,Sudeste,28/09/2013,33036.21
2,218040.0,Sul,28/09/2013,9024.14
3,218041.0,Nordeste,28/09/2013,9254.35
4,218042.0,Norte,28/09/2013,5004.85
5,218043.0,SIN,28/09/2013,56319.55
4,218044.0,Norte,29/09/2013,4789.5
2,218045.0,Sul,29/09/2013,7673.61
1,218046.0,Sudeste,29/09/2013,29871.8
5,218047.0,SIN,29/09/2013,50744.46
3,218048.0,Nordeste,29/09/2013,8409.55
5,218049.0,SIN,30/09/2013,60782.77
4,218050.0,Norte,30/09/2013,5177.42
3,218051.0,Nordeste,30/09/2013,9458.68
2,218052.0,Sul,30/09/2013,10274.96
1,218053.0,Sudeste,30/09/2013,35871.71
2,218054.0,Sul,01/10/2013,10542.8
5,218055.0,SIN,01/10/2013,62876.99
4,218056.0,Norte,01/10/2013,5252.17
3,218057.0,Nordeste,01/10/2013,9681.13
1,218058.0,Sudeste,01/10/2013,37400.89
5,218059.0,SIN,02/10/2013,63139.19
4,218060.0,Norte,02/10/2013,5287.65
3,218061.0,Nordeste,02/10/2013,9807.36
1,218062.0,Sudeste,02/10/2013,37372.46
2,218063.0,Sul,02/10/2013,10671.72
4,218064.0,Norte,03/10/2013,5303.96
5,218065.0,SIN,03/10/2013,63349.18
3,218066.0,Nordeste,03/10/2013,9821.65
2,218067.0,Sul,03/10/2013,10737.14
1,218068.0,Sudeste,03/10/2013,37486.43
3,218069.0,Nordeste,04/10/2013,9882.38
4,218070.0,Norte,04/10/2013,5315.01
1,218071.0,Sudeste,04/10/2013,37265.65
2,218072.0,Sul,04/10/2013,10679.13
5,218073.0,SIN,04/10/2013,63142.17
2,218074.0,Sul,05/10/2013,9064.99
3,218075.0,Nordeste,05/10/2013,9469.42
1,218076.0,Sudeste,05/10/2013,33950.03
5,218077.0,SIN,05/10/2013,57621.18
4,218078.0,Norte,05/10/2013,5136.74
4,218079.0,Norte,06/10/2013,4836.89
2,218080.0,Sul,06/10/2013,7468.77
1,218081.0,Sudeste,06/10/2013,29022.11
3,218082.0,Nordeste,06/10/2013,8772.33
5,218083.0,SIN,06/10/2013,50100.1
1,218084.0,Sudeste,07/10/2013,33900.16
2,218085.0,Sul,07/10/2013,10045.05
3,218086.0,Nordeste,07/10/2013,9745.73
4,218087.0,Norte,07/10/2013,5170.38
5,218088.0,SIN,07/10/2013,58861.32000000001
1,218089.0,Sudeste,08/10/2013,34606.74
2,218090.0,Sul,08/10/2013,10471.65
3,218091.0,Nordeste,08/10/2013,9741.77
4,218092.0,Norte,08/10/2013,5254.47
5,218093.0,SIN,08/10/2013,60074.63
1,218094.0,Sudeste,09/10/2013,34958.66
4,218095.0,Norte,09/10/2013,5237.94
5,218096.0,SIN,09/10/2013,60526.07
3,218097.0,Nordeste,09/10/2013,9677.32
2,218098.0,Sul,09/10/2013,10652.15
2,218099.0,Sul,10/10/2013,10805.38
5,218100.0,SIN,10/10/2013,61299.74
4,218101.0,Norte,10/10/2013,5192.2
1,218102.0,Sudeste,10/10/2013,35651.45
3,218103.0,Nordeste,10/10/2013,9650.71
5,218104.0,SIN,11/10/2013,61038.18
1,218105.0,Sudeste,11/10/2013,35521.83
4,218106.0,Norte,11/10/2013,5214.58
3,218107.0,Nordeste,11/10/2013,9517.55
2,218108.0,Sul,11/10/2013,10784.22
3,218109.0,Nordeste,12/10/2013,8479.0
1,218110.0,Sudeste,12/10/2013,30645.97
4,218111.0,Norte,12/10/2013,4874.45
2,218112.0,Sul,12/10/2013,8194.92
5,218113.0,SIN,12/10/2013,52194.340000000004
5,218114.0,SIN,13/10/2013,49609.95
4,218115.0,Norte,13/10/2013,4831.19
2,218116.0,Sul,13/10/2013,7575.82
1,218117.0,Sudeste,13/10/2013,29099.35
3,218118.0,Nordeste,13/10/2013,8103.59
5,218119.0,SIN,14/10/2013,61852.36
4,218120.0,Norte,14/10/2013,5273.23
3,218121.0,Nordeste,14/10/2013,9383.26
2,218122.0,Sul,14/10/2013,10699.05
1,218123.0,Sudeste,14/10/2013,36496.82
4,218124.0,Norte,15/10/2013,5169.86
3,218125.0,Nordeste,15/10/2013,9751.3
2,218126.0,Sul,15/10/2013,11166.36
5,218127.0,SIN,15/10/2013,63709.979999999996
1,218128.0,Sudeste,15/10/2013,37622.46
5,218129.0,SIN,16/10/2013,63501.18
4,218130.0,Norte,16/10/2013,5156.01
3,218131.0,Nordeste,16/10/2013,9760.63
2,218132.0,Sul,16/10/2013,11048.74
1,218133.0,Sudeste,16/10/2013,37535.8
5,218134.0,SIN,17/10/2013,63031.28
4,218135.0,Norte,17/10/2013,5209.41
3,218136.0,Nordeste,17/10/2013,9748.21
2,218137.0,Sul,17/10/2013,10971.08
1,218138.0,Sudeste,17/10/2013,37102.58
4,218139.0,Norte,18/10/2013,5197.88
2,218140.0,Sul,18/10/2013,10867.78
1,218141.0,Sudeste,18/10/2013,36745.29
3,218142.0,Nordeste,18/10/2013,9798.72
5,218143.0,SIN,18/10/2013,62609.67
5,218144.0,SIN,19/10/2013,56428.38
1,218145.0,Sudeste,19/10/2013,32674.2
2,218146.0,Sul,19/10/2013,9459.73
4,218147.0,Norte,19/10/2013,4871.65
3,218148.0,Nordeste,19/10/2013,9422.8
4,218149.0,Norte,20/10/2013,4516.91
5,218150.0,SIN,20/10/2013,51711.35
1,218151.0,Sudeste,20/10/2013,30817.82
2,218152.0,Sul,20/10/2013,7757.11
3,218153.0,Nordeste,20/10/2013,8619.51
2,218154.0,Sul,21/10/2013,10530.55
3,218155.0,Nordeste,21/10/2013,9461.75
4,218156.0,Norte,21/10/2013,5012.25
1,218157.0,Sudeste,21/10/2013,37168.87
5,218158.0,SIN,21/10/2013,62173.42
5,218159.0,SIN,22/10/2013,64320.020000000004
1,218160.0,Sudeste,22/10/2013,38230.65
4,218161.0,Norte,22/10/2013,5305.28
3,218162.0,Nordeste,22/10/2013,9911.28
2,218163.0,Sul,22/10/2013,10872.81
1,218164.0,Sudeste,23/10/2013,38554.04
2,218165.0,Sul,23/10/2013,11067.16
3,218166.0,Nordeste,23/10/2013,9882.32
4,218167.0,Norte,23/10/2013,5320.1
5,218168.0,SIN,23/10/2013,64823.62
1,218169.0,Sudeste,24/10/2013,38702.34
3,218170.0,Nordeste,24/10/2013,9797.61
5,218171.0,SIN,24/10/2013,65002.909999999996
2,218172.0,Sul,24/10/2013,11248.83
4,218173.0,Norte,24/10/2013,5254.13
1,218174.0,Sudeste,25/10/2013,38374.83
4,218175.0,Norte,25/10/2013,5337.15
3,218176.0,Nordeste,25/10/2013,9850.15
5,218177.0,SIN,25/10/2013,64495.56
2,218178.0,Sul,25/10/2013,10933.43
1,218179.0,Sudeste,26/10/2013,34685.78
2,218180.0,Sul,26/10/2013,9603.22
3,218181.0,Nordeste,26/10/2013,9349.16
5,218182.0,SIN,26/10/2013,58760.06
4,218183.0,Norte,26/10/2013,5121.9
5,218184.0,SIN,27/10/2013,53105.69
1,218185.0,Sudeste,27/10/2013,31559.58
2,218186.0,Sul,27/10/2013,8050.14
3,218187.0,Nordeste,27/10/2013,8655.63
4,218188.0,Norte,27/10/2013,4840.34
5,218189.0,SIN,28/10/2013,61187.6
4,218190.0,Norte,28/10/2013,5117.35
3,218191.0,Nordeste,28/10/2013,9610.63
2,218192.0,Sul,28/10/2013,10358.01
1,218193.0,Sudeste,28/10/2013,36101.61
5,218194.0,SIN,29/10/2013,62320.61
4,218195.0,Norte,29/10/2013,5265.92
3,218196.0,Nordeste,29/10/2013,9974.68
2,218197.0,Sul,29/10/2013,10655.59
1,218198.0,Sudeste,29/10/2013,36424.42
4,218199.0,Norte,30/10/2013,5235.42
