strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period1_slow_period46,2021-03-11,buy,169.46800699906447,4649,787856.7645386508,784142.8682351976,0.0,0.0
0,fast_period1_slow_period46,2021-06-22,sell,492.72390640441,-4649,787856.7645386508,2291620.7475323747,0.0,1502816.6763354514
0,fast_period1_slow_period46,2021-06-23,buy,494.80788122488167,4626,2288981.2585463026,2330029.3382476172,0.0,0.0
0,fast_period1_slow_period46,2021-07-03,sell,501.66048387096777,-4626,2288981.2585463026,2323320.8873731685,0.0,31700.139840794025
0,fast_period1_slow_period46,2021-07-22,buy,499.0760429890626,4650,2320703.599899141,2315689.3436407214,0.0,0.0
0,fast_period1_slow_period46,2021-07-23,sell,497.4348507885363,-4650,2320703.599899141,2315689.3436407214,0.0,-7631.5437324469885
0,fast_period1_slow_period46,2021-07-24,buy,498.5443058969812,4640,2313245.579361993,2311176.426647708,0.0,0.0
0,fast_period1_slow_period46,2021-08-18,sell,489.9705071296212,-4640,2313245.579361993,2275906.9173601707,0.0,-39782.426280550484
0,fast_period1_slow_period46,2021-09-19,buy,468.56987120830667,4852,2273501.015102704,2294076.537757653,0.0,0.0
0,fast_period1_slow_period46,2021-09-28,sell,451.6699225721345,-4852,2273501.015102704,2193908.3665774628,0.0,-81998.55078270785
0,fast_period1_slow_period46,2021-12-07,buy,241.82544802867386,9063,2191664.035483871,2126699.765897322,0.0,0.0
0,fast_period1_slow_period46,2021-12-14,sell,200.95634507250668,-9063,2191664.035483871,1823511.6864857199,0.0,-370396.6800917429
0,fast_period1_slow_period46,2022-02-22,buy,113.54949148493507,16043,1821674.4918928135,1958740.1976950907,0.0,0.0
0,fast_period1_slow_period46,2022-03-24,sell,114.86298747713086,-16043,1821674.4918928135,1844584.1026885167,0.0,21072.416202796947
0,fast_period1_slow_period46,2022-05-01,buy,115.26143562604842,15987,1842684.5713536362,1860887.1414670392,0.0,0.0
0,fast_period1_slow_period46,2022-05-26,sell,121.05001743994104,-15987,1842684.5713536362,1937126.160147218,0.0,92542.05745870131
0,fast_period1_slow_period46,2022-07-15,buy,107.01128446012063,18083,1935085.0568923615,1937969.7995330002,0.0,0.0
0,fast_period1_slow_period46,2022-08-11,sell,103.70377751711771,-18083,1935085.0568923615,1877316.5120968963,0.0,-59809.648050321804
0,fast_period1_slow_period46,2022-11-29,buy,70.25422794117645,26695,1875436.6148897053,1861823.0510906274,0.0,0.0
0,fast_period1_slow_period46,2022-11-30,sell,69.67383981582455,-26695,1875436.6148897053,1861823.0510906272,0.0,-15493.461006269032
0,fast_period1_slow_period46,2022-12-14,buy,70.0181128169743,26564,1859961.1488701052,1855798.8803829795,0.0,0.0
0,fast_period1_slow_period46,2023-01-27,sell,69.0825,-26564,1859961.1488701052,1836969.4322205218,0.0,-24853.618870105274
0,fast_period1_slow_period46,2023-02-09,buy,70.5,26030,1835115.0,1836969.4322205218,0.0,0.0
0,fast_period1_slow_period46,2023-02-19,sell,69.34105180533753,-26030,1835115.0,1806802.0107134578,0.0,-30167.421507064133
0,fast_period1_slow_period46,2023-03-02,buy,70.20879120879121,25708,1804927.6043956045,1776121.8000966553,0.0,0.0
0,fast_period1_slow_period46,2023-03-03,sell,69.0153801843318,-25708,1804927.6043956045,1776121.8000966553,0.0,-30680.210616802462
0,fast_period1_slow_period46,2023-03-27,buy,69.61004491629235,25489,1774290.4348713758,1764568.5391590206,0.0,0.0
0,fast_period1_slow_period46,2023-03-28,sell,69.15678033401629,-25489,1774290.4348713758,1764568.5391590206,0.0,-11553.260937634564
0,fast_period1_slow_period46,2023-04-02,buy,69.5,25364,1762798.0,1764179.624492354,0.0,0.0
0,fast_period1_slow_period46,2023-04-22,sell,69.3,-25364,1762798.0,1759495.7391590206,0.0,-5072.800000000072
0,fast_period1_slow_period46,2023-05-10,buy,69.45225806451614,25308,1757697.7470967746,1772443.638513859,0.0,0.0
0,fast_period1_slow_period46,2023-07-17,sell,72.27096774193548,-25308,1757697.7470967746,1830831.6436751492,0.0,71335.90451612853
0,fast_period1_slow_period46,2023-07-24,buy,72.9,25089,1828988.1,1830831.6436751492,0.0,0.0
0,fast_period1_slow_period46,2023-08-04,sell,72.71290322580646,-25089,1828988.1,1826137.5727074072,0.0,-4694.0709677419445
0,fast_period1_slow_period46,2023-09-06,buy,72.20333333333333,25266,1824289.42,1840054.9277074072,0.0,0.0
0,fast_period1_slow_period46,2023-10-17,sell,79.525,-25266,1824289.42,2011126.8027074074,0.0,184989.23000000016
0,fast_period1_slow_period46,2023-10-18,buy,80.04755760368664,25099,2009113.648294931,2021898.360487745,0.0,0.0
0,fast_period1_slow_period46,2023-11-09,sell,77.0,-25099,2009113.648294931,1934636.1544124763,0.0,-76490.64829493102
0,fast_period1_slow_period46,2024-01-15,buy,70.59943074003795,27375,1932659.4165085386,1942907.0531532047,0.0,0.0
0,fast_period1_slow_period46,2024-01-24,sell,67.12903225806451,-27375,1932659.4165085386,1839633.9959684536,0.0,-95002.15844402273
0,fast_period1_slow_period46,2024-01-30,buy,69.96304985337242,26268,1837789.3935483869,1842468.7830652278,0.0,0.0
0,fast_period1_slow_period46,2024-03-25,sell,90.16178391146148,-26268,1837789.3935483869,2370214.3422063366,0.0,530580.3462378834
0,fast_period1_slow_period46,2024-03-26,buy,103.36234827582132,22908,2367824.6743025146,2474102.9514321936,0.0,0.0
0,fast_period1_slow_period46,2024-04-04,sell,93.49968336648689,-22908,2367824.6743025146,2144280.4144633035,0.0,-225933.92774303304
0,fast_period1_slow_period46,2024-05-14,buy,81.97908948534842,26130,2142113.608252154,2388788.771331268,0.0,0.0
0,fast_period1_slow_period46,2024-07-10,sell,186.16822762678424,-26130,2142113.608252154,4866742.5940990215,0.0,2722462.179635718
0,fast_period1_slow_period46,2024-07-12,buy,190.3432745836905,25542,4861747.919416622,4906668.93669666,0.0,0.0
0,fast_period1_slow_period46,2024-07-14,sell,190.6786712385413,-25542,4861747.919416622,4875309.295457222,0.0,8566.701358199782
0,fast_period1_slow_period46,2024-07-15,buy,195.3336000464744,24933,4870252.6499587465,4991568.3748130435,0.0,0.0
0,fast_period1_slow_period46,2024-07-18,sell,190.50727355875048,-24933,4870252.6499587465,4754974.497138801,0.0,-120334.79831842045
0,fast_period1_slow_period46,2024-08-16,buy,177.4264057881337,26772,4750059.735759916,4789353.955901894,0.0,0.0
0,fast_period1_slow_period46,2024-10-05,sell,231.7258064516129,-26772,4750059.735759916,6208678.051701466,0.0,1453703.5545626648
