,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,0.018406020976468335,0.5827203722352639,0.01384992274915872,0.008649765446151493,0.0010830986109704058,0.02956048432861823,0.8084759576202118,0.5116279069767442,0.631578947368421,0.48221343873517786,0.23452768729641693,0.1798084008843036,0.5612528147389969,0.49950894233734194
