,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,6.345532162777129,3.72416460834447,0.023111479900798055,0.024771517688758474,0.22376684128178692,0.0659677889256832,0.4702526487367563,0.5388328214129003,0.2722095671981777,0.5191059841384282,0.4237588652482269,0.5780810919309515,0.6509785056294779,0.5422571692876966
