strat_id,strat_name,dt,portfolio_value,cash,size,return
0,period5_devfactor2.0,2015-01-10,100000.0,100000.0,0,
0,period5_devfactor2.0,2015-01-11,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-12,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-13,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-14,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-15,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-16,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-17,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-18,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-19,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-20,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-21,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-22,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-23,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-24,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-25,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-26,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-27,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-28,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-29,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-30,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-01-31,100000.0,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-01,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-02,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-03,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-04,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-05,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-06,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-07,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-08,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-09,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-10,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-11,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-12,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-13,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-14,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-15,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-16,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-17,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-18,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-19,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-20,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-21,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-22,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-23,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-24,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-25,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-26,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-27,,100000.0,0,0.0
0,period5_devfactor2.0,2015-02-28,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-01,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-02,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-03,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-04,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-05,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-06,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-07,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-08,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-09,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-10,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-11,,100000.0,0,0.0
0,period5_devfactor2.0,2015-03-12,,100000.0,0,0.0
