,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
0,0,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,30,12.667737269608224,0.003503245926329708,1.4177031391888038,141.77031391888036,60,24.60174798657463,10354594171.312248,"AutoOrderedDict([('len', 539), ('drawdown', 81.35832561187877), ('moneydown', 10354594171.312248)])",81.35832561187877,539,1.2275116141148437,31734161372.46,31734261372.459816,61,0.4918032786885246,30,31,1090890118.1391063,1090890.1181391063,-32017489.41010875,-32017.48941010875,24442747880.824886,24442747.880824886,-205914785.38417497,-205914.78538417496
