,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,period,devfactor,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
0,0,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,2.0,0.2483434468370198,6.867905056333512e-05,0.01745775672640161,1.745775672640161,60,87.3359392350238,884044.6454186288,"AutoOrderedDict([('len', 1151), ('drawdown', 91.31979921572365), ('moneydown', 886992.9804854677)])",91.31979921572365,1151,0.26036113294321683,28190.01,128190.01211409247,2,0.5,1,0,105421.0,105.421,0.0,0.0,105421.0,105.421,0.0,0.0
