,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,period,devfactor,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
18,4,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,5,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
19,3,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,4,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
20,2,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,3,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
21,1,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,2,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
22,23,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,3,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
23,24,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,4,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
24,25,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,5,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
25,26,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,6,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
26,46,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,5,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
27,45,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,4,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
28,44,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,3,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
29,41,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,7,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
30,40,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,6,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
31,39,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,5,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
32,38,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,4,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
33,37,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,3,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
34,0,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
35,34,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,7,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
36,33,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,6,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
37,32,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
38,31,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,4,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
39,30,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,3,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
40,27,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,7,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 81), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,97,,0.0,100000.0,0,,,,,,,,,,,
41,43,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,2,-7.146286563506478,-0.0019762960629166144,-0.3922712356714736,-39.22712356714736,3440,99.92122159575773,99921.22159575774,"AutoOrderedDict([('len', 3440), ('drawdown', 99.92743808522073), ('moneydown', 99927.43808522074)])",99.92743808522073,3521,-1.145485532250705,-99921.22,78.77840424225764,53,0.49056603773584906,26.0,27.0,697.4060792398267,0.6974060792398267,-4372.36220948123,-4.37236220948123,8745.63870967742,8.74563870967742,-41628.82771862915,-41.628827718629154
42,36,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,2,-7.1980878255431096,-0.0019906216331701076,-0.39446120774497195,-39.446120774497196,3440,99.92519852235279,99925.19852235279,"AutoOrderedDict([('len', 3440), ('drawdown', 99.9327912290216), ('moneydown', 99932.7912290216)])",99.9327912290216,3521,-1.3076498668105279,-99925.2,74.80147764720718,51,0.45098039215686275,23.0,28.0,157.47368752465013,0.15747368752465013,-3698.110476264991,-3.698110476264991,1275.3763440860212,1.2753763440860213,-41628.82771862915,-41.628827718629154
43,7,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,2,1,-7.432696960384693,-0.0020555024779824924,-0.4042812530880279,-40.42812530880279,3507,99.94084223210882,99942.90078370976,"AutoOrderedDict([('len', 3507), ('drawdown', 99.94123607194106), ('moneydown', 99943.2946316542)])",99.94123607194106,3588,-0.9259159521388399,-99940.84,59.158986405195236,102,0.4411764705882353,45.0,57.0,177.431461872753,0.177431461872753,-1893.4255578573457,-1.8934255578573458,1515.7111205673743,1.5157111205673743,-34977.83646362942,-34.977836463629416
44,28,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,1,-7.732009538004258,-0.0021382769740056025,-0.4165787497935752,-41.657874979357516,3503,99.95614380758552,99956.14380758553,"AutoOrderedDict([('len', 3503), ('drawdown', 99.9568461568531), ('moneydown', 99956.8461568531)])",99.9568461568531,3584,-1.061915280071271,-99956.14,43.856192414479494,55,0.41818181818181815,23.0,32.0,196.83643066212306,0.19683643066212309,-3265.1056785254495,-3.2651056785254498,1287.8179858156018,1.2878179858156018,-27176.029360306162,-27.176029360306163
45,14,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,1,-7.743939438443708,-0.0021415761721359813,-0.41706360343156335,-41.706360343156334,3505,99.95666479171193,99958.72366922122,"AutoOrderedDict([('len', 3505), ('drawdown', 99.95714287311873), ('moneydown', 99959.2017604754)])",99.95714287311873,3586,-0.9686667884705854,-99956.66,43.33610089373254,71,0.4788732394366197,34.0,37.0,198.01127303667707,0.19801127303667707,-2883.4877616852236,-2.883487761685224,1742.0698342910373,1.7420698342910372,-36068.14688587881,-36.068146885878804
46,21,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,1,-7.7443287358939665,-0.0021416838318290836,-0.4170794184229254,-41.70794184229254,3504,99.95668076645643,99956.68076645643,"AutoOrderedDict([('len', 3504), ('drawdown', 99.95717758027578), ('moneydown', 99957.17758027578)])",99.95717758027578,3585,-0.9786612669811098,-99956.68,43.31923354357172,56,0.42857142857142855,24.0,32.0,142.30036572187183,0.14230036572187182,-3230.371548243167,-3.2303715482431676,930.6998108747041,0.9306998108747041,-35361.554659064284,-35.36155465906429
47,42,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,1,-7.745838509312103,-0.0021421013576637454,-0.4171407480658192,-41.71407480658192,3501,99.95674611933728,99956.74611933729,"AutoOrderedDict([('len', 3501), ('drawdown', 99.95754771987738), ('moneydown', 99957.54771987739)])",99.95754771987738,3582,-1.028869397385311,-99956.75,43.25388066270862,45,0.4222222222222222,19.0,26.0,97.71521226766272,0.09771521226766271,-3915.8975058624173,-3.9158975058624175,325.6280646428919,0.3256280646428919,-56070.238494032055,-56.070238494032054
48,35,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,1,-7.749288761424906,-0.0021430555203055604,-0.41728087913391265,-41.72808791339126,3502,99.956895098974,99956.895098974,"AutoOrderedDict([('len', 3502), ('drawdown', 99.9577618124043), ('moneydown', 99957.7618124043)])",99.9577618124043,3583,-1.011612241807346,-99956.9,43.104901026009045,49,0.40816326530612246,20.0,29.0,176.14335289806237,0.17614335289806238,-3568.267660583974,-3.568267660583974,1258.6461702127651,1.2586461702127651,-56174.35110576816,-56.17435110576816
