dt,SMA_1,SMA_32,CrossOver_x,EMA_33,EMA_88,CrossOver_y,BBands_mid_4_4.0,BBands_top_4_4.0,BBands_bot_4_4.0
2018-01-09,148.76116979426487,181.2096890610876,0.0,,,0.0,152.88319976237625,162.5894518111515,143.176947713601
2018-01-10,139.47765089321706,180.89649065150056,0.0,,,0.0,149.12041202485102,173.1136844363018,125.12713961340025
2018-01-11,138.7331141325871,180.56002546814395,0.0,,,0.0,145.11647857643098,170.09727238457847,120.13568476828348
2018-01-12,138.26385946583147,179.24014607645117,0.0,,,0.0,141.30894857147513,158.6059706339752,124.01192650897504
2018-01-13,137.17676522674273,177.91662587213983,0.0,,,0.0,138.4128474295946,141.75139430076865,135.07430055842053
2018-01-14,133.47961192031272,176.47756962700254,0.0,,,0.0,136.9133376863685,145.15842400405475,128.66825136868223
2018-01-15,126.17484456393883,174.8431525672447,0.0,,,0.0,133.77377029420643,152.7022120349392,114.84532855347364
2018-01-16,125.62564332322395,173.13102288661267,0.0,,,0.0,130.61421625855456,150.19700689036665,111.03142562674246
2018-01-17,124.52765169184396,171.38560724007803,0.0,,,0.0,127.45193787482988,141.57293262626786,113.33094312339188
2018-01-18,128.93806287138275,169.73783837147542,0.0,,,0.0,126.31655061259738,132.8188330913472,119.8142681338476
2018-01-19,129.92137034524507,168.18311826372982,0.0,,,0.0,127.25318205792394,136.2053773644468,118.30098675140108
2018-01-20,131.09395504279624,166.82048692460668,0.0,,,0.0,128.620259987817,138.55252996487894,118.68799001075509
2018-01-21,132.8902009728623,165.56262461526504,0.0,,,0.0,130.7108973080716,136.5972858295451,124.8245087865981
2018-01-22,140.61983423805663,164.54527205148338,0.0,,,0.0,133.63134014974003,150.31552859666644,116.94715170281366
2018-01-23,143.0289063729347,163.60320299191665,0.0,,,0.0,136.90822415666247,157.0267763732524,116.78967194007254
2018-01-24,139.71980512290546,162.77252502700745,0.0,,,0.0,139.06468667668975,154.12283737630213,124.00653597707742
2018-01-25,135.2101114365424,161.61589656495497,0.0,,,0.0,139.6446642926098,150.97161552555232,128.31771305966728
2018-01-26,133.41271299269897,160.36316884597682,0.0,,,0.0,137.84288398127038,152.93931633849118,122.74645162404956
2018-01-27,128.98537289264925,158.33786947757872,0.0,,,0.0,134.33200061119902,149.72434075352191,118.93966046887611
2018-01-28,124.89620727991786,156.00165996011393,0.0,,,0.0,130.62610115045212,146.66381031926787,114.58839198163636
