,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,0.000703372064434,0.012314598171116702,4.9489085756763913e-05,0.0015124541523398156,0.07035975447302917,0.049346241798032084,0.7475247524752475,0.8121212121212121,0.5,0.3684210526315789,0.03773584905660377,0.3111111111111111,0.5064926632904817,0.5914499169894852
