,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,10.454049842314916,9.283850190398624,0.01750338830473081,0.020121534057837617,0.472141215044587,0.19641923667263814,0.9992094861660079,0.6517667092379736,1.0,0.7496947496947497,0.9991204925241864,0.6001955034213099,0.9991212653778558,0.6588490252735902
