,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,2.5839444617781524,1.4127489494934447,0.023275208890039232,0.02202741023900935,0.08776049456540214,0.02730351344267417,0.5723320158102767,0.5653469561515538,0.52046783625731,0.5655216284987278,0.5682362330407024,0.6352268667381208,0.577197341575258,0.5578984872455317
