,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,10.208028074629507,8.843862333971424,0.01758963865997291,0.020578119395978027,0.4587693679653304,0.1829587877794275,0.8055335968379447,0.6611323967645807,0.7215363511659808,0.6918967052537845,0.810477657935285,0.6612765957446809,0.8163810779144698,0.6624369685638203
