init_cash,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,drawdown,moneydown,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt,period,devfactor
100000,1.0,30.0,5.299650034459464,0.0015107326209975,0.4633153082103191,46.33153082103191,27.75456899773529,7693657.825205408,62.4671426089517,578,,19926671.13,20026671.12615821,60,0.4833333333333333,29.0,31.0,761900.7140832449,761.9007140832449,-69949.98652438346,-69.94998652438346,8416188.453339364,8416.188453339364,-503529.25380941946,-503.5292538094194,,
100000,33.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,,0.0,100000.0,0,,,,,,,,,,,,,
100000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,,0.0,100000.0,0,,,,,,,,,,,,7.0,7.0
