epoch,loss,val_loss
0,0.43748021125793457,0.016785509884357452
1,0.06889598816633224,0.016157766804099083
2,0.05035709589719772,0.017870381474494934
3,0.0465337336063385,0.019711490720510483
4,0.045054350048303604,0.017300883308053017
5,0.04771570861339569,0.015625882893800735
6,0.04643356800079346,0.015654506161808968
7,0.04363730549812317,0.015163513831794262
8,0.04478560760617256,0.01605735905468464
9,0.04187731817364693,0.014889108948409557
10,0.0455050952732563,0.014870010316371918
11,0.04575781524181366,0.017771953716874123
12,0.03953699395060539,0.016237907111644745
13,0.04190552234649658,0.02176547423005104
14,0.03956269845366478,0.018449239432811737
15,0.04026401415467262,0.023915426805615425
16,0.039759788662195206,0.019480103626847267
17,0.03860869258642197,0.017655346542596817
18,0.03904648870229721,0.016708383336663246
19,0.040947090834379196,0.018651362508535385
20,0.03853541612625122,0.01601233147084713
21,0.039929453283548355,0.01651095226407051
22,0.03810245171189308,0.01820226013660431
23,0.04095941036939621,0.026617392897605896
24,0.039417997002601624,0.020636802539229393
25,0.039658322930336,0.018495868891477585
26,0.0361425057053566,0.01946929842233658
27,0.03939463198184967,0.015200509689748287
28,0.03913095220923424,0.019620124250650406
29,0.03675798699259758,0.02037542313337326
30,0.03862375393509865,0.02210390567779541
31,0.0371892973780632,0.023456700146198273
32,0.03619851917028427,0.016746196895837784
33,0.038277994841337204,0.019576579332351685
34,0.03791827708482742,0.01858355663716793
35,0.03745681419968605,0.022280344739556313
36,0.03398178517818451,0.019369974732398987
37,0.03565173223614693,0.01650973968207836
38,0.03844451904296875,0.02069963328540325
39,0.03597193583846092,0.024181880056858063
40,0.03520359471440315,0.020983783528208733
41,0.03529825434088707,0.018735984340310097
42,0.03594030439853668,0.01822786033153534
43,0.037109967321157455,0.02213773876428604
44,0.03465909883379936,0.02007581666111946
45,0.0337325781583786,0.0182530228048563
46,0.033907417207956314,0.01999060809612274
47,0.03424003720283508,0.017408674582839012
48,0.033150024712085724,0.02008613757789135
49,0.03163175657391548,0.018993504345417023
50,0.0329090878367424,0.01929049752652645
51,0.032682403922080994,0.01797286793589592
52,0.03446752205491066,0.0178361963480711
53,0.03254450857639313,0.018546750769019127
54,0.03182211145758629,0.018307186663150787
55,0.03273371234536171,0.019734736531972885
56,0.0324263870716095,0.01745474338531494
57,0.031092684715986252,0.018727058544754982
58,0.03154279664158821,0.01863371953368187
59,0.032399289309978485,0.018226077780127525
60,0.03211113438010216,0.018558615818619728
61,0.03284921497106552,0.020298941060900688
62,0.03287474811077118,0.024019693955779076
63,0.030459972098469734,0.018884699791669846
64,0.03043006733059883,0.020158546045422554
65,0.03140682354569435,0.017518557608127594
66,0.03050503507256508,0.02058826945722103
67,0.030176406726241112,0.02152719907462597
68,0.03064940869808197,0.026350004598498344
69,0.030144134536385536,0.019786102697253227
70,0.030219897627830505,0.022829467430710793
71,0.030062710866332054,0.024595025926828384
72,0.030034605413675308,0.024350354447960854
73,0.02956610731780529,0.024305980652570724
74,0.028481008484959602,0.026706019416451454
75,0.028389381244778633,0.020795896649360657
76,0.027781007811427116,0.020103026181459427
77,0.027964379638433456,0.03223709017038345
78,0.027814077213406563,0.03133521229028702
79,0.026105782017111778,0.02068953961133957
80,0.026981106027960777,0.02206515334546566
81,0.02630387246608734,0.021896671503782272
82,0.026897383853793144,0.02459174208343029
83,0.026815032586455345,0.01946903020143509
84,0.026324328035116196,0.021791629493236542
85,0.02678646892309189,0.02253137156367302
86,0.025725198909640312,0.01989753171801567
87,0.025955339893698692,0.01843399927020073
88,0.0257340706884861,0.015749629586935043
89,0.026068374514579773,0.017798956483602524
90,0.02422422729432583,0.021997446194291115
91,0.025238966569304466,0.015980370342731476
92,0.02482857182621956,0.021814189851284027
93,0.02384321205317974,0.01669517531991005
94,0.02489180490374565,0.017051495611667633
95,0.025000756606459618,0.020215364173054695
96,0.024554001167416573,0.018995514139533043
97,0.024174058809876442,0.016099272295832634
98,0.02329309470951557,0.024946140125393867
99,0.025040211156010628,0.014967531897127628
100,0.02386297844350338,0.019425150007009506
101,0.024688387289643288,0.024586698040366173
102,0.02259279601275921,0.013033184222877026
103,0.02272097021341324,0.019576018676161766
