epoch,loss,val_loss
0,0.6844317317008972,0.633793294429779
1,0.12131693959236145,0.07492616027593613
2,0.07327515631914139,0.04634838178753853
3,0.06497319787740707,0.041505709290504456
4,0.06112692505121231,0.04674765467643738
5,0.0631316751241684,0.035551518201828
6,0.06313969939947128,0.04103635996580124
7,0.060253676027059555,0.040000367909669876
8,0.06186767667531967,0.03389115259051323
9,0.06046868860721588,0.02943466603755951
10,0.06284769624471664,0.03887796774506569
11,0.06037579104304314,0.048534147441387177
12,0.05963105708360672,0.050331294536590576
13,0.05889013409614563,0.03116612136363983
14,0.05769732967019081,0.04589993506669998
15,0.06034169718623161,0.0365331694483757
16,0.05945643410086632,0.03872053697705269
17,0.06007271632552147,0.0387343093752861
18,0.058628980070352554,0.04541436582803726
19,0.05648459494113922,0.03312376141548157
20,0.05874621123075485,0.03041864186525345
21,0.05891202390193939,0.03267039358615875
22,0.05841542407870293,0.03127998486161232
23,0.05590558424592018,0.03501560911536217
24,0.05717082694172859,0.03182384371757507
25,0.056728545576334,0.032858770340681076
26,0.05247977003455162,0.031509775668382645
27,0.049610983580350876,0.03293309733271599
28,0.05302411690354347,0.03357067331671715
29,0.05099749565124512,0.031732264906167984
30,0.051438502967357635,0.033654674887657166
31,0.05074582248926163,0.04602319374680519
32,0.04874197393655777,0.032985035330057144
33,0.051699742674827576,0.038845568895339966
34,0.048225801438093185,0.042219378054142
35,0.04962614178657532,0.04098920524120331
36,0.05172664299607277,0.050515301525592804
37,0.05105514079332352,0.05435863882303238
38,0.04993268474936485,0.04766365885734558
39,0.052065033465623856,0.05249766260385513
40,0.05148021876811981,0.07826980203390121
41,0.04876460134983063,0.06278065592050552
42,0.04830639064311981,0.05262424424290657
43,0.05025680363178253,0.04610369727015495
44,0.046473611146211624,0.04744141921401024
45,0.051614634692668915,0.068823903799057
46,0.049383215606212616,0.05335526913404465
47,0.04828309267759323,0.05827900767326355
48,0.050100378692150116,0.05103719234466553
49,0.04932466149330139,0.053325191140174866
50,0.048057593405246735,0.06055022031068802
51,0.048532865941524506,0.05434289202094078
52,0.04873785376548767,0.059027254581451416
53,0.048153355717659,0.050053294748067856
54,0.04905266314744949,0.05013209953904152
55,0.04897082597017288,0.05357539281249046
56,0.04964636266231537,0.06116148829460144
57,0.04726734757423401,0.06071702018380165
58,0.04790431261062622,0.0382443368434906
59,0.04713643342256546,0.06454429030418396
60,0.04775446653366089,0.05146185681223869
61,0.04699026048183441,0.056998446583747864
62,0.046744830906391144,0.04645323380827904
63,0.04726317897439003,0.05262874439358711
64,0.047580815851688385,0.06178990378975868
65,0.04844854772090912,0.07572094351053238
66,0.04810839146375656,0.054439544677734375
67,0.046721309423446655,0.04688397794961929
68,0.04780092090368271,0.0670001208782196
69,0.047077521681785583,0.06968389451503754
70,0.04849570617079735,0.05057318136096001
71,0.047651782631874084,0.03665131703019142
72,0.04728543758392334,0.06511428207159042
73,0.04723522812128067,0.06084438040852547
74,0.04644422605633736,0.052073489874601364
75,0.04831020534038544,0.06779619306325912
76,0.04830770194530487,0.05295344442129135
77,0.04727229103446007,0.03661342337727547
78,0.04631596803665161,0.040026865899562836
79,0.04634200409054756,0.05585900694131851
80,0.046890147030353546,0.06692329794168472
81,0.04850296303629875,0.0522732175886631
82,0.04575120285153389,0.04083184525370598
83,0.04539361968636513,0.04302476346492767
84,0.0470489077270031,0.05365648865699768
85,0.04699409380555153,0.04812021553516388
86,0.0446724072098732,0.042447179555892944
87,0.043783288449048996,0.041576508432626724
88,0.04528450593352318,0.04232834279537201
89,0.044628992676734924,0.05872214213013649
90,0.04441897198557854,0.04911693558096886
91,0.044836994260549545,0.0604076124727726
92,0.04512061923742294,0.04243899881839752
93,0.045031048357486725,0.0369257889688015
94,0.04340637847781181,0.036549486219882965
95,0.04414719343185425,0.04306245222687721
96,0.04447565972805023,0.033893976360559464
97,0.04254193231463432,0.04580758512020111
98,0.04312710091471672,0.035247042775154114
99,0.04444754868745804,0.0382949635386467
100,0.04245786368846893,0.04637961462140083
101,0.04383805766701698,0.04627041891217232
102,0.04406040906906128,0.04405662789940834
103,0.0426909439265728,0.03321508318185806
104,0.042574599385261536,0.035513199865818024
105,0.0425204299390316,0.03767993673682213
106,0.04071123152971268,0.03408918157219887
107,0.04063015058636665,0.041524749249219894
108,0.044502995908260345,0.04356899857521057
109,0.04234234243631363,0.053040120750665665
110,0.042089901864528656,0.036376867443323135
111,0.041451629251241684,0.042454127222299576
112,0.04144035279750824,0.03867420554161072
113,0.039975255727767944,0.03741345927119255
114,0.03948243707418442,0.03791861608624458
115,0.040298864245414734,0.03429030999541283
116,0.039610929787158966,0.04031747952103615
117,0.03793494403362274,0.035656433552503586
118,0.03961788862943649,0.044765666127204895
119,0.03858720138669014,0.044766250997781754
120,0.03837394714355469,0.04495016857981682
121,0.03763817995786667,0.04315340146422386
122,0.03864632919430733,0.03896782919764519
123,0.03913101553916931,0.037378910928964615
124,0.03667369484901428,0.04751592129468918
125,0.03760675713419914,0.03842959180474281
126,0.03805101290345192,0.04311297461390495
127,0.03819803148508072,0.043280601501464844
128,0.03725545108318329,0.040852323174476624
129,0.03646909072995186,0.04569873586297035
130,0.03553535044193268,0.0430576354265213
131,0.035574495792388916,0.05171068385243416
132,0.036154989153146744,0.046246372163295746
133,0.03588321805000305,0.05051450431346893
134,0.03222401440143585,0.03937987983226776
135,0.035892367362976074,0.05369856581091881
136,0.035113848745822906,0.05796698480844498
137,0.03424077108502388,0.04584173485636711
138,0.03394022211432457,0.05150413513183594
139,0.03349382057785988,0.046407636255025864
140,0.03154556825757027,0.0594848208129406
141,0.03627150505781174,0.0471162311732769
142,0.03569662198424339,0.04590233042836189
143,0.030693048611283302,0.08813830465078354
144,0.03275403007864952,0.04662886634469032
145,0.030109599232673645,0.05800313130021095
146,0.03137464448809624,0.07878464460372925
147,0.031139615923166275,0.05574577674269676
148,0.031239259988069534,0.07853595167398453
149,0.031768251210451126,0.07138142734766006
150,0.0301288440823555,0.09528757631778717
151,0.03155103325843811,0.059151310473680496
152,0.030531490221619606,0.08945339918136597
153,0.030529243871569633,0.09359791874885559
154,0.030072886496782303,0.06179466098546982
155,0.027765315026044846,0.08520510792732239
156,0.028135737404227257,0.09786010533571243
157,0.026556536555290222,0.10699278116226196
158,0.03119654394686222,0.0821075513958931
159,0.028601914644241333,0.0679856538772583
160,0.027612298727035522,0.08641420304775238
161,0.028519097715616226,0.1000467985868454
162,0.027177078649401665,0.10451370477676392
163,0.029275020584464073,0.08384761214256287
164,0.025308767333626747,0.11162716895341873
165,0.02627301961183548,0.09864716231822968
166,0.025817934423685074,0.09461464732885361
167,0.024673014879226685,0.06974208354949951
168,0.026473943144083023,0.09144993871450424
169,0.028339678421616554,0.08453076332807541
170,0.026705609634518623,0.09110280871391296
171,0.025258876383304596,0.11575958877801895
172,0.028035009279847145,0.08383519947528839
173,0.02710762806236744,0.09321724623441696
174,0.02484842576086521,0.09254340827465057
175,0.02530757524073124,0.10909964889287949
176,0.02361937239766121,0.09943847358226776
177,0.02495238371193409,0.09493314474821091
178,0.021563105285167694,0.09982426464557648
179,0.02340058423578739,0.11813779175281525
180,0.02332351915538311,0.1038820669054985
181,0.022787511348724365,0.12179019302129745
182,0.025934971868991852,0.10072458535432816
183,0.02548592910170555,0.12414507567882538
184,0.024648861959576607,0.11396534740924835
185,0.024057626724243164,0.09592856466770172
186,0.023336002603173256,0.1541680246591568
187,0.023060379549860954,0.13766641914844513
188,0.022150209173560143,0.10838309675455093
189,0.02053266577422619,0.14657559990882874
190,0.021505391225218773,0.14329704642295837
191,0.022345205768942833,0.15172800421714783
192,0.02309880219399929,0.12455879151821136
193,0.020666541531682014,0.11889251321554184
194,0.01966274529695511,0.1534954458475113
195,0.02091778814792633,0.1701197475194931
196,0.019269995391368866,0.1491735726594925
197,0.021495575085282326,0.17634551227092743
198,0.020265454426407814,0.1471269577741623
199,0.019848080351948738,0.11226435005664825
200,0.01951814629137516,0.11398633569478989
201,0.022817108780145645,0.12757375836372375
202,0.01895078644156456,0.1558784544467926
203,0.020323356613516808,0.13550925254821777
204,0.018740445375442505,0.1700696498155594
205,0.020379794761538506,0.14110973477363586
206,0.01770676113665104,0.09866521507501602
207,0.018197501078248024,0.14578761160373688
208,0.018107976764440536,0.13955806195735931
209,0.01757635734975338,0.11570578813552856
210,0.01809839718043804,0.16408869624137878
