,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,period,devfactor,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
0,0,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,2.0,1.5924111138241754,0.000450852523732779,0.12032053461290652,12.032053461290653,1129,49.93589670260178,490299.8616639667,"AutoOrderedDict([('len', 1129), ('drawdown', 91.31979921572365), ('moneydown', 886992.9804854677)])",91.31979921572365,1129,0.43230519590784916,391558.67,491558.6690519159,2,0.5,1,0,105421.0,105.421,0.0,0.0,105421.0,105.421,0.0,0.0
