strat_id,strat_name,dt,portfolio_value,cash,size,return
0,fast_period1_slow_period30,2015-07-23,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-24,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-25,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-26,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-27,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-28,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-29,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-30,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-07-31,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-01,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-02,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-03,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-04,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-05,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-06,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-07,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-08,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-09,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-10,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-11,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-12,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-13,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-14,98632.47325544957,98632.47325544957,0,0.0
0,fast_period1_slow_period30,2015-08-15,100926.85067480443,197.9635780302342,622,0.02326188671567242
0,fast_period1_slow_period30,2015-08-16,102860.06680383669,197.9635780302342,622,0.019154626505301975
0,fast_period1_slow_period30,2015-08-17,104833.71437290599,197.9635780302342,622,0.01918769480126059
0,fast_period1_slow_period30,2015-08-18,104955.5022126889,197.9635780302342,622,0.0011617239788881406
0,fast_period1_slow_period30,2015-08-19,105820.13014694517,197.9635780302342,622,0.008238042942275925
0,fast_period1_slow_period30,2015-08-20,107410.6754565881,197.9635780302342,622,0.015030649720750189
0,fast_period1_slow_period30,2015-08-21,108841.490152531,197.9635780302342,622,0.013320972890829452
0,fast_period1_slow_period30,2015-08-22,109749.56785494217,197.9635780302342,622,0.008343120818527838
0,fast_period1_slow_period30,2015-08-23,111256.29963116115,197.9635780302342,622,0.013728817394620174
0,fast_period1_slow_period30,2015-08-24,114360.7015090647,197.9635780302342,622,0.027903155939891233
0,fast_period1_slow_period30,2015-08-25,117787.87992844135,197.9635780302342,622,0.029968147922780908
0,fast_period1_slow_period30,2015-08-26,121247.07545049804,197.9635780302342,622,0.02936800903588921
0,fast_period1_slow_period30,2015-08-27,126092.03979809306,197.9635780302342,622,0.03995943266749635
0,fast_period1_slow_period30,2015-08-28,131323.13128749252,197.9635780302342,622,0.0414862944383787
0,fast_period1_slow_period30,2015-08-29,134710.23185003278,197.9635780302342,622,0.025792109351437942
0,fast_period1_slow_period30,2015-08-30,141940.01390118882,197.9635780302342,622,0.05366913820773944
0,fast_period1_slow_period30,2015-08-31,147914.19717455833,197.9635780302342,622,0.04208949336533396
0,fast_period1_slow_period30,2015-09-01,154100.7815507398,197.9635780302342,622,0.041825494065863555
0,fast_period1_slow_period30,2015-09-02,154432.91102098674,197.9635780302342,622,0.002155274404870955
0,fast_period1_slow_period30,2015-09-03,153325.15979524204,197.9635780302342,622,-0.007173025609768846
0,fast_period1_slow_period30,2015-09-04,153042.42178444497,197.9635780302342,622,-0.0018440418465870412
0,fast_period1_slow_period30,2015-09-05,151291.37824273898,197.9635780302342,622,-0.011441556669642083
0,fast_period1_slow_period30,2015-09-06,146811.84215764076,197.9635780302342,622,-0.02960866730892653
0,fast_period1_slow_period30,2015-09-07,142713.619335606,197.9635780302342,622,-0.02791479734743907
0,fast_period1_slow_period30,2015-09-08,139263.341355808,197.9635780302342,622,-0.024176234867145485
0,fast_period1_slow_period30,2015-09-09,134776.6480224747,197.9635780302342,622,-0.032217332211426086
0,fast_period1_slow_period30,2015-09-10,134939.06698712107,197.9635780302342,622,0.0012050972258881298
0,fast_period1_slow_period30,2015-09-11,121877.24248959484,197.9635780302342,622,-0.09679794583708579
0,fast_period1_slow_period30,2015-09-12,121877.24248959485,121877.24248959485,0,2.220446049250313e-16
0,fast_period1_slow_period30,2015-09-13,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-14,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-15,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-16,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-17,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-18,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-19,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-20,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-21,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-22,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-23,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-24,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-25,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-26,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-27,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-28,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-29,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-09-30,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-01,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-02,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-03,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-04,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-05,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-06,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-07,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-08,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-09,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-10,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-11,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-12,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-13,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-14,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-15,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-16,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-17,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-18,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-19,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-20,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-21,121877.24248959485,121877.24248959485,0,0.0
0,fast_period1_slow_period30,2015-10-22,121877.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-23,121877.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-24,121877.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-25,121877.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-26,121877.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-27,122229.74248959485,264.74248959484976,705,0.0028922544750722423
0,fast_period1_slow_period30,2015-10-28,122229.74248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-29,124697.24248959485,264.74248959484976,705,0.02018739424416327
0,fast_period1_slow_period30,2015-10-30,124697.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-10-31,124697.24248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-01,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-02,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-03,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-04,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-05,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-06,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-07,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-08,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-09,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-10,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-11,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-12,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-13,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-14,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-15,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-16,,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-11-17,120858.74596181707,264.74248959484976,705,-0.030782529357841093
0,fast_period1_slow_period30,2015-11-18,120379.56412702175,264.74248959484976,705,-0.003964808926171681
0,fast_period1_slow_period30,2015-11-19,120014.02820388055,264.74248959484976,705,-0.003036528050188725
0,fast_period1_slow_period30,2015-11-20,119545.89328324562,264.74248959484976,705,-0.003900668343867708
0,fast_period1_slow_period30,2015-11-21,118659.98058483296,264.74248959484976,705,-0.00741064936721525
0,fast_period1_slow_period30,2015-11-22,118359.29248959484,264.74248959484976,705,-0.0025340312189175984
0,fast_period1_slow_period30,2015-11-23,118281.74248959485,264.74248959484976,705,-0.0006552083775492878
0,fast_period1_slow_period30,2015-11-24,116595.27190135955,264.74248959484976,705,-0.014258080348991009
0,fast_period1_slow_period30,2015-11-25,116191.62484253602,264.74248959484976,705,-0.0034619504911400645
0,fast_period1_slow_period30,2015-11-26,115787.9777837125,264.74248959484976,705,-0.0034739772283118864
0,fast_period1_slow_period30,2015-11-27,115384.33072488896,264.74248959484976,705,-0.0034860878180076327
0,fast_period1_slow_period30,2015-11-28,114980.68366606544,264.74248959484976,705,-0.003498283140246694
0,fast_period1_slow_period30,2015-11-29,114577.03660724191,264.74248959484976,705,-0.0035105640874063537
0,fast_period1_slow_period30,2015-11-30,114173.38954841837,264.74248959484976,705,-0.003522931564439058
0,fast_period1_slow_period30,2015-12-01,100374.74248959485,264.74248959484976,705,-0.12085694497991428
0,fast_period1_slow_period30,2015-12-02,97907.24248959485,264.74248959484976,705,-0.024582877512794532
0,fast_period1_slow_period30,2015-12-03,89941.21248959485,264.74248959484976,705,-0.08136303094070485
0,fast_period1_slow_period30,2015-12-04,89941.21248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-12-05,89941.21248959485,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2015-12-06,88336.05402805639,264.74248959484976,705,-0.017846751418035045
0,fast_period1_slow_period30,2015-12-07,85173.62061459485,264.74248959484976,705,-0.035800030330278454
0,fast_period1_slow_period30,2015-12-08,80713.0758229282,264.74248959484976,705,-0.05237002676979463
0,fast_period1_slow_period30,2015-12-09,80705.24248959485,264.74248959484976,705,-9.705160227724274e-05
0,fast_period1_slow_period30,2015-12-10,81912.8392637884,264.74248959484976,705,0.014963052423133893
0,fast_period1_slow_period30,2015-12-11,82047.01668314321,264.74248959484976,705,0.0016380511353382143
0,fast_period1_slow_period30,2015-12-12,81953.77474765936,264.74248959484976,705,-0.001136445165872857
0,fast_period1_slow_period30,2015-12-13,82272.16184443356,264.74248959484976,705,0.0038849595122925074
0,fast_period1_slow_period30,2015-12-14,82408.61345733679,264.74248959484976,705,0.0016585392901335982
0,fast_period1_slow_period30,2015-12-15,79617.8530886732,264.74248959484976,705,-0.0338649111006869
0,fast_period1_slow_period30,2015-12-16,79276.29087669161,264.74248959484976,705,-0.0042900203752189725
0,fast_period1_slow_period30,2015-12-17,79625.56910249806,264.74248959484976,705,0.00440583460633559
0,fast_period1_slow_period30,2015-12-18,79974.84732830452,264.74248959484976,705,0.004386508375932019
0,fast_period1_slow_period30,2015-12-19,80324.12555411097,264.74248959484976,705,0.0043673509543897815
0,fast_period1_slow_period30,2015-12-20,79990.69087669163,264.74248959484976,705,-0.004151114937376077
0,fast_period1_slow_period30,2015-12-21,80396.86184443356,264.74248959484976,705,0.005077727961720679
0,fast_period1_slow_period30,2015-12-22,80803.0328121755,264.74248959484976,705,0.005052074899737802
0,fast_period1_slow_period30,2015-12-23,68721.1521670142,264.74248959484976,705,-0.14952261350443763
0,fast_period1_slow_period30,2015-12-24,68559.68442507871,264.74248959484976,705,-0.0023496076076120476
0,fast_period1_slow_period30,2015-12-25,68398.21668314323,264.74248959484976,705,-0.0023551412654463366
0,fast_period1_slow_period30,2015-12-26,68236.74894120774,264.74248959484976,705,-0.002360701049904379
0,fast_period1_slow_period30,2015-12-27,68075.28119927226,264.74248959484976,705,-0.0023662871464553703
0,fast_period1_slow_period30,2015-12-28,67913.81345733677,264.74248959484976,705,-0.0023718997423283206
0,fast_period1_slow_period30,2015-12-29,61520.341468770035,264.74248959484976,705,-0.0941409657783846
0,fast_period1_slow_period30,2015-12-30,61136.302146597714,264.74248959484976,705,-0.006242477089748788
0,fast_period1_slow_period30,2015-12-31,60752.2628244254,264.74248959484976,705,-0.006281690398143969
0,fast_period1_slow_period30,2016-01-01,60368.22350225308,264.74248959484976,705,-0.006321399472513423
0,fast_period1_slow_period30,2016-01-02,60368.22350225308,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2016-01-03,60368.22350225308,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2016-01-04,60368.22350225308,264.74248959484976,705,0.0
0,fast_period1_slow_period30,2016-01-05,50202.24248959485,264.74248959484976,705,-0.16839953907669347
0,fast_period1_slow_period30,2016-01-06,48819.099632451995,264.74248959484976,705,-0.027551415804374257
0,fast_period1_slow_period30,2016-01-07,48586.27190135956,264.74248959484976,705,-0.004769193468239674
0,fast_period1_slow_period30,2016-01-08,47640.74248959485,264.74248959484976,705,-0.01946083481532268
0,fast_period1_slow_period30,2016-01-09,47640.74248959485,264.74248959484976,705,0.0
