strat_id,strat_name,dt,portfolio_value,cash,size,return
0,fast_period1_slow_period32,2015-05-26,100000.0,100000.0,0,
0,fast_period1_slow_period32,2015-05-27,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-05-28,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-05-29,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-05-30,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-05-31,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-01,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-02,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-03,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-04,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-05,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-06,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-07,100000.0,100000.0,0,0.0
0,fast_period1_slow_period32,2015-06-08,100000.0,401.18750000001455,277,0.0
0,fast_period1_slow_period32,2015-06-09,102060.18750000001,401.18750000001455,277,0.020601875000000103
0,fast_period1_slow_period32,2015-06-10,101580.76442307694,401.18750000001455,277,-0.004697454400846346
0,fast_period1_slow_period32,2015-06-11,98860.44918224303,401.18750000001455,277,-0.026779826439422894
0,fast_period1_slow_period32,2015-06-12,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-13,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-14,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-15,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-16,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-17,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-18,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-19,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-20,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-21,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-22,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-23,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-24,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-25,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-26,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-27,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-28,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-29,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-06-30,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-01,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-02,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-03,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-04,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-05,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-06,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-07,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-08,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-09,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-10,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-11,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-12,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-13,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-14,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-15,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-16,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-17,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-18,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-19,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-20,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-21,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-22,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-23,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-24,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-25,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-26,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-27,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-28,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-29,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-30,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-07-31,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-01,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-02,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-03,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-04,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-05,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-06,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-07,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-08,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-09,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-10,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-11,98860.44918224303,98860.44918224303,0,0.0
0,fast_period1_slow_period32,2015-08-12,102028.50999305387,209.25999305387086,531,0.03204578612596354
0,fast_period1_slow_period32,2015-08-13,103676.65230074615,209.25999305387086,531,0.0161537427901719
0,fast_period1_slow_period32,2015-08-14,103913.55999305387,209.25999305387086,531,0.002285063098107276
0,fast_period1_slow_period32,2015-08-15,105605.17427876814,209.25999305387086,531,0.016279052376103165
0,fast_period1_slow_period32,2015-08-16,106657.05999305387,209.25999305387086,531,0.009960550905479648
0,fast_period1_slow_period32,2015-08-17,107637.54683515913,209.25999305387086,531,0.009192892080178261
0,fast_period1_slow_period32,2015-08-18,105785.64371398411,209.25999305387086,531,-0.01720499189758662
0,fast_period1_slow_period32,2015-08-19,104879.01453850843,209.25999305387086,531,-0.008570436815859117
0,fast_period1_slow_period32,2015-08-20,105023.03764011269,209.25999305387086,531,0.001373230881678067
