,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,period,devfactor,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
30,26,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,6,-0.7729333152327276,-0.00022033446842438073,-0.054010950939215395,-5.40109509392154,1213,80.92788823528251,195892.9250503957,"AutoOrderedDict([('len', 1213), ('drawdown', 89.98524238131733), ('moneydown', 217817.0310115661)])",89.98524238131733,1213,0.07968503735635414,-53834.31,46165.689503927155,1,,,,,,,,,,,
31,24,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,4,-0.7729333152327276,-0.00022033446842438073,-0.054010950939215395,-5.40109509392154,1213,80.92788823528251,195892.9250503957,"AutoOrderedDict([('len', 1213), ('drawdown', 89.98524238131733), ('moneydown', 217817.0310115661)])",89.98524238131733,1213,0.07968503735635414,-53834.31,46165.689503927155,1,,,,,,,,,,,
32,25,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,5,-0.7729333152327276,-0.00022033446842438073,-0.054010950939215395,-5.40109509392154,1213,80.92788823528251,195892.9250503957,"AutoOrderedDict([('len', 1213), ('drawdown', 89.98524238131733), ('moneydown', 217817.0310115661)])",89.98524238131733,1213,0.07968503735635414,-53834.31,46165.689503927155,1,,,,,,,,,,,
33,23,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,3,-0.7729333152327276,-0.00022033446842438073,-0.054010950939215395,-5.40109509392154,1213,80.92788823528251,195892.9250503957,"AutoOrderedDict([('len', 1213), ('drawdown', 89.98524238131733), ('moneydown', 217817.0310115661)])",89.98524238131733,1213,0.07968503735635414,-53834.31,46165.689503927155,1,,,,,,,,,,,
34,22,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,2,-0.7729333152327276,-0.00022033446842438073,-0.054010950939215395,-5.40109509392154,1213,80.92788823528251,195892.9250503957,"AutoOrderedDict([('len', 1213), ('drawdown', 89.98524238131733), ('moneydown', 217817.0310115661)])",89.98524238131733,1213,0.07968503735635414,-53834.31,46165.689503927155,1,,,,,,,,,,,
35,33,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,6,-1.69006968245969,-0.000481775850188053,-0.11432703830843943,-11.432703830843943,3368,81.54933333333331,81549.33333333331,"AutoOrderedDict([('len', 3368), ('drawdown', 81.54933333333331), ('moneydown', 81549.33333333331)])",81.54933333333331,3368,-0.5388588373602726,-81549.33,18450.666666666686,1,0.0,0.0,1.0,0.0,0.0,-81549.33333333331,-81.54933333333332,0.0,0.0,-81549.33333333331,-81.54933333333332
36,32,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,5,-1.69006968245969,-0.000481775850188053,-0.11432703830843943,-11.432703830843943,3368,81.54933333333331,81549.33333333331,"AutoOrderedDict([('len', 3368), ('drawdown', 81.54933333333331), ('moneydown', 81549.33333333331)])",81.54933333333331,3368,-0.5388588373602726,-81549.33,18450.666666666686,1,0.0,0.0,1.0,0.0,0.0,-81549.33333333331,-81.54933333333332,0.0,0.0,-81549.33333333331,-81.54933333333332
37,31,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,4,-1.69006968245969,-0.000481775850188053,-0.11432703830843943,-11.432703830843943,3368,81.54933333333331,81549.33333333331,"AutoOrderedDict([('len', 3368), ('drawdown', 81.54933333333331), ('moneydown', 81549.33333333331)])",81.54933333333331,3368,-0.5388588373602726,-81549.33,18450.666666666686,1,0.0,0.0,1.0,0.0,0.0,-81549.33333333331,-81.54933333333332,0.0,0.0,-81549.33333333331,-81.54933333333332
38,30,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,3,-1.69006968245969,-0.000481775850188053,-0.11432703830843943,-11.432703830843943,3368,81.54933333333331,81549.33333333331,"AutoOrderedDict([('len', 3368), ('drawdown', 81.54933333333331), ('moneydown', 81549.33333333331)])",81.54933333333331,3368,-0.5388588373602726,-81549.33,18450.666666666686,1,0.0,0.0,1.0,0.0,0.0,-81549.33333333331,-81.54933333333332,0.0,0.0,-81549.33333333331,-81.54933333333332
39,34,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,7,-1.69006968245969,-0.000481775850188053,-0.11432703830843943,-11.432703830843943,3368,81.54933333333331,81549.33333333331,"AutoOrderedDict([('len', 3368), ('drawdown', 81.54933333333331), ('moneydown', 81549.33333333331)])",81.54933333333331,3368,-0.5388588373602726,-81549.33,18450.666666666686,1,0.0,0.0,1.0,0.0,0.0,-81549.33333333331,-81.54933333333332,0.0,0.0,-81549.33333333331,-81.54933333333332
40,29,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,2,-1.9674400695856085,-0.0005608438054691016,-0.1317995336562896,-13.179953365628961,3482,86.29228652570286,88015.38502360409,"AutoOrderedDict([('len', 3482), ('drawdown', 94.28184907751829), ('moneydown', 96164.48446783712)])",94.28184907751829,3482,-0.10594081888833748,-86018.57,13981.431340032283,3,0.3333333333333333,1.0,1.0,1565.8049999999866,1.5658049999999868,-82895.66666666664,-82.89566666666664,1565.8049999999866,1.5658049999999868,-82895.66666666664,-82.89566666666664
41,43,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,2,-6.913121903889568,-0.001970673290732488,-0.39140951097148446,-39.140951097148445,3447,99.9069082962949,106746.54943581413,"AutoOrderedDict([('len', 3447), ('drawdown', 99.91943512453145), ('moneydown', 106759.93385249191)])",99.91943512453145,3447,-1.6589337378510363,-99900.54,99.46477496981501,59,0.4406779661016949,26.0,33.0,799.0972221443856,0.7990972221443855,-3656.8806969934603,-3.65688069699346,6993.478494623653,6.993478494623654,-46726.10714285713,-46.72610714285713
42,36,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,2,-7.086742162519232,-0.0020201659528276033,-0.3989528050220887,-39.89528050220887,3440,99.92174561939471,106762.40252416185,"AutoOrderedDict([('len', 3440), ('drawdown', 99.93253626696978), ('moneydown', 106773.93190100335)])",99.93253626696978,3440,-1.6541866106379632,-99916.39,83.61168662209725,60,0.4666666666666667,28.0,32.0,1130.1022020411094,1.1301022020411093,-4111.2265615790275,-4.111226561579027,7236.026881720427,7.236026881720427,-47802.312569521695,-47.802312569521696
43,35,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,6,1,-7.55645584836102,-0.0021540638108212716,-0.41889515385327336,-41.889515385327336,3457,99.94928398271325,103016.66077600274,"AutoOrderedDict([('len', 3457), ('drawdown', 99.9523724377046), ('moneydown', 103019.84401361574)])",99.9523724377046,3457,-1.1706625863614768,-99947.73,52.27245799622824,69,0.5072463768115942,35.0,34.0,559.9327126249527,0.5599327126249528,-3516.040367172857,-3.516040367172857,4842.0,4.842,-53230.98522727274,-53.23098522727273
44,7,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,2,1,-7.575871897265666,-0.0021595986024132456,-0.4197050950247263,-41.97050950247263,3457,99.95005001222543,102586.04077772547,"AutoOrderedDict([('len', 3457), ('drawdown', 99.95026617152794), ('moneydown', 102586.26263781477)])",99.95026617152794,3457,-1.1103843635105763,-99948.73,51.26732284837053,106,0.4528301886792453,48.0,58.0,628.1684340821336,0.6281684340821335,-2243.117543329208,-2.2431175433292077,6771.769230769231,6.771769230769231,-44043.94104665827,-44.04394104665827
45,42,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,1,-7.578691591725289,-0.0021604023921679844,-0.41982262476624027,-41.98226247662403,3468,99.95050759366919,103243.4469784729,"AutoOrderedDict([('len', 3468), ('drawdown', 99.95358930223784), ('moneydown', 103246.6302160859)])",99.95358930223784,3468,-1.1776123997486114,-99948.88,51.12296827571265,66,0.48484848484848486,32.0,34.0,684.8797929966665,0.6848797929966666,-3584.2656002240483,-3.5842656002240485,5094.0,5.094,-52241.22792813357,-52.24122792813357
46,14,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,1,-7.619405886013376,-0.0021720085193880777,-0.421517016059619,-42.1517016059619,3459,99.95206432162502,102345.07736184199,"AutoOrderedDict([('len', 3459), ('drawdown', 99.95343509334565), ('moneydown', 102346.48095204041)])",99.95343509334565,3459,-1.098424949782214,-99950.92,49.083335546661196,86,0.4883720930232558,42.0,44.0,642.84511624805,0.64284511624805,-2885.2366260652598,-2.8852366260652595,5472.0,5.4719999999999995,-53089.477484848496,-53.08947748484849
47,28,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,1,-7.633538541985196,-0.0021760372126525644,-0.4221040117274464,-42.21040117274464,3459,99.95294452675618,102797.31725987079,"AutoOrderedDict([('len', 3459), ('drawdown', 99.95490537344983), ('moneydown', 102799.3339066101)])",99.95490537344983,3459,-1.0842730843103812,-99951.61,48.394536396703316,64,0.5,32.0,32.0,331.74849700417275,0.33174849700417275,-3455.2361677417757,-3.4552361677417758,2634.58064516129,2.63458064516129,-52541.910984848495,-52.54191098484849
48,21,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,4,1,-7.668663772775681,-0.0021860501062644475,-0.42356034918803037,-42.35603491880304,3459,99.95446923328414,102574.37834645918,"AutoOrderedDict([('len', 3459), ('drawdown', 99.95583697360648), ('moneydown', 102575.7819366576)])",99.95583697360648,3459,-1.0522121417070738,-99953.28,46.7241747901898,64,0.4375,28.0,36.0,359.157283041698,0.359157283041698,-3055.8244375104823,-3.0558244375104824,2713.3924731182806,2.7133924731182804,-52401.20492424243,-52.40120492424243
