,dt,SMA_18,SMA_40,CrossOver_x,EMA_31,EMA_75,CrossOver_y,BBands_mid_5_1.0,BBands_top_5_1.0,BBands_bot_5_1.0,MACD_macd_15_65_27,MACD_signal_15_65_27,CrossOver,SMA_30,indicator3,indicator4,RelativeStrengthIndex_5
238,2019-09-11,185.5065520282187,193.6930830928331,0.0,189.74349881459412,192.8064183346718,0.0,184.69285714285715,189.76295757256744,179.62275671314688,-6.443393634591985,-2.747688390335525,0.0,190.5469823633157,196.890253647587,-6.34327128427131,54.45154560620699
239,2019-09-12,186.98173721340387,193.15141642616643,0.0,189.53036347201532,192.6360739925313,0.0,185.7595238095238,190.49016163548012,181.02888598356748,-6.229978775563126,-2.996423417851782,0.0,190.09142680776012,196.12358698092032,-6.032160173160179,53.40355237726652
240,2019-09-13,186.3987742504409,192.80158309283308,0.0,189.15388242168103,192.3958264313244,0.0,183.718,186.2813065451557,181.15469345484436,-6.292977864459488,-3.231891592609476,0.0,189.7249823633157,195.73549174282508,-6.0105093795093865,45.91053898806027
241,2019-09-16,185.91420634920635,192.17658309283308,0.0,188.894264770326,192.20119941997373,0.0,184.718,186.4884633417396,182.9475366582604,-6.181180458076881,-3.442555083000004,0.0,189.29164902998235,194.8514917428251,-5.5598427128427375,50.49731267316334
242,2019-09-17,185.41420634920635,191.4765830928331,0.0,188.58837322218065,191.985378382606,0.0,185.118,186.38296657839413,183.85303342160583,-6.157605460017095,-3.63648725278694,0.0,188.79164902998235,193.85863459996796,-5.066985569985576,47.150479781716506
243,2019-09-18,184.9919841269841,190.9990830928331,0.0,188.38909989579437,191.8120789514848,0.0,184.848,185.8532166156816,183.8427833843185,-5.981702410678423,-3.80400262120776,0.0,188.17164902998235,193.0753012666346,-4.903652236652249,52.643185049758586
244,2019-09-24,184.93642857142856,190.6916155603656,0.0,188.5522811523072,191.79070845276152,0.0,185.7813333333333,188.47716847501428,183.0854981916524,-5.279490344532434,-3.909394601445237,0.0,187.8716490299824,192.33201122334452,-4.460362193362187,68.83713099635115
245,2019-09-25,185.13828042328043,190.4724488936989,0.0,188.9073469136213,191.85498805488183,0.0,187.92666666666668,191.91634223130984,183.9369911020235,-4.357489107810608,-3.941401351899906,0.0,187.69847442680776,192.0224874138208,-4.324012987012992,75.00569107139302
246,2019-09-26,185.8049470899471,190.2724488936989,0.0,189.22563773151995,191.9114357376481,0.0,189.72666666666663,194.0093657117911,185.4439676215422,-3.580775347203911,-3.915642351564478,1.0,187.5984744268077,191.28915408048744,-3.690679653679695,73.68988894072572
247,2019-09-27,186.3049470899471,190.2891155603656,0.0,189.5240353733,191.96639795507843,0.0,191.72666666666663,195.10821134986216,188.3451219834712,-2.908181946737613,-3.843680894076845,0.0,187.41514109347443,190.9113763027096,-3.4962352092351807,73.68988894072572
248,2019-09-30,186.9239947089947,190.2720701058201,0.0,189.99128316246876,192.0988611667869,0.0,194.04666666666668,195.9463274551002,192.1470058782332,-2.0423898874527997,-3.715017250746557,0.0,187.4818077601411,190.5469823633157,-3.065174603174597,80.54590581793344
249,2019-10-02,187.74089529379003,190.226675368978,0.0,190.5033411227092,192.2590019394061,0.0,195.48350877192985,197.24748557398885,193.7195319698708,-1.187900969554505,-3.5345089449471243,0.0,187.5579481110183,190.09142680776012,-2.533478696741838,82.76229633153136
250,2019-10-03,188.86787942077416,190.426675368978,0.0,191.25313230253985,192.52850188836905,0.0,197.1368421052632,200.28513452375864,193.98854968676767,-0.0496882596269472,-3.285593181709969,0.0,187.8091826789195,189.7249823633157,-1.9157996843961769,88.65202230661932
251,2019-10-04,190.47899053188527,190.726675368978,0.0,192.4248115336311,192.98827815446455,0.0,200.3368421052632,205.8862524954451,194.78743171508123,1.6264834649313684,-2.9347305640927304,0.0,189.48318267891952,189.29164902998235,0.1915336489371668,93.48644607672776
252,2019-10-08,191.93479861269336,190.93178900534164,1.0,193.34854490368824,193.36239045183515,0.0,202.97775119617225,208.00005257477977,197.95544981756476,2.7778077800820142,-2.5266921109373914,0.0,189.92333419407103,188.79164902998235,1.131685164088708,78.00385944313726
253,2019-10-11,192.38122718412197,190.87553900534164,0.0,193.8736358472077,193.5831170188921,1.0,203.92775119617224,208.10815594509836,199.74734644724612,3.2276380923927093,-2.1156685249852414,0.0,190.1909267866636,188.17164902998235,2.0192777566812765,55.560894138871525
254,2019-10-14,193.99233829523305,191.1005390053417,0.0,194.8190336067572,193.98882446576337,0.0,206.0909090909091,209.4590571707298,202.7227610110884,4.283639425215426,-1.658575099970908,0.0,190.72426011999696,187.8716490299824,2.852611090014591,69.93352150976077
255,2019-10-15,195.39511607301085,191.29607471962737,0.0,195.59596900633488,194.3378027692959,0.0,207.0409090909091,209.89252165485772,204.18929652696048,4.997694952211958,-1.1831272391007035,0.0,191.19926011999692,187.69847442680776,3.5007856931891865,63.71584195890832
256,2019-10-16,195.5293753322701,191.100241386294,0.0,195.1941376101056,194.20172024027937,0.0,202.8742424242424,210.14865289865435,195.5998319498305,3.8721927164607166,-0.8220329565606022,0.0,191.1048156755525,187.5984744268077,3.506341248744775,29.65733839270942
257,2019-10-17,196.58801730757872,191.24746360851623,0.0,195.83130956502956,194.4961194152428,0.0,202.51111111111112,209.60332993889864,195.4188922833236,4.438749012031991,-0.4462628159468455,0.0,191.59777863851548,187.41514109347443,4.182637545041047,56.0194678135107
258,2019-10-18,197.8932024927639,191.54746360851624,0.0,196.5293527172152,194.82516890431532,0.0,203.5611111111111,210.84885661763772,196.27336560458448,5.0552173414778565,-0.0532999475593668,0.0,192.4311119718488,187.4818077601411,4.949304211707698,57.9746971381329
259,2019-10-21,198.44875804831943,191.52496360851623,0.0,196.4337681723892,194.82976972262284,0.0,200.76111111111112,208.11049590101828,193.411726321204,4.422769191683926,0.2664192766722969,0.0,192.7644453051821,187.5579481110183,5.206497194163831,41.003183844629866
260,2019-10-22,199.6709802705417,191.80088953444215,0.0,197.0316576616149,195.12372315097488,0.0,200.51111111111112,207.65387054606884,193.3683516761534,4.911060272193282,0.5981793477809387,0.0,193.43587387661077,187.8091826789195,5.62669119769123,55.821899660066805
261,2019-10-23,200.87098027054168,192.98138953444212,0.0,197.654679057764,195.43625675226505,0.0,204.07777777777775,208.65814382062013,199.4974117349354,5.401462324321699,0.9412709889624216,0.0,194.2198738766107,189.48318267891952,4.7366911976911865,57.04788115501888
262,2019-10-24,201.704313603875,193.28138953444216,0.0,198.1762616166537,195.7142499956265,0.0,204.2,208.82168800331735,199.5783119966826,5.70240398095973,1.2813519169622292,0.0,195.01273101946788,189.92333419407103,5.089396825396818,55.13531378841481
263,2019-10-25,202.178345590407,193.50748170615933,0.0,198.46311458379463,195.89981997181812,0.0,203.3531818181818,207.7675019599536,198.93886167641008,5.629889793000245,1.591961765250659,0.0,195.73826132249815,190.1909267866636,5.547334535834551,48.5546422040673
264,2019-10-29,203.06723447929588,193.9324817061593,0.0,199.1841699223075,196.27087734098083,0.0,206.35318181818184,208.6698888356853,204.0364748006784,6.232083750694727,1.9233990499252356,0.0,196.70492798916484,190.72426011999696,5.980667869167888,61.42716518395965
265,2019-10-30,203.73845488002448,194.2595308864872,0.0,199.61528225298292,196.52906391656333,0.0,206.3695752608048,208.6840139947247,204.05513652688484,6.348403989712693,2.2394708313386253,0.0,197.1171840391258,191.19926011999692,5.917923919128839,52.52882005781173
266,2019-10-31,203.74004218161176,194.38524517220148,0.0,199.45361282645723,196.54220885108987,0.0,204.37528954651907,208.70551293466548,200.04506615837263,5.565723819018473,2.4770603304586145,0.0,197.6848030867449,191.1048156755525,6.579987411192349,37.03358969915666
267,2019-11-01,204.1278064641129,194.7493443624849,0.0,199.81051000051212,196.7690972395174,0.0,204.20808306878627,208.488193159837,199.92797297773552,5.650946631573731,2.7037664948239803,0.0,198.45693534045603,191.59777863851548,6.859156701940549,52.704586773224015
268,2019-11-04,203.6944731307796,195.0668443624849,0.0,199.49110312548007,196.71464731216167,0.0,202.59490125060444,208.3725947683587,196.81720773285016,4.710945772094192,2.847136443200424,0.0,198.72193534045607,192.4311119718488,6.290823368607278,37.64228447912964
269,2019-11-05,202.80002868633517,195.28934436248488,0.0,199.1416591801376,196.64057764605215,0.0,199.37490125060444,204.58705113707128,194.1627513641376,3.8197672179445306,2.91661006996786,0.0,198.97415756267827,192.7644453051821,6.209712257496136,36.64154655979129
270,2019-11-07,202.48310949441597,195.6804157910563,0.0,199.28905548137905,196.7684571816824,0.0,198.4585078079815,202.7285185422951,194.18849707366792,3.768843871931409,2.977483912965256,0.0,199.57393534045605,193.43587387661077,6.138061463845304,51.84439179063255
271,2019-11-08,202.5470894579861,196.1659567746629,0.0,199.5148419728092,196.92985671227655,0.0,199.6331213911197,204.1489396515636,195.1173031306758,3.8440912591574943,3.039384437693273,0.0,200.17065665193147,194.2198738766107,5.950782775320761,54.3685538779212
272,2019-11-11,202.63968205057867,196.8772662984724,0.0,200.2118310161753,197.29135171107632,0.0,200.7336612021858,206.8501306881548,194.6171917162168,4.628701132413539,3.1529070587447205,0.0,201.05954554082035,195.01273101946788,6.0468145213524735,66.52091503759388
273,2019-11-12,202.848015383912,197.6272662984724,0.0,200.88609157766436,197.6521056134164,0.0,203.9936612021858,210.364071544899,197.6232508594726,5.308463419573627,3.3068753702325,0.0,201.91287887415368,195.73826132249815,6.174617551655501,66.99260159655711
274,2019-11-13,204.11859151559923,198.4031922243983,0.0,201.5830256688751,198.0306564403538,0.0,207.6210686095932,212.09173110037253,203.1504061188139,5.963327869688072,3.4966219773364693,0.0,202.61411344205493,196.70492798916484,5.909185452890085,68.70715308583844
275,2019-11-14,204.4858754662165,198.8603350815412,0.0,202.2340865645704,198.398270744555,0.0,209.7210686095932,213.1733627665524,206.268774452634,6.492874775104838,3.710640034319924,0.0,203.20633566427716,197.1171840391258,6.089151625151345,68.54819331385944
276,2019-11-18,204.3747643551054,199.4853350815412,0.0,202.4069561542848,198.57200046180355,0.0,210.14074074074077,212.76733262202583,207.5141488594556,6.254714290401239,3.892359624040018,0.0,203.5730023309438,197.6848030867449,5.888199244198944,44.32231503186579
277,2019-11-19,204.23840071874176,199.74897144517757,0.0,201.79061230373287,198.41340714821544,0.0,206.51649831649829,213.97487289840728,199.0581237345893,4.849538914538925,3.9607295733613688,0.0,203.52451748245892,198.45693534045603,5.06758214200292,24.81650497664566
278,2019-11-25,204.62728960763064,200.40522144517757,0.0,202.4911990347496,198.79726485484136,0.0,206.9164983164983,214.65304488139816,199.1799517515984,5.575882904144777,4.076097668417327,0.0,204.05785081579228,198.72193534045607,5.335915475336208,60.50186610959902
279,2019-11-26,204.56440380516156,200.8935895007331,0.0,202.70225256729995,198.98333829433383,0.0,205.68270202020204,212.98391853096084,198.38148550944325,5.495680478601031,4.1774964405733055,0.0,204.3139789834336,198.97415756267827,5.339821420755328,50.13125608533144
280,2019-11-27,203.83879220985423,201.12939761617815,0.0,202.092048737123,198.8242765309164,0.0,201.87050027709583,209.8249746354009,193.9160259187908,4.18246975671633,4.177851677440665,0.0,203.99527869291595,199.57393534045605,4.4213433524599,36.10662177921007
281,2019-11-29,203.38369026447447,201.36874946803,0.0,201.62217532068243,198.7124290978416,0.0,199.78531509191063,208.00811743810175,191.56251274571957,3.2072250532361863,4.108521204283202,-1.0,203.4810811620517,200.17065665193147,3.3104245101202707,38.812619857123295
282,2019-12-02,201.88865058193483,201.34598161088715,0.0,200.46386972028264,198.30129374564277,0.0,197.8940813256769,208.34903596523648,187.43912668611736,1.2800214637380805,3.90648550852998,0.0,202.67723917070973,201.05954554082035,1.6176936298893736,28.29222574497294
283,2019-12-03,201.20045487256428,201.55334272199823,-1.0,200.04078064054275,198.18006086929543,0.0,194.03297021456575,201.26398201725988,186.80195841187168,0.644246246854209,3.673468418410282,0.0,202.4087206521912,201.91287887415368,0.4958417780375441,45.38088228263968
284,2019-12-04,200.96275645986583,201.59709272199828,0.0,199.5851068505088,198.03716453062972,0.0,191.4093591034547,195.618818681232,187.1998995256774,0.0129242546574062,3.41200097814222,0.0,201.86705398552456,202.61411344205493,-0.7470594565303657,44.208112131988045
285,2019-12-05,200.12031381479164,201.49125938866493,0.0,198.986037672352,197.82566020087637,0.0,190.82156084656089,194.98129002534108,186.66183166778063,-0.7832085124135801,3.1123431573882345,0.0,201.29205398552452,203.20633566427716,-1.9142816787525876,40.40738249047638
286,2019-12-06,200.05364714812495,201.4787593886649,0.0,198.64316031783,197.7118270376954,0.0,190.606746031746,194.59118295449196,186.6223091090001,-1.124309009805586,2.8097251454458188,0.0,201.436498429969,203.5730023309438,-2.136503900974816,47.57752653951401
287,2019-12-09,200.2937706049151,201.5843149442205,0.0,198.61685168685452,197.7252584899198,0.0,193.63333333333333,196.28138176450392,190.9852849021628,-0.9622887327239482,2.540295582719407,0.0,201.1976095410801,203.52451748245892,-2.3269079413788347,56.42063084720564
288,2019-12-10,200.46651366047067,201.7745493192205,0.0,198.99138439392613,197.9064194507114,0.0,195.81631944444445,200.9486369865137,190.68400190237523,-0.216327936347227,2.3433939027860764,0.0,201.1179220410801,204.05785081579228,-2.939928774712172,66.0915209156779
289,2019-12-12,200.7775336969005,202.03244405606264,0.0,199.5856728693057,198.18519788621904,0.0,198.9663194444444,205.80100091856127,192.1316379703276,0.7858583186707051,2.23214136106355,0.0,201.56792204108007,204.3139789834336,-2.7460569423534764,70.99283828949959
290,2019-12-16,200.18494110430797,201.96994405606264,0.0,199.6115683149741,198.23295583658168,0.0,200.9663194444444,206.14778574992792,195.78485313896093,0.8282971929333769,2.1318667776256808,0.0,201.3679220410801,203.99527869291595,-2.6273566518358398,50.90031268324986
291,2019-12-18,199.0738299931968,201.4949440560626,0.0,199.07334529528825,198.04261489351373,0.0,200.4663194444444,206.40887045552583,194.52376843336305,0.0088957180921056,1.9802259876589967,0.0,200.8345887077468,203.4810811620517,-2.646492454304962,37.02951095200931
292,2019-12-19,198.6525804608362,201.4261940560626,0.0,199.40967030524183,198.21134990827773,0.0,201.7127840909091,207.7073010253557,195.71826715646253,0.5877169691568724,1.880761057765988,0.0,200.7830735562316,202.67723917070973,-1.894165614478112,58.27653195699461
293,2019-12-26,200.0265120847678,202.30071328683184,0.0,201.74223898808728,199.225018837817,0.0,208.13706293706292,223.57198060630893,192.70214526781697,4.133072414895338,2.0416404404180843,1.0,201.9152355608936,202.4087206521912,-0.4934850912976003,79.26038825890828
294,2019-12-27,202.62373430699003,203.36946328683183,0.0,204.86772405133183,200.60725518419025,0.0,216.78706293706296,240.10670046952063,193.46742540460525,8.547872856794129,2.506371327302088,0.0,203.3069022275603,201.86705398552456,1.4398482420357368,83.954330420913
295,2020-01-07,203.06565349890923,203.20071328683184,0.0,204.5947412981236,200.60443267934312,0.0,216.88706293706292,240.13546249612517,193.6386633780008,7.408166137584061,2.8564995280365144,0.0,203.1208366537898,201.29205398552452,1.828782668265262,42.71683057854737
296,2020-01-08,202.3712090544648,203.4840466201652,0.0,204.33881996699088,200.60168445093936,0.0,218.78706293706296,240.1542631021983,197.4198627719276,6.413081019248295,3.11054106312307,0.0,203.23655093950407,201.436498429969,1.800052509535078,42.71683057854737
297,2020-01-15,202.04520596804505,203.34932439794292,0.0,204.067643719054,200.58585064959885,0.0,217.89615384615385,239.92499991605936,195.86730777624837,5.49712591498141,3.28101140968438,0.0,203.0644186857929,201.1976095410801,1.8668091447127888,42.39935912714893
298,2020-01-20,202.54859534113007,203.22432439794292,0.0,203.93841598661308,200.6230651061884,0.0,210.95,231.36102643180885,190.53897356819112,4.888523379864864,3.3958336932687003,0.0,203.3077520191262,201.1179220410801,2.189829978046106,44.4631097512734
299,2020-01-22,203.0722578925704,203.44932439794292,0.0,203.94226498744976,200.71193181392027,0.0,201.4,202.86287388383255,199.93712611616743,4.543010155448314,3.4777748691386727,0.0,203.64441868579289,201.56792204108007,2.076496644712762,46.843752511246905
300,2020-01-24,204.27910313066565,203.41963689794292,1.0,203.99665467573416,200.81984150302765,0.0,202.2625,204.1501241681014,200.37487583189855,4.309580335657557,3.537189545318593,0.0,203.75483535245957,201.3679220410801,2.3869133113794305,47.97620014599897
301,2020-01-28,205.18496732819648,203.4946368979429,0.0,204.3718637585008,201.061424621369,0.0,204.1625,207.52488382699065,200.80011617300937,4.58643503274547,3.6121356515633702,0.0,203.99144737431743,200.8345887077468,3.1568586665706846,55.536101154516665
302,2020-01-30,204.92761438702004,203.04757807441356,0.0,203.35597521477092,200.7207988960389,0.0,201.7860294117647,209.1127061805358,194.4593526429936,2.7317766751149293,3.5492528675313397,-1.0,203.23981338738935,200.7830735562316,2.456739831157762,31.4432753935276
303,2020-01-31,205.81650327590893,203.1284303471408,0.0,203.52122676384775,200.85972524088,0.0,202.5860294117647,210.10816643625597,195.06389238727348,2.841184155209845,3.498676530936947,0.0,203.07314672072272,201.9152355608936,1.157911159829098,52.495156240634685
304,2020-02-03,206.56650327590893,203.0534303471408,0.0,203.7386500911073,201.0213114187516,0.0,203.1860294117647,210.9138564104176,195.4582024131118,3.0179496528842837,3.4643388967903284,0.0,202.9052454861548,203.3069022275603,-0.4016567414055032,53.4934094063528
305,2020-02-05,206.74860204134103,202.93888116681293,0.0,203.59873446041308,201.0339084866792,0.0,202.5235294117647,210.22546823206827,194.8215905914612,2.6356675385895585,3.4051480854902736,0.0,202.5552454861548,203.1208366537898,-0.5655911676350058,46.74079977533511
306,2020-02-07,206.48697009689656,203.01066688109864,0.0,203.3675635566373,201.0040687896613,0.0,200.5035294117647,207.24419113115303,193.7628676923764,2.149808216087252,3.3154809519614865,0.0,202.3852454861548,203.23655093950407,-0.851305453349255,44.689432102410606
307,2020-02-12,206.01474787467436,202.88156769081525,0.0,203.15709083434743,200.9776459267755,0.0,202.88,205.90615267295055,199.8538473270494,1.7388904264788891,3.202867342998444,0.0,202.63373033463964,203.0644186857929,-0.4306883511532646,44.87843086917885
308,2020-02-13,205.54715528208172,202.80365102414856,0.0,202.4337309905341,200.73042717431647,0.0,199.99666666666667,204.93833080382237,195.055002529511,0.5866133735795813,3.015992059468525,0.0,201.91984144575076,203.3077520191262,-1.3879105733754784,33.01094043190669
309,2020-02-14,206.269377504304,203.0561510241486,0.0,202.53162280362568,200.81646856446605,0.0,199.39666666666668,203.57470980244727,195.21862353088608,0.7825224396539738,2.8564585151960573,0.0,201.85757292723227,203.64441868579289,-1.7868457585606166,54.96946789821782
310,2020-02-17,205.74412497905143,202.8936510241486,0.0,202.06089637839904,200.66340360224325,0.0,198.09666666666664,202.42649088686144,193.7668424464719,0.0935114864759896,2.659105156001767,0.0,201.92627321774992,203.75483535245957,-1.828562134709614,42.38222562537917
311,2020-02-18,203.68765367258013,202.8139671833992,0.0,201.914233211892,200.63842681571805,0.0,198.0595238095238,202.37449011766188,193.7445575013857,-0.0450295064831038,2.4659526801099902,0.0,202.097613605757,203.99144737431743,-1.8938337685604552,49.894596580553966
312,2020-02-19,200.73857959850608,202.5139671833992,-1.0,201.71126030281545,200.58653839074304,0.0,197.79285714285717,202.01996703613895,193.5657472495753,-0.2616152227968484,2.2711264013309305,0.0,202.61685963750304,203.23981338738935,-0.6229537498863351,48.15070029221846
313,2020-02-20,200.58564217832725,202.1826453443187,0.0,201.4635019361883,200.5118170235335,0.0,199.0256157635468,201.9645858730057,196.0866456540879,-0.5314716280188634,2.0709408278059454,0.0,202.7519490372476,203.07314672072272,-0.321197683475134,46.37240405145119
314,2020-02-21,200.3911977338828,201.8067194183928,0.0,201.1845330651765,200.4194007860721,0.0,197.6256157635468,199.22225894291435,196.02897258417923,-0.8291781585539297,1.863789471637383,0.0,202.89361570391424,202.9052454861548,-0.0116297822405329,44.69590757282259
315,2020-02-26,200.08564217832725,201.3692194183928,0.0,200.766749748603,200.26362708117543,0.0,197.5256157635468,199.2903799389904,195.7608515881032,-1.3153792368921984,1.636705992456699,0.0,203.04361570391427,202.5552454861548,0.4883702177594671,38.824939254123336
316,2020-02-27,199.4652718079569,201.01505275172613,0.0,200.14591122264864,200.01546145623223,0.0,195.74942528735636,198.57056221804763,192.92828835666504,-2.070153210292005,1.3719303351175056,0.0,202.95472681502537,202.3852454861548,0.5694813288705518,31.28987109237454
317,2020-02-28,198.9652718079569,201.0764163880897,0.0,199.8242917712331,199.88347562843663,-1.0,195.01609195402295,197.43090126392133,192.60128264412464,-2.308155294248792,1.1090670758770558,0.0,202.847319407618,202.63373033463964,0.2135890729783227,46.13838828069402
318,2020-03-04,198.25346625240132,200.55141638808976,0.0,199.33527353553103,199.67601574347776,0.0,193.86666666666667,196.0661615581767,191.66717177515665,-2.785444353006625,0.83088768809965,0.0,202.427006907618,201.91984144575076,0.5071654618672312,38.625905265086566
319,2020-03-05,197.170132919068,200.1672149992009,0.0,198.78306893956037,199.4345416449652,0.0,192.56666666666663,194.42438330574825,190.70895002758508,-3.32191141667613,0.5342591806156658,0.0,201.827006907618,201.85757292723227,-0.030566019614298,35.05818698216747
320,2020-03-06,196.9622080824667,199.95311521708916,0.0,197.8825646308378,199.0382379174661,0.0,190.54166666666669,194.00917457741585,187.07415875591752,-4.344531533514385,0.1857741296063765,0.0,201.30617357428463,201.92627321774992,-0.620099643465295,23.825586186410348
321,2020-03-10,195.79554141580005,199.7137633652373,0.0,197.07740434141044,198.6688106038486,0.0,189.375,193.472255178775,185.277744821225,-5.136567043507768,-0.1943930970446337,0.0,201.10617357428464,202.097613605757,-0.991440031472365,26.816394707712448
322,2020-03-11,194.78821540847403,199.85823451908345,0.0,196.56432481183052,198.4108980055403,0.0,188.1486263736264,191.1497537933053,185.1474989539475,-5.422840113552127,-0.5678535982237404,0.0,200.5866264547375,202.61685963750304,-2.030233182765528,43.86667501345883
323,2020-03-12,193.9543047079352,199.67811359272983,0.0,195.9346549729849,198.09717983145504,0.0,187.04654785168643,189.36517713556407,184.72791856780876,-5.87043647537854,-0.946609518020512,0.0,198.9119210600552,202.7519490372476,-3.840027977192364,37.20432403668686
324,2020-03-13,193.34180470793515,199.58123859272985,0.0,195.49342653717332,197.854490888522,0.0,186.72154785168644,188.6066997977236,184.8363959056493,-6.0020892531484265,-1.3077152133867913,0.0,196.8160877267219,202.89361570391424,-6.077527977192375,47.24802496384896
325,2020-03-16,192.3965310760944,199.40586545840148,0.0,194.71165454277912,197.4631904605837,0.0,186.44356277705955,188.7167788305497,184.1703467235694,-6.648817538359253,-1.6892225223133956,0.0,196.2322568809508,203.04361570391427,-6.811358822963513,31.632478431585756
326,2020-03-17,191.9196792242425,199.14336545840143,0.0,193.97967613385543,197.0825801853052,0.0,186.04356277705955,188.6821914829404,183.40493407117867,-7.1709583869217965,-2.0807750840711385,0.0,195.6489235476174,202.95472681502537,-7.305803267407953,31.703976509306145
327,2020-03-18,190.65182208138535,198.71727418856025,0.0,193.1796070897752,196.66405363907532,0.0,184.50565068914747,187.28686947081067,181.72443190748427,-7.759308030773354,-2.486384580264154,0.0,195.02154259523644,202.847319407618,-7.82577681238152,27.342100076514512
328,2020-03-19,189.65957401936987,198.0305281856532,0.0,192.1771025768968,196.15025051393445,0.0,182.6356361878316,186.41755888002396,178.85371349563928,-8.611606992187092,-2.9239004668300783,0.0,194.1928604246938,202.427006907618,-8.23414648292416,19.79360758158533
329,2020-03-20,188.286558146354,197.1930281856532,0.0,191.1035336658408,195.59366497409408,0.0,179.8606361878316,183.09745099442503,176.62382138123817,-9.504757493920096,-3.393961683050794,0.0,193.22619375802716,201.827006907618,-8.600813149590834,16.73451219830112
330,2020-03-24,186.6661877759836,196.43052818565323,0.0,189.7533128117257,194.90698958003895,0.0,177.16362126245846,181.9300889184867,172.39715360643024,-10.747412626095354,-3.9192081789825486,0.0,192.04911042469385,201.30617357428463,-9.257063149590806,11.181561221298324
331,2020-03-25,185.01356964060687,195.8555281856532,0.0,188.39373076099287,194.1989109068801,0.0,174.16362126245846,179.0319825361023,169.29525998881462,-11.903122235872502,-4.4894877544746885,0.0,190.64911042469384,201.10617357428464,-10.457063149590825,10.045219868338862
332,2020-03-26,183.40245852949576,194.9441645492896,0.0,187.1191225884308,193.50946588301483,0.0,171.5279069767442,175.33711843603407,167.7186955174543,-12.838636744789966,-5.085855539497209,0.0,189.9785221893997,200.5866264547375,-10.6081042653378,10.045219868338862
333,2020-03-30,181.89551408505133,193.2102703185204,0.0,185.88511492665387,192.82171678083023,0.0,169.575,172.3763389655669,166.77366103443308,-13.642961037413926,-5.697077360776975,0.0,188.6910221893997,198.9119210600552,-10.220898870655532,9.421842555580582
334,2020-03-31,180.6013879276439,191.1049968810204,0.0,184.738486649988,192.15638377344,0.0,168.0828125,168.83365187405263,167.33197312594734,-14.258203908665251,-6.308586399911852,0.0,187.3756576060664,196.8160877267219,-9.44043012065552,11.229432279141704
335,2020-04-01,178.9717582980143,190.23416354768705,0.0,183.5464979010304,191.45928595484065,0.0,167.31614583333334,168.17745300467422,166.45483866199243,-14.903530026411318,-6.922510944661814,0.0,186.1812131616219,196.2322568809508,-10.051043719328844,8.74095526656943
336,2020-04-02,177.5655082980143,189.38885104768704,0.0,182.49281053221603,190.8073968507659,0.0,167.05364583333332,167.86509614352386,166.24219552314278,-15.297956871166548,-7.520757082269295,0.0,185.0741298282886,195.6489235476174,-10.574793719328824,20.714836559736767
337,2020-04-03,175.8036035361095,188.35849390482988,0.0,181.0111170168097,189.96472099379085,0.0,165.2107886904762,168.490262784045,161.93131459690738,-16.32295042878451,-8.149485178448954,0.0,183.70032030447908,195.02154259523644,-11.321222290757362,9.127409847608972
338,2020-04-08,174.858167028173,187.49242247625847,0.0,180.15774363183047,189.36978472703697,0.0,165.20721726190476,168.48434141252724,161.93009311128228,-16.319124262844838,-8.733030827334375,0.0,182.89278062193935,194.1928604246938,-11.300079802754423,48.323182222913566
339,2020-04-09,173.5942781392841,186.44867247625845,0.0,179.03850965484108,188.65610618158863,0.0,164.14940476190478,167.3559764135855,160.94283311022406,-16.737693906766197,-9.304792475865218,0.0,181.5011139552727,193.22619375802716,-11.725079802754436,36.57387817440108
340,2020-04-13,171.990493035499,185.32835997625847,0.0,177.8486028014135,187.9019981241784,0.0,163.01607142857142,166.47739379885454,159.5547490582883,-17.242511733779907,-9.871772422859124,0.0,180.33444728860604,192.04911042469385,-11.71466313608778,32.255024258868815
341,2020-04-14,170.53736669900084,184.0866933095918,0.0,176.7538984596585,187.176506945472,0.0,161.7452380952381,164.7633955424918,158.72708064798442,-17.573963810234318,-10.421928950528782,0.0,179.02174887590763,190.64911042469384,-11.627361548786183,33.70475098987605
342,2020-04-15,168.92085435332183,183.3781965775657,0.0,175.69289091704096,186.45548775684844,0.0,161.9436507936508,164.78835298577212,159.09894860152946,-17.841237257978378,-10.95187954391804,0.0,177.72545257961136,189.9785221893997,-12.253069609788357,32.266230507842835
343,2020-04-16,167.53279465182928,182.17819657756564,0.0,174.5870852347259,185.70665913166823,0.0,160.07222222222222,161.42846066587833,158.7159837785661,-18.16878445298269,-11.467372751708371,0.0,176.40054836505195,188.6910221893997,-12.290473824347742,27.561009391954077
344,2020-04-17,165.95925005089032,180.87010150714312,0.0,173.3426547314992,184.89006802775853,0.0,158.55746165884193,160.6597835148795,156.45513980280435,-18.69263618650743,-11.98346299705116,0.0,174.9897549378219,187.3756576060664,-12.385902668244457,20.555645302546864
345,2020-04-20,164.1391442307845,179.54301817380977,0.0,171.78478047744716,183.93024167615087,0.0,156.24079499217527,160.6230060760292,151.85858390832132,-19.65906957678706,-12.53172060988944,0.0,173.4536438267108,186.1812131616219,-12.727569334911124,12.860576000887974
346,2020-04-22,162.6128737742815,178.28718484047644,0.0,170.40239836427335,183.0285686495855,0.0,154.10746165884194,158.57363692472856,149.64128639295532,-20.2862362807486,-13.08561458637938,0.0,172.08142160448858,185.0741298282886,-12.992708223800008,20.307503368427614
