,dt,portfolio_value_x,cash_x,size_x,return_x,portfolio_value_y,cash_y,size_y,return_y,portfolio_value_x,cash_x,size_x,return_x,portfolio_value_y,cash_y,size_y,return_y,portfolio_value,cash,size,return
276,2020-02-27,82119.92929292929,82119.92929292929,0.0,0.0,80152.31666666667,193.14999999999415,419.0,-0.0188071823115368,493837.467894034,533.3012273673085,2585,-0.0188317817764112,91107.4175465058,91107.4175465058,0.0,0.0,182348.93007383545,182348.93007383545,0.0,0.0
277,2020-02-28,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,193.14999999999415,419.0,0.021781445701611,504616.6345607006,151.63456070064177,2587,0.0218273569088112,91107.4175465058,91107.4175465058,0.0,0.0,186323.93007383545,293.93007383545046,954.0,0.0217988665926938
278,2020-03-04,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,496855.6345607006,151.63456070064177,2587,-0.0153799923911672,91107.4175465058,91107.4175465058,0.0,0.0,186323.93007383545,186323.93007383545,0.0,0.0
279,2020-03-05,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,492975.1345607006,151.63456070064177,2587,-0.0078101157158677,91107.4175465058,91107.4175465058,0.0,0.0,186323.93007383545,186323.93007383545,0.0,0.0
280,2020-03-06,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,477129.7595607006,151.63456070064177,2587,-0.0321423412442903,91107.4175465058,91107.4175465058,0.0,0.0,186323.93007383545,186323.93007383545,0.0,0.0
281,2020-03-10,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,478746.6345607006,151.63456070064177,2587,0.0033887532009921,91107.4175465058,91107.4175465058,0.0,0.0,186954.55507383545,289.55507383545046,1009.0,0.0033845625720223
282,2020-03-11,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,488753.4917035579,151.63456070064177,2587,0.020902198408224,91107.4175465058,91107.4175465058,0.0,0.0,190861.36826064868,104.55507383545046,1010.0,0.0208971275680889
283,2020-03-12,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,482600.24887940736,151.63456070064177,2587,-0.0125896651964639,91107.4175465058,91107.4175465058,0.0,0.0,190861.36826064868,190861.36826064868,0.0,0.0
284,2020-03-13,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,488771.2595607006,151.63456070064177,2587,0.012787002691404,91107.4175465058,91107.4175465058,0.0,0.0,190861.36826064868,190861.36826064868,0.0,0.0
285,2020-03-16,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,488771.2595607006,488771.2595607006,0,0.0,91107.4175465058,91107.4175465058,0.0,0.0,190861.36826064868,190861.36826064868,0.0,0.0
286,2020-03-17,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,488811.0804562231,567.0804562230478,2668,8.147143422099212e-05,91107.4175465058,91107.4175465058,0.0,0.0,190876.92049945463,190.92049945465988,1042.0,8.148447717681861e-05
287,2020-03-18,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,483946.0447419373,18.080456223047804,2671,-0.0099527934386124,91107.4175465058,91107.4175465058,0.0,0.0,188977.17049945463,7.9204994546598755,1043.0,-0.0099527485828514
288,2020-03-19,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,473157.7781306416,18.080456223047804,2671,-0.0222922921439485,91107.4175465058,91107.4175465058,0.0,0.0,184764.4553831756,7.9204994546598755,1043.0,-0.0222921906659155
289,2020-03-20,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,467443.0804562231,18.080456223047804,2671,-0.012077784490823,91107.4175465058,91107.4175465058,0.0,0.0,182532.92049945463,7.9204994546598755,1043.0,-0.0120777282572723
290,2020-03-24,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,452752.5804562231,18.080456223047804,2671,-0.0314273557877081,91107.4175465058,91107.4175465058,0.0,0.0,176796.42049945466,7.9204994546598755,1043.0,-0.0314272076746678
291,2020-03-25,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,448746.0804562231,18.080456223047804,2671,-0.0088492041193067,91107.4175465058,91107.4175465058,0.0,0.0,175231.92049945466,7.9204994546598755,1043.0,-0.008849161060955
292,2020-03-26,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,448746.0804562231,18.080456223047804,2671,0.0,91107.4175465058,91107.4175465058,0.0,0.0,175231.92049945466,7.9204994546598755,1043.0,0.0
293,2020-03-30,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,447076.7054562231,18.080456223047804,2671,-0.0037200882028937,91107.4175465058,91107.4175465058,0.0,0.0,174580.04549945466,7.9204994546598755,1043.0,-0.0037200699401227
294,2020-03-31,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,447514.9163937231,18.080456223047804,2671,0.0009801694701423,91107.4175465058,91107.4175465058,0.0,0.0,174751.16268695466,7.9204994546598755,1043.0,0.0009801646402969
295,2020-04-01,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,442513.7471228897,18.080456223047804,2671,-0.0111754247459169,91107.4175465058,91107.4175465058,0.0,0.0,172798.25383278797,7.9204994546598755,1043.0,-0.0111753697322465
296,2020-04-02,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,445240.3929562231,18.080456223047804,2671,0.0061617200619445,91107.4175465058,91107.4175465058,0.0,0.0,173862.98299945466,7.9204994546598755,1043.0,0.0061616893866125
297,2020-04-03,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,424134.7233133659,18.080456223047804,2671,-0.0474028636591655,91107.4175465058,91107.4175465058,0.0,0.0,165621.42049945466,7.9204994546598755,1043.0,-0.0474026291152835
298,2020-04-08,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,447029.0090276516,18.080456223047804,2671,0.053978805449915,91107.4175465058,91107.4175465058,0.0,0.0,174561.42049945466,7.9204994546598755,1043.0,0.0539785250787017
299,2020-04-09,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,433387.8304562231,18.080456223047804,2671,-0.0305151976626751,91107.4175465058,91107.4175465058,0.0,0.0,174561.42049945466,174561.42049945466,0.0,0.0
300,2020-04-13,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,427378.0804562231,18.080456223047804,2671,-0.0138669099076307,91107.4175465058,91107.4175465058,0.0,0.0,174561.42049945466,174561.42049945466,0.0,0.0
301,2020-04-14,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,428268.4137895564,18.080456223047804,2671,0.0020832451968124,91107.4175465058,91107.4175465058,0.0,0.0,174924.42049945466,321.4204994546599,1089.0,0.0020794972850322
302,2020-04-15,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,426784.5249006675,18.080456223047804,2671,-0.0034648571809409,91107.4175465058,91107.4175465058,0.0,0.0,174318.30938834356,0.7538327879931899,1091.0,-0.0034649885326502
303,2020-04-16,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,422036.0804562231,18.080456223047804,2671,-0.0111260933032883,91107.4175465058,91107.4175465058,0.0,0.0,172378.753832788,0.7538327879931899,1091.0,-0.0111265165567585
304,2020-04-17,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,413158.2031322794,18.080456223047804,2671,-0.0210358254544176,91107.4175465058,91107.4175465058,0.0,0.0,168752.48495954857,0.7538327879931899,1091.0,-0.021036634693142
305,2020-04-20,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396438.9971228897,18.080456223047804,2671,-0.0404668378423477,91107.4175465058,91107.4175465058,0.0,0.0,161923.33716612132,0.7538327879931899,1091.0,-0.0404684280356776
306,2020-04-22,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,399777.7471228897,18.080456223047804,2671,0.0084218505854132,91107.4175465058,91107.4175465058,0.0,0.0,163287.08716612132,0.7538327879931899,1091.0,0.0084221954899612
307,2020-04-23,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,392845.8661705088,18.080456223047804,2671,-0.0173393366746099,91107.4175465058,91107.4175465058,0.0,0.0,160455.68240421658,0.7538327879931899,1091.0,-0.0173400408510208
308,2020-04-24,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,402988.5117062231,18.080456223047804,2671,0.0258183842802917,91107.4175465058,91107.4175465058,0.0,0.0,164598.560082788,0.7538327879931899,1091.0,0.0258194513057803
309,2020-04-27,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387313.0804562231,18.080456223047804,2671,-0.0388979605985079,91107.4175465058,91107.4175465058,0.0,0.0,158195.753832788,0.7538327879931899,1091.0,-0.0388995277162788
310,2020-04-28,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,392655.0804562231,18.080456223047804,2671,0.0137924595619325,91107.4175465058,91107.4175465058,0.0,0.0,160377.753832788,0.7538327879931899,1091.0,0.0137930377215202
311,2020-04-29,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,392971.97876130784,18.080456223047804,2671,0.0008070653376408,91107.4175465058,91107.4175465058,0.0,0.0,160507.1945107541,0.7538327879931899,1091.0,0.0008070987083474
312,2020-04-30,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396661.5804562231,18.080456223047804,2671,0.0093889689197312,91107.4175465058,91107.4175465058,0.0,0.0,162014.253832788,0.7538327879931899,1091.0,0.0093893568237086
313,2020-05-05,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,388092.1221228897,18.080456223047804,2671,-0.0216039534846735,91107.4175465058,91107.4175465058,0.0,0.0,162014.253832788,162014.253832788,0.0,0.0
314,2020-05-06,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387980.8304562231,18.080456223047804,2671,-0.0002867661060932,91107.4175465058,91107.4175465058,0.0,0.0,161967.878832788,304.6288327880029,1113.0,-0.0002862402467863
315,2020-05-07,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,384642.0804562231,18.080456223047804,2671,-0.0086054509344546,91107.4175465058,91107.4175465058,0.0,0.0,160574.128832788,14.12883278800291,1115.0,-0.0086051012709679
316,2020-05-08,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,376923.6760444584,18.080456223047804,2671,-0.0200664586740221,91107.4175465058,91107.4175465058,0.0,0.0,157352.10677396448,14.12883278800291,1115.0,-0.0200656362406844
317,2020-05-11,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,372656.8240459666,18.080456223047804,2671,-0.01132020159431,91107.4175465058,91107.4175465058,0.0,0.0,155570.92370458288,14.12883278800291,1115.0,-0.0113197281301118
318,2020-05-12,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,381878.9770079472,18.080456223047804,2671,0.0247470390099255,91107.4175465058,91107.4175465058,0.0,0.0,159420.68055692592,14.12883278800291,1115.0,0.024745992121596
319,2020-05-13,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,381436.8804562231,18.080456223047804,2671,-0.0011576875878005,91107.4175465058,91107.4175465058,0.0,0.0,159420.68055692594,159420.68055692594,0.0,2.220446049250313e-16
320,2020-05-14,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,381579.8353858005,18.080456223047804,2671,0.0003747800406883,91107.4175465058,91107.4175465058,0.0,0.0,159420.68055692594,159420.68055692594,0.0,0.0
321,2020-05-15,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,213698.08045622305,18.080456223047804,2671,-0.4399649545417901,91107.4175465058,91107.4175465058,0.0,0.0,159420.68055692594,159420.68055692594,0.0,0.0
322,2020-05-18,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,381971.0804562231,18.080456223047804,2671,0.7874333716089295,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,220.68055692594496,1990.0,0.7864098908750605
323,2020-05-19,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387313.0804562231,18.080456223047804,2671,0.0139853519633463,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,284790.68055692594,0.0,0.0
324,2020-05-20,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387313.0804562231,18.080456223047804,2671,0.0,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,284790.68055692594,0.0,0.0
325,2020-05-21,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,392655.0804562231,18.080456223047804,2671,0.0137924595619325,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,284790.68055692594,0.0,0.0
326,2020-05-22,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387313.0804562231,18.080456223047804,2671,-0.0136048156916578,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,284790.68055692594,0.0,0.0
327,2020-05-25,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,373958.0804562231,18.080456223047804,2671,-0.0344811489048314,91107.4175465058,91107.4175465058,0.0,0.0,284790.68055692594,284790.68055692594,0.0,0.0
328,2020-05-27,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,389093.7471228897,18.080456223047804,2671,0.0404742334975121,94790.75087983912,107.41754650579242,650.0,0.0404284682029667,284790.68055692594,284790.68055692594,0.0,0.0
329,2020-05-28,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,376629.0804562231,18.080456223047804,2671,-0.0320351245910149,91757.4175465058,107.41754650579242,650.0,-0.0320003091565179,284790.68055692594,284790.68055692594,0.0,0.0
330,2020-05-29,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,387313.0804562231,18.080456223047804,2671,0.0283674324538565,94357.4175465058,107.41754650579242,650.0,0.0283355838636394,284790.68055692594,284790.68055692594,0.0,0.0
331,2020-06-01,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,18.080456223047804,2671,0.0248264272114786,96697.4175465058,107.41754650579242,650.0,0.0247993222032245,284790.68055692594,284790.68055692594,0.0,0.0
332,2020-06-03,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,98404.19174005416,107.41754650579242,650.0,0.0176506698612455,284790.68055692594,284790.68055692594,0.0,0.0
333,2020-06-04,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,95917.4175465058,107.41754650579242,650.0,-0.025271018943151,284790.68055692594,284790.68055692594,0.0,0.0
334,2020-06-05,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,95146.70326079152,107.41754650579242,650.0,-0.0080351859487938,284790.68055692594,284790.68055692594,0.0,0.0
335,2020-06-09,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,101507.4175465058,107.41754650579242,650.0,0.0668516518988568,284790.68055692594,284790.68055692594,0.0,0.0
336,2020-06-10,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,102157.4175465058,107.41754650579242,650.0,0.0064034729255346,284790.68055692594,284790.68055692594,0.0,0.0
337,2020-06-12,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,101940.75087983912,107.41754650579242,650.0,-0.0021209097867811,284790.68055692594,284790.68055692594,0.0,0.0
338,2020-06-15,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,99213.84611793436,107.41754650579242,650.0,-0.0267498987242016,284790.68055692594,284790.68055692594,0.0,0.0
339,2020-06-16,82119.92929292929,82119.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,100597.4175465058,107.41754650579242,650.0,0.0139453461659655,284790.68055692594,284790.68055692594,0.0,0.0
340,2020-06-17,81669.42929292929,181.929292929286,530.0,-0.0054858790537072,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,100044.9175465058,107.41754650579242,650.0,-0.0054921887010129,284790.68055692594,284790.68055692594,0.0,0.0
341,2020-06-19,81261.3292929293,181.929292929286,530.0,-0.0049969738191292,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,99544.4175465058,107.41754650579242,650.0,-0.0050027528861456,284790.68055692594,284790.68055692594,0.0,0.0
342,2020-06-22,79505.26262626261,181.929292929286,530.0,-0.021610114945775,81898.15,81898.15,0.0,0.0,396928.680456223,396928.680456223,0,0.0,97390.75087983912,107.41754650579242,650.0,-0.0216352329919508,284790.68055692594,284790.68055692594,0.0,0.0
343,2020-06-23,78975.26262626261,181.929292929286,530.0,-0.0066662253854995,81898.15,81898.15,0.0,0.0,394279.680456223,461.6804562230245,2649,-0.0066737429932129,96740.75087983912,107.41754650579242,650.0,-0.0066741450715578,284790.68055692594,284790.68055692594,0.0,0.0
344,2020-06-24,78075.36679292929,181.929292929286,530.0,-0.011394654521023,81898.15,81898.15,0.0,0.0,389776.805456223,15.68045622302452,2652,-0.011420509915169,95637.1050465058,107.41754650579242,650.0,-0.0114082826864158,284790.68055692594,284790.68055692594,0.0,0.0
345,2020-06-25,78470.50072150072,181.929292929286,530.0,0.0050609295197985,81898.15,81898.15,0.0,0.0,391753.9661705088,15.68045622302452,2652,0.0050725458431819,96121.70326079152,107.41754650579242,650.0,0.0050670523124898,286233.29216406884,406.149306925945,1935.0,0.0050655155018477
346,2020-06-26,78886.92929292929,181.929292929286,530.0,0.0053068167986656,81898.15,81898.15,0.0,0.0,393837.680456223,15.68045622302452,2652,0.0053189360303944,96632.4175465058,107.41754650579242,650.0,0.0053132047018418,287753.64930692594,406.149306925945,1935.0,0.0053116013562308
347,2020-06-29,78710.26262626261,181.929292929286,530.0,-0.0022394922485911,81898.15,81898.15,0.0,0.0,392953.680456223,15.68045622302452,2652,-0.0022445795409316,96415.75087983912,107.41754650579242,650.0,-0.0022421737152793,287753.64930692594,287753.64930692594,0.0,0.0
348,2020-06-30,78646.06350503235,181.929292929286,530.0,-0.0008156385087304,81898.15,81898.15,0.0,0.0,392632.4425892368,15.68045622302452,2652,-0.0008174955038294,96337.01610851898,107.41754650579242,650.0,-0.0008166173120227,287753.64930692594,287753.64930692594,0.0,0.0
349,2020-07-01,81271.92929292929,181.929292929286,530.0,0.033388394420134,81898.15,81898.15,0.0,0.0,405771.680456223,15.68045622302452,2652,0.0334644732369509,99557.4175465058,107.41754650579242,650.0,0.033428494758019,287753.64930692594,287753.64930692594,0.0,0.0
350,2020-07-02,77999.75537988581,181.929292929286,530.0,-0.0402620430142557,81898.15,81898.15,0.0,0.0,405771.680456223,405771.680456223,0,0.0,95544.37406824491,107.41754650579242,650.0,-0.0403088346118085,287753.64930692594,287753.64930692594,0.0,0.0
351,2020-07-03,77005.42929292929,181.929292929286,530.0,-0.0127478103247095,81898.15,81898.15,0.0,0.0,405771.680456223,405771.680456223,0,0.0,94324.9175465058,107.41754650579242,650.0,-0.0127632477959205,287753.64930692594,287753.64930692594,0.0,0.0
352,2020-07-06,76501.92929292929,181.929292929286,530.0,-0.0065385000073784,81898.15,81898.15,0.0,0.0,403115.4804562231,491.4804562230711,2796,-0.0065460457886402,93707.4175465058,107.41754650579242,650.0,-0.0065465204323719,285869.799306926,317.79930692596827,1983.0,-0.006546745817255
353,2020-07-07,82155.26262626261,181.929292929286,530.0,0.0738979184653823,81898.15,81898.15,0.0,0.0,432971.4804562231,59.48045622307109,2799,0.07406314430349,100640.75087983912,107.41754650579242,650.0,0.0739891623829287,307043.1326402593,29.799306925968267,1985.0,0.0740663525306513
354,2020-07-08,80741.92929292929,181.929292929286,530.0,-0.0172031990179717,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,-1.1102230246251563e-16,98907.4175465058,107.41754650579242,650.0,-0.0172229769569471,307043.1326402593,307043.1326402593,0.0,0.0
355,2020-07-09,78621.92929292929,181.929292929286,530.0,-0.0262564942225829,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,0.0,96307.4175465058,107.41754650579242,650.0,-0.026287209437831,307043.1326402593,307043.1326402593,0.0,0.0
356,2020-07-10,77561.92929292929,181.929292929286,530.0,-0.0134822435614706,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,0.0,95007.4175465058,107.41754650579242,650.0,-0.0134984410663098,307043.1326402593,307043.1326402593,0.0,0.0
357,2020-07-14,77561.92929292929,181.929292929286,530.0,0.0,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,0.0,95007.4175465058,107.41754650579242,650.0,0.0,307043.1326402593,307043.1326402593,0.0,0.0
358,2020-07-15,78489.42929292929,181.929292929286,530.0,0.0119581862964894,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,0.0,96144.9175465058,107.41754650579242,650.0,0.0119727493849961,307043.1326402593,307043.1326402593,0.0,0.0
359,2020-07-16,76236.92929292929,181.929292929286,530.0,-0.0286981319687454,81898.15,81898.15,0.0,0.0,432971.480456223,432971.480456223,0,0.0,93382.4175465058,107.41754650579242,650.0,-0.0287326680441923,307043.1326402593,307043.1326402593,0.0,0.0
360,2020-07-17,78066.6911976912,181.929292929286,530.0,0.0240009916681103,81898.15,81898.15,0.0,0.0,443376.9566466992,462.4804562230129,3014,0.0240327057558431,95626.46516555344,107.41754650579242,650.0,0.0240307295313924,307043.1326402593,307043.1326402593,0.0,0.0
361,2020-07-20,75441.92929292929,181.929292929286,530.0,-0.033622046284953,81898.15,81898.15,0.0,0.0,428450.480456223,462.4804562230129,3014,-0.0336654306605523,92407.4175465058,107.41754650579242,650.0,-0.0336627272949455,307043.1326402593,307043.1326402593,0.0,0.0
362,2020-07-21,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,450298.4200535384,36.48045622301288,3017,0.0509929165537432,97114.46452637156,107.41754650579242,650.0,0.0509379777602467,307043.1326402593,307043.1326402593,0.0,0.0
363,2020-07-22,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,450298.4200535384,450298.4200535384,0,0.0,86928.84611793437,107.41754650579242,650.0,-0.1048826089719237,307043.1326402593,307043.1326402593,0.0,0.0
364,2020-07-24,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,479398.9200535384,563.4200535383425,3367,0.0646249213944389,92546.70326079152,107.41754650579242,650.0,0.0646259256131793,326887.1326402593,363.1326402592822,2296.0,0.0646293562385249
365,2020-07-27,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,237215.4200535384,563.4200535383425,3367,-0.5051815719003985,45793.13183222008,107.41754650579242,650.0,-0.5051889454865015,326887.1326402593,326887.1326402593,0.0,0.0
366,2020-07-29,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,496126.1343392526,1.1343392526281375,3375,1.0914581953706015,95657.4175465058,107.41754650579242,650.0,1.0889031546691714,683301.7040688307,339.70406883070245,4646.0,1.0903291559683606
367,2020-07-30,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,507938.6343392526,1.1343392526281375,3375,0.0238094693715984,97932.4175465058,107.41754650579242,650.0,0.0237827871413522,683301.7040688307,683301.7040688307,0.0,0.0
368,2020-07-31,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,491063.6343392526,1.1343392526281375,3375,-0.0332225171687357,94682.4175465058,107.41754650579242,650.0,-0.0331861510358064,683301.7040688307,683301.7040688307,0.0,0.0
369,2020-08-03,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,482626.1343392526,1.1343392526281375,3375,-0.0171820908940916,93057.4175465058,107.41754650579242,650.0,-0.0171626373946549,683301.7040688307,683301.7040688307,0.0,0.0
370,2020-08-04,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,486001.1343392526,1.1343392526281375,3375,0.0069929905570087,93707.4175465058,107.41754650579242,650.0,0.006984934862126,683301.7040688307,683301.7040688307,0.0,0.0
371,2020-08-05,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,499290.1968392526,1.1343392526281375,3375,0.0273436861789782,96266.7925465058,107.41754650579242,650.0,0.0273124056452609,683301.7040688307,683301.7040688307,0.0,0.0
372,2020-08-07,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,467705.0817076736,1.1343392526281375,3375,-0.0632600346081857,90183.73333597949,107.41754650579242,650.0,-0.0631895906118159,683301.7040688307,683301.7040688307,0.0,0.0
373,2020-08-10,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,455421.967672586,1.1343392526281375,3375,-0.0262625199414977,87818.09655885148,107.41754650579242,650.0,-0.0262313023604247,683301.7040688307,683301.7040688307,0.0,0.0
374,2020-08-12,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,451338.9721770905,1.1343392526281375,3375,-0.0089653020392527,87031.74187083013,107.41754650579242,650.0,-0.008954358142964,683301.7040688307,683301.7040688307,0.0,0.0
375,2020-08-14,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,501544.95904044784,1.1343392526281375,3375,0.111237872105709,96701.04304451376,107.41754650579242,650.0,0.1111008577541112,683301.7040688307,683301.7040688307,0.0,0.0
376,2020-08-17,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,501544.95904044784,501544.95904044784,0,0.0,93150.27468936294,107.41754650579242,650.0,-0.0367190284960662,683301.7040688307,683301.7040688307,0.0,0.0
377,2020-08-18,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,501544.95904044784,501544.95904044784,0,0.0,85643.35504650579,107.41754650579242,650.0,-0.080589345204737,683301.7040688307,683301.7040688307,0.0,0.0
378,2020-08-19,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,524030.05279044784,567.5527904478367,3807,0.0448316613390318,89482.41754650579,107.41754650579242,650.0,0.0448261572414501,683301.7040688307,683301.7040688307,0.0,0.0
379,2020-08-20,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,487863.55279044784,567.5527904478367,3807,-0.0690160799126199,83307.41754650579,107.41754650579242,650.0,-0.0690079701611853,683301.7040688307,683301.7040688307,0.0,0.0
380,2020-08-21,75441.92929292929,75441.92929292929,0.0,0.0,81898.15,81898.15,0.0,0.0,502018.69564759074,55.55279044783674,3811,0.0290145528932819,85721.70326079152,107.41754650579242,650.0,0.028980441182659,683301.7040688307,683301.7040688307,0.0,0.0
