,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
0,0,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,30,12.227671972379976,0.003461968282100786,1.392684618988801,139.2684618988801,0,0.0,0.0,"AutoOrderedDict([('len', 539), ('drawdown', 81.35832561187877), ('moneydown', 1077896543.9063501)])",81.35832561187877,539,1.170239758545626,20436585617.54,20436685617.541405,61,0.47540983606557374,29,31,285653643.56373453,285653.64356373454,-32017489.41010875,-32017.48941010875,2899660961.986287,2899660.9619862875,-205914785.38417497,-205914.78538417496
