,model,accuracy_train,accuracy_test,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,mse_train,mse_test,rmse_train,rmse_test,mae_train,mae_test,r2_train,r2_test,mape_train,mape_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,linear_regression,0.6189723320158103,0.6645381013197105,5.490878411575754,10.0087174323359,0.0198596263672084,0.0204084881481773,0.2185648040330832,0.2087779255304495,0.7272683990616815,0.8646235624400769,0.8528003277800036,0.929851365778465,0.7580718116446611,0.8896240331966386,0.1595195743347327,0.1328388231147544,33452802959350.19,348563201510.6895,,,,,,
0,ridge_regression,0.6355731225296443,0.691358024691358,6.107680653750953,9.312023248252649,0.0216830483970876,0.0213544919722241,0.2226719214925749,0.1856400987863554,0.7564877375738615,0.8984158639279681,0.8697630352997657,0.9478480173149956,0.797031317740289,0.9342428066802568,0.12575173552576,0.0989473433993474,21539381990006.816,90091021576.65576,,,,,,
0,logistic_regression,0.724901185770751,0.5968497232865049,5.016939701431152,7.644253428130197,0.0180249636186142,0.0195935751145886,0.2200259774277649,0.1660880452424803,,,,,,,,,,,0.7137330754352031,0.6832460732984293,0.6795580110497238,0.5243596182822702,0.7179312364907177,0.6048707991754159
0,svc,0.5723320158102767,0.5653469561515538,2.5839444617781524,1.4127489494934449,0.0232752088900392,0.0220274102390093,0.0877604945654021,0.0273035134426741,,,,,,,,,,,0.52046783625731,0.5655216284987278,0.5682362330407024,0.6352268667381208,0.577197341575258,0.5578984872455317
0,xgboost_classifier,0.6719367588932806,0.7215836526181354,6.815151104453308,10.979378542839306,0.0197784385096437,0.0198525945461441,,,,,,,,,,,,,0.603494623655914,0.7264822134387352,0.683929931454684,0.7375601926163724,0.6826265579863846,0.7203016792402669
0,lgbm_classifier,0.8055335968379447,0.6611323967645807,10.208028074629508,8.843862333971424,0.0175896386599729,0.020578119395978,0.4587693679653304,0.1829587877794275,,,,,,,,,,,0.7215363511659808,0.6918967052537845,0.810477657935285,0.6612765957446809,0.8163810779144698,0.6624369685638203
0,random_forest,0.999209486166008,0.6517667092379736,10.454049842314916,9.283850190398624,0.0175033883047308,0.0201215340578376,0.472141215044587,0.1964192366726381,,,,,,,,,,,1.0,0.7496947496947497,0.9991204925241864,0.6001955034213099,0.9991212653778558,0.6588490252735902
