,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,5.016939701431152,7.644253428130197,0.018024963618614217,0.019593575114588674,0.22002597742776492,0.16608804524248036,0.724901185770751,0.5968497232865049,0.7137330754352031,0.6832460732984293,0.6795580110497238,0.5243596182822702,0.7179312364907177,0.6048707991754159
