strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period1_slow_period30,2017-05-13,buy,296.6666666666667,336,99680.0,100000.0,0.0,0.0
0,fast_period1_slow_period30,2017-05-24,sell,244.69230769230768,-336,99680.0,82536.61538461538,0.0,-17463.384615384624
0,fast_period1_slow_period30,2017-08-22,buy,204.05464961067847,404,82438.0784427141,84232.41320224361,0.0,0.0
0,fast_period1_slow_period30,2017-09-28,sell,229.5185869094061,-404,82438.0784427141,92824.04605330134,0.0,10287.430668685967
0,fast_period1_slow_period30,2017-09-30,buy,245.09720033535956,378,92646.74172676592,91925.66421530524,0.0,0.0
0,fast_period1_slow_period30,2017-10-02,sell,239.97430830039525,-378,92646.74172676592,90887.59286408481,0.0,-1936.4531892165196
0,fast_period1_slow_period30,2017-10-03,buy,254.66955684007704,356,90662.36223506743,93451.42406597766,0.0,0.0
0,fast_period1_slow_period30,2017-10-24,sell,265.1154929577465,-356,90662.36223506743,94606.34612197513,0.0,3718.7532578903233
0,fast_period1_slow_period30,2017-10-27,buy,272.3765586034912,346,94242.28927680796,97259.81592075696,0.0,0.0
0,fast_period1_slow_period30,2018-03-24,sell,245.41129032258067,-346,94242.28927680796,85276.36329678008,0.0,-9329.98282519506
0,fast_period1_slow_period30,2018-04-23,buy,201.21468880420977,423,85113.81336418074,86159.37820702762,0.0,0.0
0,fast_period1_slow_period30,2018-07-08,sell,354.8903667887498,-423,85113.81336418074,150281.1750842405,0.0,65004.811787460436
0,fast_period1_slow_period30,2018-07-12,buy,364.2440820075294,412,150068.5617871021,150516.51986198672,0.0,0.0
0,fast_period1_slow_period30,2018-08-08,sell,374.1829464312412,-412,150068.5617871021,154375.98722680972,0.0,4094.812142569229
0,fast_period1_slow_period30,2018-08-10,buy,378.57146575346985,407,154078.58656166223,154801.22028230544,0.0,0.0
0,fast_period1_slow_period30,2018-08-17,sell,376.2278145817439,-407,154078.58656166223,153422.12119991728,0.0,-953.8660268924509
0,fast_period1_slow_period30,2018-12-04,buy,112.09147265043114,1367,153229.04311313937,162366.47614336715,0.0,0.0
0,fast_period1_slow_period30,2019-02-16,sell,310.61565030010445,-1367,153229.04311313937,424804.67204702075,0.0,271382.5508471034
0,fast_period1_slow_period30,2019-02-18,buy,323.63899613899616,1311,424290.72393822396,416808.11313342734,0.0,0.0
0,fast_period1_slow_period30,2019-02-19,sell,317.5394088669951,-1311,424290.72393822396,416808.11313342734,0.0,-7996.558913593426
0,fast_period1_slow_period30,2019-02-20,buy,322.79133038380155,1289,416078.0248647202,414855.91822163074,0.0,0.0
0,fast_period1_slow_period30,2019-02-22,sell,313.1425364758698,-1289,416078.0248647202,404370.8177861033,0.0,-12437.295347324021
0,fast_period1_slow_period30,2019-03-23,buy,262.6080144070976,1538,403891.1261581161,407197.269774603,0.0,0.0
0,fast_period1_slow_period30,2019-04-16,sell,261.3615821586166,-1538,403891.1261581161,402453.80498793954,0.0,-1917.0127981637338
0,fast_period1_slow_period30,2019-06-04,buy,229.47848626298958,1752,402046.3079327577,416233.9516901414,0.0,0.0
0,fast_period1_slow_period30,2019-06-19,sell,217.0407814562008,-1752,402046.3079327577,380662.9461664456,0.0,-21790.858821493905
0,fast_period1_slow_period30,2019-07-27,buy,195.63462110380297,1943,380118.06880468916,383125.75438129064,0.0,0.0
0,fast_period1_slow_period30,2019-08-10,sell,196.715167342696,-1943,380118.06880468916,382762.44750861474,0.0,2099.5013421691397
0,fast_period1_slow_period30,2019-09-12,buy,180.330848114358,2120,382301.39800243895,376073.89149599563,0.0,0.0
0,fast_period1_slow_period30,2019-09-13,sell,177.17586886312256,-2120,382301.39800243895,376073.89149599563,0.0,-6688.556012619115
0,fast_period1_slow_period30,2019-09-26,buy,169.45498019776926,2217,375681.69109845447,378173.566192531,0.0,0.0
0,fast_period1_slow_period30,2019-11-02,sell,206.88181818181812,-2217,375681.69109845447,459049.19130663195,0.0,82975.29981063632
0,fast_period1_slow_period30,2019-11-12,buy,220.9138576779026,2075,458396.2546816479,465409.0448804358,0.0,0.0
0,fast_period1_slow_period30,2019-11-26,sell,204.72934220251287,-2075,458396.2546816479,425466.32169519825,0.0,-33582.86961143369
0,fast_period1_slow_period30,2019-12-12,buy,202.08797653958945,2103,424991.0146627566,428330.57005973696,0.0,0.0
0,fast_period1_slow_period30,2019-12-18,sell,195.64919354838707,-2103,424991.0146627566,411925.56106469966,0.0,-13540.760630498591
0,fast_period1_slow_period30,2019-12-24,buy,195.85813755233343,2101,411497.9469974525,414215.1269917801,0.0,0.0
0,fast_period1_slow_period30,2020-01-07,sell,214.22961988294315,-2101,411497.9469974525,450524.0454413107,0.0,38598.48437661103
0,fast_period1_slow_period30,2020-01-15,buy,217.08634401706087,2073,450019.99114736717,452762.6855634763,0.0,0.0
0,fast_period1_slow_period30,2020-01-17,sell,214.5896824245127,-2073,450019.99114736717,445348.4659599583,0.0,-5175.579481352375
0,fast_period1_slow_period30,2020-03-10,buy,130.4435810012872,3410,444812.6112143894,470906.3496292474,0.0,0.0
0,fast_period1_slow_period30,2020-03-16,sell,125.21140009943844,-3410,444812.6112143894,427506.729084654,0.0,-17841.736875304334
0,fast_period1_slow_period30,2020-04-15,buy,82.56482429771819,5172,427025.2712677985,431188.33802013914,0.0,0.0
0,fast_period1_slow_period30,2020-04-21,sell,74.7105233718408,-5172,427025.2712677985,386884.2846960161,0.0,-40622.444388637894
0,fast_period1_slow_period30,2020-04-26,buy,75.25094293070154,5136,386488.8428920831,389374.94534394576,0.0,0.0
0,fast_period1_slow_period30,2020-05-07,sell,78.4403566560654,-5136,386488.8428920831,403265.11358948494,0.0,16380.828893468803
0,fast_period1_slow_period30,2020-05-09,buy,79.49058378291843,5068,402858.2786118306,403668.6674035419,0.0,0.0
0,fast_period1_slow_period30,2020-06-23,sell,108.51436431156263,-5068,402858.2786118306,550357.6333086537,0.0,147092.51971916886
0,fast_period1_slow_period30,2020-07-25,buy,101.13361122528764,5436,549762.3106206636,551887.5009890716,0.0,0.0
0,fast_period1_slow_period30,2020-08-06,sell,102.58595816072456,-5436,549762.3106206636,558252.5912496889,0.0,7894.957941035103
0,fast_period1_slow_period30,2020-08-31,buy,93.95849422092682,5935,557643.6632012007,581468.6424754896,0.0,0.0
0,fast_period1_slow_period30,2020-09-21,sell,93.86009795465591,-5935,557643.6632012007,557668.609409371,0.0,-583.981840317853
0,fast_period1_slow_period30,2020-09-22,buy,107.3523538259236,5189,557051.3640027175,615205.9625095801,0.0,0.0
