strat_id,strat_name,dt,portfolio_value,cash,size,return
0,fast_period1_slow_period46,2016-09-20,100000.0,100000.0,0,
0,fast_period1_slow_period46,2016-09-21,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-22,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-23,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-24,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-25,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-26,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-27,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-28,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-29,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-09-30,100000.0,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-01,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-02,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-03,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-04,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-05,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-06,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-07,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-08,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-09,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-10,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-11,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-12,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-13,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-14,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-15,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-16,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-17,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-18,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-19,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-20,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-21,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-22,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-23,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-24,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-25,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-26,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-27,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-28,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-29,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-30,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-10-31,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-01,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-02,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-03,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-04,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-05,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-06,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-07,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-08,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-09,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-10,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-11,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-12,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-13,,100000.0,0,0.0
0,fast_period1_slow_period46,2016-11-14,,100000.0,0,0.0
