,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
0,8,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,46,4.128533092156374,0.0013585169766885073,0.4082478585220685,40.82478585220685,60,26.533786818347615,2242387.795873804,"AutoOrderedDict([('len', 1006), ('drawdown', 27.89557912710841), ('moneydown', 2242387.795873804)])",27.89557912710841,1006,,6108678.05,6208678.051701466,41,0.3902439024390244,16,25,464823.32092343224,464.8233209234323,-53139.803322938,-53.13980332293801,2722462.179635718,2722.462179635718,-370396.6800917432,-370.3966800917432
1,7,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,44,4.1081909457691985,0.0013518232792922667,0.4058744118376991,40.58744118376991,60,26.533859749788895,2197241.859000354,"AutoOrderedDict([('len', 1006), ('drawdown', 26.533859749788906), ('moneydown', 2197241.859000355)])",26.533859749788906,1006,,5983656.13,6083656.132170476,42,0.3333333333333333,14,28,514668.5442117132,514.6685442117132,-43632.26738548245,-43.63226738548246,2687558.818358337,2687.5588183583372,-335126.64424057066,-335.12664424057067
2,9,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,48,3.979883420190064,0.0013096029681441475,0.3909958757342621,39.099587573426206,60,26.533778031381583,1932648.1399220135,"AutoOrderedDict([('len', 1006), ('drawdown', 28.705099503602067), ('moneydown', 1932648.1399220135)])",28.705099503602067,1006,,5251079.56,5351079.558546951,38,0.3684210526315789,14,24,448041.5480628029,448.04154806280286,-42562.588097178705,-42.562588097178704,2350503.4106617416,2350.5034106617413,-304025.25689092744,-304.02525689092744
3,37,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,44,3.861796337803085,0.0012707457511691627,0.3774416878707221,37.744168787072205,60,26.100900780275737,1679473.6361290328,"AutoOrderedDict([('len', 1014), ('drawdown', 36.07408673592854), ('moneydown', 1707337.2490322571)])",36.07408673592854,1014,,4655069.18,4755069.180102808,36,0.3611111111111111,13,23,451684.5942771516,451.6845942771516,-52905.67589131135,-52.905675891311354,2151279.44522375,2151.27944522375,-337219.01899212424,-337.21901899212423
4,38,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,46,3.8289027543533862,0.0012599219329889391,0.37368969421732645,37.36896942173264,60,25.66738474888548,1588815.7842148189,"AutoOrderedDict([('len', 1014), ('drawdown', 36.8176134406906), ('moneydown', 1642424.2600212693)])",36.8176134406906,1014,,4501202.4,4601202.403297674,33,0.36363636363636365,12,21,480382.0010431877,480.38200104318764,-60161.02901050373,-60.16102901050373,1940137.3396071407,1940.1373396071406,-373509.93579105014,-373.50993579105017
5,2,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,34,3.8268767468976477,0.00125925526386892,0.37345893288398746,37.34589328839875,60,26.53441492858815,1658505.929556895,"AutoOrderedDict([('len', 593), ('drawdown', 36.68451260483243), ('moneydown', 1658505.929556895)])",36.68451260483243,593,,4491889.77,4591889.769841107,47,0.3617021276595745,17,30,320906.9899961169,320.9069899961169,-32117.6353364293,-32.1176353364293,1991253.6715010116,1991.2536715010117,-211824.56062181422,-211.82456062181421
6,3,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,36,3.7454310445343384,0.0012324550985634546,0.3642143359067747,36.42143359067747,60,26.53417952285881,1528763.7102304157,"AutoOrderedDict([('len', 1005), ('drawdown', 39.63494090422384), ('moneydown', 1528763.7102304157)])",39.63494090422384,1005,,4132724.82,4232724.821621146,51,0.35294117647058826,18,33,281888.4756803594,281.8884756803594,-28523.264867434034,-28.523264867434033,1905786.1236529713,1905.7861236529714,-219099.26094801212,-219.0992609480121
7,39,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,48,3.7239156321343345,0.0012253753314032032,0.36178260917180394,36.178260917180395,60,25.667718772099082,1430493.277082595,"AutoOrderedDict([('len', 1015), ('drawdown', 37.99667496449372), ('moneydown', 1478759.7690180782)])",37.99667496449372,1015,,4042628.7,4142628.7045932645,30,0.4,12,18,416270.6231458876,416.2706231458876,-52923.265175410415,-52.923265175410414,1583142.1241356868,1583.1421241356868,-334306.1954069473,-334.30619540694727
8,6,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,42,3.6489321040499454,0.0012007015807995872,0.3533416068482282,35.33416068482282,60,26.534162808322886,1388132.8604891882,"AutoOrderedDict([('len', 1006), ('drawdown', 42.267777322825346), ('moneydown', 1388132.8604891887)])",42.267777322825346,1006,,3743360.1,3843360.1039459924,50,0.28,14,36,326745.1801322609,326.7451801322609,-23085.34494182388,-23.085344941823884,1727560.772300451,1727.5607723004512,-207533.30481141695,-207.53330481141697
9,1,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,32,3.64263127028233,0.0011986282560981672,0.35263470055683965,35.26347005568397,60,26.53427576417845,1379421.956157391,"AutoOrderedDict([('len', 593), ('drawdown', 39.93207426961111), ('moneydown', 1379421.956157391)])",39.93207426961111,593,,3719219.86,3819219.8625110695,47,0.40425531914893614,19,28,244008.76500507208,244.0087650050721,-32748.09544947497,-32.748095449474974,1814516.669228089,1814.516669228089,-175602.95452890455,-175.60295452890455
