,model,accuracy_train,log_return_train,std_dev_train,sharpe_train,mse_train,rmse_train,mae_train,r2_train,mape_train,precision_train,f1_train,roc_auc_train
0,linear_regression,0.491442542787286,4.388141336146839,0.0293055149387585,0.1220356412384076,0.694690870070824,0.8334811755947605,0.7290437672497816,0.0746660081866654,126639236989332.14,,,
0,ridge_regression,0.4857375713121434,4.275870237370964,0.0292998782996373,0.1189362216366737,0.6983185150641538,0.8356545428968563,0.735369864587572,0.0698339550142705,115576619068693.05,,,
0,logistic_regression,0.6976365118174409,3.6024723435339188,0.0201198951287328,0.145925227800313,,,,,,0.6743421052631579,0.5249679897567221,0.6488846960167715
0,svc,0.5696821515892421,1.7320232129572877,0.0350038972616683,0.0403267056250526,,,,,,0.4668400520156047,0.5762439807383628,0.6029769392033544
0,xgboost_classifier,0.7114914425427873,6.531520949137759,0.0235357433637232,,,,,,,0.6247464503042597,0.6350515463917525,0.6995178197064991
0,lgbm_classifier,0.7595762021189894,10.40471812920994,0.0238280534836083,0.3558747625828986,,,,,,0.6274509803921569,0.7523089840470193,0.7922683438155136
0,random_forest,1.0,10.614854634091296,0.0237633298971251,0.3640509688212779,,,,,,1.0,1.0,1.0
