init_cash,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,drawdown,moneydown,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt,period,devfactor
100000,1.0,32.0,8.962023424722076,0.0025547387185638,0.903690093453658,90.3690093453658,26.15003965761361,276235445.8688209,46.691950115349385,397,1.180173973761035,780012649.53,780112649.528406,65,0.4461538461538462,29.0,36.0,28992290.046687014,28992.29004668702,-1687882.272931043,-1687.8822729310432,496628594.479352,496628.594479352,-16041650.806095354,-16041.650806095353,,
100000,33.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,,0.0,100000.0,0,,,,,,,,,,,,,
100000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,,0.0,100000.0,0,,,,,,,,,,,,7.0,7.0
