,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,0.6736681667772043,0.5373745411683447,0.01635669226254148,0.005397008823181813,0.03874514392440228,0.050440201276341495,0.6171213546566322,0.5314083080040527,0.1394422310756972,0.5224839400428265,0.14675052410901468,0.3453644727530078,0.4484013702540679,0.5205010241771622
