,accuracy_train,accuracy_test,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,mse_train,mse_test,rmse_train,rmse_test,mae_train,mae_test,r2_train,r2_test,mape_train,mape_test
0,0.3254938852304798,0.5369807497467072,0.46740339525410984,3.2308106485608334,0.005426361599034683,0.011785639029633798,0.08103075167369561,0.1388708909776866,0.48035643341039513,0.953276810667206,0.6930775089485989,0.9763589558493362,0.5216047934067601,0.9600573293467817,0.054669669154320144,0.021193481313259932,156465633412910.9,10648838593059.607
