epoch,loss,val_loss
0,0.625825822353363,0.27491360902786255
1,0.12010934203863144,0.14866049587726593
2,0.09105544537305832,0.14479734003543854
3,0.08542106300592422,0.1196245327591896
4,0.08838728815317154,0.1180305927991867
5,0.09112991392612457,0.15385626256465912
6,0.06860966235399246,0.1110851988196373
7,0.06532344967126846,0.12422449141740799
8,0.06409956514835358,0.09437056630849838
9,0.0655670091509819,0.13183721899986267
10,0.054113827645778656,0.13879379630088806
11,0.0465022511780262,0.15794050693511963
12,0.04355278238654137,0.13984555006027222
13,0.03775285556912422,0.12811236083507538
14,0.037209220230579376,0.13656830787658691
15,0.03762104734778404,0.1342625617980957
16,0.032979320734739304,0.11425068229436874
17,0.050521668046712875,0.14857929944992065
18,0.05245818942785263,0.16898144781589508
19,0.030402323231101036,0.11715103685855865
20,0.029703998938202858,0.1923782080411911
21,0.02435694821178913,0.1488073617219925
22,0.021077491343021393,0.16023118793964386
23,0.020210670307278633,0.11455640196800232
24,0.01870020478963852,0.14504006505012512
25,0.017501363530755043,0.16907136142253876
26,0.017161564901471138,0.19416995346546173
27,0.018652450293302536,0.1780274212360382
28,0.018076518550515175,0.09164907038211823
29,0.016139542683959007,0.14172965288162231
30,0.01479324046522379,0.09801460802555084
31,0.012515455484390259,0.12105585634708405
32,0.011932273395359516,0.13030557334423065
33,0.017874611541628838,0.12151028215885162
34,0.015962054952979088,0.1597851812839508
35,0.01497237104922533,0.12575002014636993
36,0.01158907637000084,0.12601113319396973
37,0.010795757174491882,0.17762255668640137
38,0.011031614616513252,0.15420843660831451
39,0.014739389531314373,0.14130830764770508
40,0.012737403623759747,0.14566929638385773
41,0.009603836573660374,0.17206744849681854
42,0.008977148681879044,0.12605366110801697
43,0.010441814549267292,0.15609148144721985
44,0.007980644702911377,0.1274290382862091
45,0.009299580939114094,0.1563957929611206
46,0.008639175444841385,0.12768319249153137
47,0.008520880714058876,0.1232260912656784
48,0.007063410244882107,0.15038275718688965
49,0.007441194262355566,0.13024868071079254
50,0.008534972555935383,0.15698090195655823
51,0.007168531883507967,0.17516960203647614
52,0.005802415311336517,0.11823038011789322
53,0.0064071957021951675,0.13864849507808685
54,0.0057081133127212524,0.15156850218772888
55,0.005453664809465408,0.1460048258304596
56,0.005387889686971903,0.11892418563365936
57,0.005658634472638369,0.12830379605293274
58,0.006154781207442284,0.13812975585460663
59,0.013822159729897976,0.11169271916151047
60,0.012016127817332745,0.1401732712984085
61,0.007745723705738783,0.1289014220237732
62,0.0057364110834896564,0.11875814199447632
63,0.005262845661491156,0.1088317483663559
64,0.004184319172054529,0.10683935880661011
65,0.004715371411293745,0.1291247010231018
66,0.004567321855574846,0.16055017709732056
67,0.005570733454078436,0.15303534269332886
68,0.004706030711531639,0.1378062516450882
69,0.004820901434868574,0.14918042719364166
70,0.00479245325550437,0.13037067651748657
71,0.004083494655787945,0.14192964136600494
72,0.004869142081588507,0.1293743997812271
73,0.003644718788564205,0.17128419876098633
74,0.0040084198117256165,0.14767397940158844
75,0.0036235409788787365,0.1469540297985077
76,0.003834152827039361,0.13071896135807037
77,0.0049470895901322365,0.16444800794124603
78,0.0045015509240329266,0.135590597987175
79,0.016966434195637703,0.22999916970729828
80,0.7498623728752136,0.6293763518333435
81,0.7086944580078125,0.5685638189315796
82,0.6989800333976746,0.615813136100769
83,0.6943809986114502,0.5526593327522278
84,0.6771371960639954,0.43699511885643005
85,0.6632581949234009,0.5888158082962036
86,0.6960705518722534,0.4926300644874573
87,0.6939447522163391,0.3842112123966217
88,0.6650481224060059,0.3274298906326294
89,0.66388338804245,0.3627748489379883
90,0.63310706615448,0.22612181305885315
91,0.6148759126663208,0.2976038157939911
92,0.5828585028648376,0.48428454995155334
93,0.6156157851219177,0.3894787132740021
94,0.6050990223884583,0.21585819125175476
95,0.5039992332458496,0.4724341034889221
96,0.3422234356403351,0.16673661768436432
97,0.16531789302825928,0.10452070087194443
98,0.09756910800933838,0.08497320115566254
99,0.07620957493782043,0.10584233701229095
100,0.0769173726439476,0.11258818209171295
101,0.06393566727638245,0.11745834350585938
102,0.06182436645030975,0.14059410989284515
103,0.06404279917478561,0.12397797405719757
104,0.06038917973637581,0.13554564118385315
105,0.057046592235565186,0.12427239120006561
106,0.05314815044403076,0.15209312736988068
107,0.0522390753030777,0.11018293350934982
108,0.057406485080718994,0.13672642409801483
109,0.049293771386146545,0.14653879404067993
110,0.05048168823122978,0.12783554196357727
111,0.04774799942970276,0.11681054532527924
112,0.05206417664885521,0.1300768405199051
113,0.04820239916443825,0.15248434245586395
114,0.04411481320858002,0.11138764768838882
115,0.04243869334459305,0.12359993159770966
116,0.0399366095662117,0.11854495108127594
117,0.045645903795957565,0.0921102985739708
118,0.04202354699373245,0.12121482193470001
119,0.04035959020256996,0.14458975195884705
120,0.03769634664058685,0.0934327244758606
121,0.03669798746705055,0.07633499801158905
122,0.03666491433978081,0.10175862908363342
123,0.03558088093996048,0.16238394379615784
124,0.03586426004767418,0.1262914538383484
125,0.037729911506175995,0.1542946994304657
126,0.03332611173391342,0.10146982222795486
127,0.032118912786245346,0.08781212568283081
128,0.030349912121891975,0.0892234519124031
129,0.030687151476740837,0.0713905468583107
130,0.029073968529701233,0.15786217153072357
131,0.029359489679336548,0.14279480278491974
132,0.027591567486524582,0.14788785576820374
133,0.02760179527103901,0.10383272916078568
134,0.02746657095849514,0.11985834687948227
135,0.024901077151298523,0.12074686586856842
136,0.02764146775007248,0.13544635474681854
137,0.02556454949080944,0.14584006369113922
138,0.026594679802656174,0.11888422071933746
139,0.029159989207983017,0.09559118002653122
140,0.02479921095073223,0.15393230319023132
141,0.023811692371964455,0.15816903114318848
142,0.02306188829243183,0.14229756593704224
143,0.02317189797759056,0.12398941069841385
144,0.02379608526825905,0.15205124020576477
145,0.02332950569689274,0.11946052312850952
146,0.022860925644636154,0.10742628574371338
147,0.02180434577167034,0.13236267864704132
148,0.02024950087070465,0.15587180852890015
149,0.022125206887722015,0.13955281674861908
150,0.02138541452586651,0.12118273228406906
151,0.02179310843348503,0.13201521337032318
152,0.019353466108441353,0.08547042310237885
153,0.019292844459414482,0.10514573007822037
154,0.021037889644503593,0.1190681904554367
155,0.01969354785978794,0.09094736725091934
156,0.018332170322537422,0.15142330527305603
157,0.024252070114016533,0.10128838568925858
158,0.018679242581129074,0.11313053965568542
159,0.019599365070462227,0.14307036995887756
160,0.021237345412373543,0.16073933243751526
161,0.018228761851787567,0.12119055539369583
162,0.017636984586715698,0.11687369644641876
163,0.020978420972824097,0.10730446130037308
164,0.018012549728155136,0.12541870772838593
165,0.018595870584249496,0.09457264840602875
166,0.01697586663067341,0.09185891598463058
167,0.015378461219370365,0.0824623703956604
168,0.016219299286603928,0.07753800600767136
169,0.016956791281700134,0.08696318417787552
170,0.018577346578240395,0.10171020030975342
171,0.016749586910009384,0.11909081786870956
172,0.016865456476807594,0.10884843021631241
173,0.016101377084851265,0.08366276323795319
174,0.015229261480271816,0.05953260511159897
175,0.015291783958673477,0.09746876358985901
176,0.015538378618657589,0.06275316327810287
177,0.017686083912849426,0.10003010928630829
178,0.016671480610966682,0.10363441705703735
179,0.01519223302602768,0.06929298490285873
180,0.014690298587083817,0.07664492726325989
181,0.01531553827226162,0.10205363482236862
182,0.013333972543478012,0.09453580528497696
183,0.013608120381832123,0.10938417166471481
184,0.015403753146529198,0.08946970850229263
185,0.012429679743945599,0.10430606454610825
186,0.012206234969198704,0.05612025037407875
187,0.012352200224995613,0.10328308492898941
188,0.01523298304527998,0.07487273216247559
189,0.012513721361756325,0.08596143871545792
190,0.016088174656033516,0.08964692801237106
191,0.013539937324821949,0.07407223433256149
192,0.012694720178842545,0.09604141116142273
193,0.013631842099130154,0.07529489696025848
194,0.010866894386708736,0.07529803365468979
195,0.011826503090560436,0.06454107910394669
196,0.011427819728851318,0.06528717279434204
197,0.011580455116927624,0.09335318952798843
198,0.011744153685867786,0.06658017635345459
199,0.011513528414070606,0.0653856173157692
200,0.012261730618774891,0.0659516230225563
201,0.0122646139934659,0.06924465298652649
202,0.013071139343082905,0.08956766128540039
203,0.012880705296993256,0.0673622116446495
204,0.010558634996414185,0.17171195149421692
205,0.019946595653891563,0.07521798461675644
206,0.011368868872523308,0.05791462957859039
