,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,10.614854634091296,9.077586458469911,0.023763329897125148,0.020680583673703547,0.3640509688212779,0.19260310180695694,1.0,0.6432645897323388,1.0,0.6853146853146853,1.0,0.5912518853695324,1.0,0.6423511307867911
