,accuracy_train,accuracy_test,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,mse_train,mse_test,rmse_train,rmse_test,mae_train,mae_test,r2_train,r2_test,mape_train,mape_test
0,0.48573757131214346,0.5914874945151383,4.275870237370964,6.800273405809865,0.02929987829963738,0.02500767112638876,0.11893622163667375,0.11931877868564596,0.6983185150641538,0.9438072782219453,0.8356545428968563,0.9714974411813678,0.735369864587572,0.9607656460127664,0.06983395501427059,0.052024165195150296,115576619068693.05,898516020934.9277
