,model,accuracy_train,accuracy_test,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,mse_train,mse_test,rmse_train,rmse_test,mae_train,mae_test,r2_train,r2_test,mape_train,mape_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,linear_regression,0.491442542787286,0.604212373848179,4.388141336146839,7.84544634165819,0.0293055149387585,0.0248434731678039,0.1220356412384076,0.1385673847046604,0.694690870070824,0.9249069038166824,0.8334811755947605,0.9617208034646452,0.7290437672497816,0.9448822977465308,0.0746660081866654,0.0710080177446959,126639236989332.14,1193552201727.9822,,,,,,
0,ridge_regression,0.4857375713121434,0.5914874945151383,4.275870237370964,6.800273405809865,0.0292998782996373,0.0250076711263887,0.1189362216366737,0.1193187786856459,0.6983185150641538,0.9438072782219452,0.8356545428968563,0.9714974411813678,0.735369864587572,0.9607656460127664,0.0698339550142705,0.0520241651951502,115576619068693.05,898516020934.9277,,,,,,
0,logistic_regression,0.6976365118174409,0.5787626151820974,3.6024723435339188,5.228140048228487,0.0201198951287328,0.0205070779384711,0.145925227800313,0.1118662566156221,,,,,,,,,,,0.6743421052631579,0.6451612903225806,0.5249679897567221,0.4418604651162791,0.6488846960167715,0.5769650520491563
0,svc,0.5696821515892421,0.5010969723562966,1.7320232129572877,-1.0100318083574724,0.0350038972616683,0.0326294980042099,0.0403267056250526,-0.0135825193829887,,,,,,,,,,,0.4668400520156047,0.4985968194574368,0.5762439807383628,0.6521872132150505,0.6029769392033544,0.5043654131122591
0,xgboost_classifier,0.7114914425427873,0.6384379113646336,6.531520949137759,11.238477615454126,0.0235357433637232,0.0222441627438011,,,,,,,,,,,,,0.6247464503042597,0.6396724294813467,0.6350515463917525,0.6304932735426009,0.6995178197064991,0.6383130466393712
0,lgbm_classifier,0.7595762021189894,0.6195699868363317,10.40471812920994,9.175502385171338,0.0238280534836083,0.0228589848879671,0.3558747625828986,0.17612807429546,,,,,,,,,,,0.6274509803921569,0.6346938775510204,0.7523089840470193,0.5892941733775462,0.7922683438155136,0.6190545507198156
0,random_forest,1.0,0.6432645897323388,10.614854634091296,9.077586458469913,0.0237633298971251,0.0206805836737035,0.3640509688212779,0.1926031018069569,,,,,,,,,,,1.0,0.6853146853146853,1.0,0.5912518853695324,1.0,0.6423511307867911
