,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
423,237,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,15,84,2.0537337954671617,0.0005854429291525546,0.1589699287313724,15.89699287313724,61,51.014340689769845,811986.0632356483,"AutoOrderedDict([('len', 914), ('drawdown', 75.90631986168981), ('moneydown', 811986.0632356483)])",75.90631986168981,914,0.5161868670670712,679695.91,779695.9074743638,20,0.4,8,12,132564.22491232463,132.56422491232462,-31734.824318686104,-31.734824318686105,548488.8836549303,548.4888836549303,-117843.50157232616,-117.84350157232618
424,491,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,33,52,2.030892421369412,0.0005789317050653968,0.15706981718135044,15.706981718135044,61,61.80638555666542,1233241.0121793444,"AutoOrderedDict([('len', 1117), ('drawdown', 68.8432625348864), ('moneydown', 1233241.0121793444)])",68.8432625348864,1117,0.4643441127267677,662088.44,762088.436504696,30,0.5333333333333333,16,14,113515.10239109986,113.51510239109986,-82439.51441092153,-82.43951441092153,651476.2392101157,651.4762392101158,-526178.0931414795,-526.1780931414795
425,149,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,9,88,2.0302501886948203,0.0005787486284762886,0.15701643664905998,15.701643664905998,61,50.95793735122048,791351.74906549,"AutoOrderedDict([('len', 1049), ('drawdown', 75.07251836804436), ('moneydown', 791351.74906549)])",75.07251836804436,1049,0.47271754870911586,661599.16,761599.155542772,24,0.375,9,15,107431.5244591039,107.43152445910388,-20352.304305944206,-20.352304305944205,551240.1499442079,551.2401499442078,-94624.83066965181,-94.62483066965181
426,116,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,82,2.025275708682987,0.0005773305897043863,0.15660305558338866,15.660305558338866,61,49.37014428357795,738964.8335051279,"AutoOrderedDict([('len', 1047), ('drawdown', 77.97218388750582), ('moneydown', 738964.8335051279)])",77.97218388750582,1047,0.45729917410570275,657820.0,757820.0032184111,26,0.38461538461538464,10,16,97286.39745339472,97.28639745339473,-19690.248207220997,-19.690248207220996,555022.3041333173,555.0223041333173,-64916.18243087557,-64.91618243087557
427,488,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,33,46,1.9986655576437524,0.000569745027834593,0.15439424941319746,15.439424941319746,61,61.80815518454912,1194220.6238652414,"AutoOrderedDict([('len', 1117), ('drawdown', 72.12783941564932), ('moneydown', 1194220.6238652414)])",72.12783941564932,1117,0.4391084684810761,637920.24,737920.2405554687,34,0.4411764705882353,15,19,127555.9328431232,127.55593284312322,-67127.30274165155,-67.12730274165155,634551.6677809424,634.5516677809424,-527851.4836140826,-527.8514836140826
428,238,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,15,86,1.9939291206049288,0.0005683948462385772,0.15400153847483605,15.400153847483605,61,50.59870564511897,752234.9262245225,"AutoOrderedDict([('len', 914), ('drawdown', 77.62391902732243), ('moneydown', 758412.8408029065)])",77.62391902732243,914,0.5050975606662986,634433.39,734433.3919344961,20,0.4,8,12,125731.71935987344,125.73171935987344,-30951.69691204095,-30.951696912040948,518478.5946466178,518.4785946466178,-107548.8037087502,-107.5488037087502
429,267,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,17,84,1.9882202803474618,0.0005667674687421498,0.15352838047640072,15.352838047640072,61,55.600431290655735,914476.4072283678,"AutoOrderedDict([('len', 967), ('drawdown', 78.44332545427326), ('moneydown', 914476.4072283678)])",78.44332545427326,967,0.5318165810092557,630252.57,730252.5741852272,19,0.42105263157894735,8,11,151072.50874490253,151.07250874490254,-52575.22688854483,-52.575226888544826,491332.59320738196,491.33259320738193,-262632.93809787766,-262.6329380978777
430,179,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,11,88,1.9826714029343615,0.0005651856906882444,0.15306866638440877,15.306866638440878,61,51.01306453157492,756248.2661591594,"AutoOrderedDict([('len', 1051), ('drawdown', 77.78844224580952), ('moneydown', 756248.2661591594)])",77.78844224580952,1051,0.48510714654526815,626211.71,726211.7136585084,22,0.4090909090909091,9,13,104190.23515341521,104.19023515341522,-23961.569440171428,-23.96156944017143,520610.7607042013,520.6107607042013,-94081.63416752982,-94.08163416752981
431,357,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,23,84,1.9674513698670353,0.0005608470267579918,0.15180865540936161,15.18086554093616,61,60.22146797743985,1082818.9788722913,"AutoOrderedDict([('len', 970), ('drawdown', 77.22898507828647), ('moneydown', 1082818.9788722913)])",77.22898507828647,970,0.5602523561375318,615242.44,715242.4355022912,20,0.45,9,11,157110.08166243348,157.1100816624335,-72613.48176905543,-72.61348176905543,482580.3397732575,482.58033977325755,-318314.10497174197,-318.3141049717419
432,381,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,25,72,1.9669821268456897,0.0005607132630688968,0.15176983037966155,15.176983037966155,61,58.19340335618216,995126.8089580305,"AutoOrderedDict([('len', 1114), ('drawdown', 74.17972190914692), ('moneydown', 995126.8089580305)])",74.17972190914692,1114,0.5542210074472502,614906.89,714906.8917128092,22,0.4090909090909091,9,13,157850.89835226236,157.85089835226236,-61980.86103519633,-61.980861035196334,486408.08497789205,486.40808497789203,-374439.34656962106,-374.4393465696211
433,464,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,31,58,1.9069229615570085,0.0005435926344233206,0.1468113405864992,14.681134058649919,61,60.207234719532735,1018616.4376471201,"AutoOrderedDict([('len', 1111), ('drawdown', 81.47372589973722), ('moneydown', 1018616.4376471201)])",81.47372589973722,1111,0.5101655625674166,573234.12,673234.1221605293,26,0.5384615384615384,14,12,89805.094241827,89.80509424182699,-57003.09976875406,-57.00309976875406,433050.0411724467,433.0500411724467,-344432.3987668437,-344.43239876684373
434,386,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,25,82,1.8997966320198707,0.000541561183586052,0.1462244087358184,14.62244087358184,61,61.82140646520479,1082405.8976878533,"AutoOrderedDict([('len', 970), ('drawdown', 76.51885960701075), ('moneydown', 1082405.8976878533)])",76.51885960701075,970,0.5449532639981179,568453.49,668453.4883681214,19,0.47368421052631576,9,10,141619.21285147633,141.61921285147633,-70611.94272951657,-70.61194272951656,457108.02311847836,457.10802311847834,-284910.9092506049,-284.91090925060496
