strat_id,strat_name,dt,SMA_1,SMA_32,CrossOver
0,fast_period1_slow_period32,2015-04-24,357.44444444444446,,
0,fast_period1_slow_period32,2015-04-25,356.6666666666667,,
0,fast_period1_slow_period32,2015-04-26,355.8888888888889,,
0,fast_period1_slow_period32,2015-04-27,355.1111111111111,,
0,fast_period1_slow_period32,2015-04-28,354.3333333333333,,
0,fast_period1_slow_period32,2015-04-29,353.5555555555556,,
0,fast_period1_slow_period32,2015-04-30,352.77777777777777,,
0,fast_period1_slow_period32,2015-05-01,352.0,,
0,fast_period1_slow_period32,2015-05-02,352.0,,
0,fast_period1_slow_period32,2015-05-03,352.0,,
0,fast_period1_slow_period32,2015-05-04,355.0,,
0,fast_period1_slow_period32,2015-05-05,355.0,,
0,fast_period1_slow_period32,2015-05-06,355.0,,
0,fast_period1_slow_period32,2015-05-07,355.0,,
0,fast_period1_slow_period32,2015-05-08,355.0,,
0,fast_period1_slow_period32,2015-05-09,355.0,,
0,fast_period1_slow_period32,2015-05-10,355.0,,
0,fast_period1_slow_period32,2015-05-11,355.0,,
0,fast_period1_slow_period32,2015-05-12,355.0,,
0,fast_period1_slow_period32,2015-05-13,355.0,,
0,fast_period1_slow_period32,2015-05-14,354.01,,
0,fast_period1_slow_period32,2015-05-15,359.204,,
0,fast_period1_slow_period32,2015-05-16,359.204,,
0,fast_period1_slow_period32,2015-05-17,359.204,,
0,fast_period1_slow_period32,2015-05-18,360.0015384615385,,
0,fast_period1_slow_period32,2015-05-19,361.0909090909091,,
0,fast_period1_slow_period32,2015-05-20,360.5,,
0,fast_period1_slow_period32,2015-05-21,360.3589285714285,,
0,fast_period1_slow_period32,2015-05-22,360.5174927113703,,
0,fast_period1_slow_period32,2015-05-23,360.51980198019805,,
0,fast_period1_slow_period32,2015-05-24,360.51980198019805,,
0,fast_period1_slow_period32,2015-05-25,360.6114551083592,356.4849908025556,
0,fast_period1_slow_period32,2015-05-26,348.08550947260625,356.19252408468566,-1.0
0,fast_period1_slow_period32,2015-05-27,347.5573916485256,355.90785924036874,0.0
0,fast_period1_slow_period32,2015-05-28,346.99891872409444,355.63004767271894,0.0
0,fast_period1_slow_period32,2015-05-29,346.51138008918747,355.3613060782838,0.0
0,fast_period1_slow_period32,2015-05-30,346.00426503273866,355.10102269389023,0.0
0,fast_period1_slow_period32,2015-05-31,345.4925353239136,354.8490533116514,0.0
0,fast_period1_slow_period32,2015-06-01,345.0,354.60599775609586,0.0
0,fast_period1_slow_period32,2015-06-02,352.1666666666667,354.6112060894292,0.0
0,fast_period1_slow_period32,2015-06-03,353.7236842105264,354.66507122100813,0.0
0,fast_period1_slow_period32,2015-06-04,353.7236842105264,354.7189363525871,0.0
0,fast_period1_slow_period32,2015-06-05,353.7236842105264,354.67905148416605,0.0
0,fast_period1_slow_period32,2015-06-06,353.7236842105264,354.639166615745,0.0
0,fast_period1_slow_period32,2015-06-07,359.56249999999994,354.781744740745,1.0
0,fast_period1_slow_period32,2015-06-08,359.56249999999994,354.924322865745,0.0
0,fast_period1_slow_period32,2015-06-09,367.0,355.299322865745,0.0
0,fast_period1_slow_period32,2015-06-10,365.2692307692308,355.62023632728346,0.0
0,fast_period1_slow_period32,2015-06-11,355.4485981308412,355.63425501887224,-1.0
0,fast_period1_slow_period32,2015-06-12,351.58474576271186,355.527528323957,0.0
0,fast_period1_slow_period32,2015-06-13,351.58474576271186,355.42080162904176,0.0
0,fast_period1_slow_period32,2015-06-14,350.7104477611941,355.28675312157907,0.0
0,fast_period1_slow_period32,2015-06-15,349.55538461538464,355.14754639080985,0.0
0,fast_period1_slow_period32,2015-06-16,343.2894736842105,354.6502174434414,0.0
0,fast_period1_slow_period32,2015-06-17,325.0765306122449,353.5837340250741,0.0
0,fast_period1_slow_period32,2015-06-18,325.0765306122449,352.51725060670674,0.0
0,fast_period1_slow_period32,2015-06-19,328.9625850340136,351.54728331209657,0.0
0,fast_period1_slow_period32,2015-06-20,328.60915492957747,350.53222849455494,0.0
0,fast_period1_slow_period32,2015-06-21,327.3975409836066,349.4977766502926,0.0
0,fast_period1_slow_period32,2015-06-22,338.3898305084746,348.81124233582534,0.0
0,fast_period1_slow_period32,2015-06-23,338.3898305084746,348.11975289198483,0.0
0,fast_period1_slow_period32,2015-06-24,320.70606060606065,346.87557347404305,0.0
0,fast_period1_slow_period32,2015-06-25,319.2390243902439,345.58554917435697,0.0
0,fast_period1_slow_period32,2015-06-26,319.0808823529412,344.2877187757502,0.0
0,fast_period1_slow_period32,2015-06-27,318.1904761904762,343.3534989856836,0.0
0,fast_period1_slow_period32,2015-06-28,317.3928571428571,342.41085728238147,0.0
