id_subsistema,idhistorico_carga,subsistema,data,valor
4,201892.0,Norte,24/11/2004,3113.05
5,201893.0,SIN,25/11/2004,48544.630000000005
3,201894.0,Nordeste,25/11/2004,6860.88
4,201895.0,Norte,25/11/2004,3103.68
2,201896.0,Sul,25/11/2004,8367.78
1,201897.0,Sudeste,25/11/2004,30212.29
4,201898.0,Norte,26/11/2004,3072.92
1,201899.0,Sudeste,26/11/2004,30809.34
2,201900.0,Sul,26/11/2004,8337.75
3,201901.0,Nordeste,26/11/2004,6813.28
5,201902.0,SIN,26/11/2004,49033.29
5,201903.0,SIN,27/11/2004,44823.92999999999
3,201904.0,Nordeste,27/11/2004,6420.12
4,201905.0,Norte,27/11/2004,2960.56
2,201906.0,Sul,27/11/2004,7207.74
1,201907.0,Sudeste,27/11/2004,28235.51
4,201908.0,Norte,28/11/2004,2880.77
1,201909.0,Sudeste,28/11/2004,25227.0
5,201910.0,SIN,28/11/2004,40007.71
2,201911.0,Sul,28/11/2004,5958.88
3,201912.0,Nordeste,28/11/2004,5941.06
1,201913.0,Sudeste,29/11/2004,28798.49
2,201914.0,Sul,29/11/2004,7802.49
3,201915.0,Nordeste,29/11/2004,6807.31
4,201916.0,Norte,29/11/2004,3100.2
5,201917.0,SIN,29/11/2004,46508.490000000005
3,201918.0,Nordeste,30/11/2004,6900.85
1,201919.0,Sudeste,30/11/2004,28791.39
2,201920.0,Sul,30/11/2004,8064.86
4,201921.0,Norte,30/11/2004,3200.43
5,201922.0,SIN,30/11/2004,46957.53
1,201923.0,Sudeste,01/12/2004,28800.78
2,201924.0,Sul,01/12/2004,8149.85
3,201925.0,Nordeste,01/12/2004,6936.05
4,201926.0,Norte,01/12/2004,3152.38
5,201927.0,SIN,01/12/2004,47039.06
5,201928.0,SIN,02/12/2004,47228.740000000005
3,201929.0,Nordeste,02/12/2004,6960.79
1,201930.0,Sudeste,02/12/2004,28947.81
2,201931.0,Sul,02/12/2004,8177.2
4,201932.0,Norte,02/12/2004,3142.94
1,201933.0,Sudeste,03/12/2004,29048.97
2,201934.0,Sul,03/12/2004,8304.35
3,201935.0,Nordeste,03/12/2004,6976.31
4,201936.0,Norte,03/12/2004,3147.89
5,201937.0,SIN,03/12/2004,47477.520000000004
4,201938.0,Norte,04/12/2004,3041.52
1,201939.0,Sudeste,04/12/2004,27293.27
5,201940.0,SIN,04/12/2004,44400.600000000006
3,201941.0,Nordeste,04/12/2004,6597.31
2,201942.0,Sul,04/12/2004,7468.5
3,201943.0,Nordeste,05/12/2004,6054.6
2,201944.0,Sul,05/12/2004,6412.01
1,201945.0,Sudeste,05/12/2004,24756.67
4,201946.0,Norte,05/12/2004,2939.09
5,201947.0,SIN,05/12/2004,40162.369999999995
1,201948.0,Sudeste,06/12/2004,29823.04
5,201949.0,SIN,06/12/2004,47964.22
4,201950.0,Norte,06/12/2004,3122.94
3,201951.0,Nordeste,06/12/2004,6851.92
2,201952.0,Sul,06/12/2004,8166.32
1,201953.0,Sudeste,07/12/2004,30361.14
3,201954.0,Nordeste,07/12/2004,7038.52
4,201955.0,Norte,07/12/2004,3163.8
2,201956.0,Sul,07/12/2004,8322.67
5,201957.0,SIN,07/12/2004,48886.130000000005
1,201958.0,Sudeste,08/12/2004,30074.72
4,201959.0,Norte,08/12/2004,3046.35
3,201960.0,Nordeste,08/12/2004,6766.08
2,201961.0,Sul,08/12/2004,8179.28
5,201962.0,SIN,08/12/2004,48066.43
4,201963.0,Norte,09/12/2004,3112.18
3,201964.0,Nordeste,09/12/2004,7014.11
1,201965.0,Sudeste,09/12/2004,30543.65
5,201966.0,SIN,09/12/2004,48866.380000000005
2,201967.0,Sul,09/12/2004,8196.44
5,201968.0,SIN,10/12/2004,48024.11
4,201969.0,Norte,10/12/2004,3123.25
3,201970.0,Nordeste,10/12/2004,7092.18
2,201971.0,Sul,10/12/2004,7987.63
1,201972.0,Sudeste,10/12/2004,29821.05
5,201973.0,SIN,11/12/2004,43422.5
3,201974.0,Nordeste,11/12/2004,6638.5
1,201975.0,Sudeste,11/12/2004,26779.0
4,201976.0,Norte,11/12/2004,3004.93
2,201977.0,Sul,11/12/2004,7000.07
4,201978.0,Norte,12/12/2004,2912.33
3,201979.0,Nordeste,12/12/2004,6136.91
2,201980.0,Sul,12/12/2004,5883.93
1,201981.0,Sudeste,12/12/2004,23685.44
5,201982.0,SIN,12/12/2004,38618.61
5,201983.0,SIN,13/12/2004,46011.98
2,201984.0,Sul,13/12/2004,7908.06
4,201985.0,Norte,13/12/2004,3120.96
3,201986.0,Nordeste,13/12/2004,6897.85
1,201987.0,Sudeste,13/12/2004,28085.11
1,201988.0,Sudeste,14/12/2004,29184.74
2,201989.0,Sul,14/12/2004,8291.12
3,201990.0,Nordeste,14/12/2004,6984.96
4,201991.0,Norte,14/12/2004,3024.65
5,201992.0,SIN,14/12/2004,47485.47
1,201993.0,Sudeste,15/12/2004,29630.49
2,201994.0,Sul,15/12/2004,8464.98
4,201995.0,Norte,15/12/2004,3035.87
3,201996.0,Nordeste,15/12/2004,6983.13
5,201997.0,SIN,15/12/2004,48114.47
5,201998.0,SIN,16/12/2004,48812.93
2,201999.0,Sul,16/12/2004,8523.47
3,202000.0,Nordeste,16/12/2004,6971.58
4,202001.0,Norte,16/12/2004,3077.61
1,202002.0,Sudeste,16/12/2004,30240.27
5,202003.0,SIN,17/12/2004,48515.259999999995
4,202004.0,Norte,17/12/2004,3056.93
3,202005.0,Nordeste,17/12/2004,6801.37
2,202006.0,Sul,17/12/2004,8322.8
1,202007.0,Sudeste,17/12/2004,30334.16
5,202008.0,SIN,18/12/2004,44446.97
4,202009.0,Norte,18/12/2004,2983.67
3,202010.0,Nordeste,18/12/2004,6562.26
2,202011.0,Sul,18/12/2004,7306.88
1,202012.0,Sudeste,18/12/2004,27594.16
2,202013.0,Sul,19/12/2004,6136.9
4,202014.0,Norte,19/12/2004,2855.14
5,202015.0,SIN,19/12/2004,40188.649999999994
1,202016.0,Sudeste,19/12/2004,24987.16
3,202017.0,Nordeste,19/12/2004,6209.45
4,202018.0,Norte,20/12/2004,3047.48
5,202019.0,SIN,20/12/2004,46974.659999999996
3,202020.0,Nordeste,20/12/2004,7000.75
2,202021.0,Sul,20/12/2004,7796.42
1,202022.0,Sudeste,20/12/2004,29130.01
5,202023.0,SIN,21/12/2004,47098.850000000006
1,202024.0,Sudeste,21/12/2004,29160.63
2,202025.0,Sul,21/12/2004,7825.5
3,202026.0,Nordeste,21/12/2004,7078.1
4,202027.0,Norte,21/12/2004,3034.62
2,202028.0,Sul,22/12/2004,7583.44
5,202029.0,SIN,22/12/2004,45868.08
3,202030.0,Nordeste,22/12/2004,7034.25
4,202031.0,Norte,22/12/2004,3039.99
1,202032.0,Sudeste,22/12/2004,28210.4
4,202033.0,Norte,23/12/2004,3024.22
5,202034.0,SIN,23/12/2004,44668.14
3,202035.0,Nordeste,23/12/2004,6968.09
2,202036.0,Sul,23/12/2004,7315.04
1,202037.0,Sudeste,23/12/2004,27360.79
5,202038.0,SIN,24/12/2004,40671.43
3,202039.0,Nordeste,24/12/2004,6592.34
2,202040.0,Sul,24/12/2004,6281.53
4,202041.0,Norte,24/12/2004,2985.18
1,202042.0,Sudeste,24/12/2004,24812.38
4,202043.0,Norte,25/12/2004,2803.64
2,202044.0,Sul,25/12/2004,5275.25
1,202045.0,Sudeste,25/12/2004,21466.45
5,202046.0,SIN,25/12/2004,35453.92
3,202047.0,Nordeste,25/12/2004,5908.58
4,202048.0,Norte,26/12/2004,2827.67
3,202049.0,Nordeste,26/12/2004,5945.02
2,202050.0,Sul,26/12/2004,5563.91
1,202051.0,Sudeste,26/12/2004,22963.38
5,202052.0,SIN,26/12/2004,37299.98
4,202053.0,Norte,27/12/2004,3002.92
5,202054.0,SIN,27/12/2004,43867.31
3,202055.0,Nordeste,27/12/2004,6790.64
2,202056.0,Sul,27/12/2004,7067.1
1,202057.0,Sudeste,27/12/2004,27006.65
5,202058.0,SIN,28/12/2004,44836.05
4,202059.0,Norte,28/12/2004,3001.18
3,202060.0,Nordeste,28/12/2004,6870.26
2,202061.0,Sul,28/12/2004,7377.23
1,202062.0,Sudeste,28/12/2004,27587.38
5,202063.0,SIN,29/12/2004,45126.25
1,202064.0,Sudeste,29/12/2004,27880.23
2,202065.0,Sul,29/12/2004,7516.46
3,202066.0,Nordeste,29/12/2004,6829.3
4,202067.0,Norte,29/12/2004,2900.26
2,202068.0,Sul,30/12/2004,7553.81
4,202069.0,Norte,30/12/2004,2998.62
5,202070.0,SIN,30/12/2004,45181.94
3,202071.0,Nordeste,30/12/2004,6859.96
1,202072.0,Sudeste,30/12/2004,27769.55
5,202073.0,SIN,31/12/2004,41232.89
1,202074.0,Sudeste,31/12/2004,25219.3
4,202075.0,Norte,31/12/2004,2952.45
3,202076.0,Nordeste,31/12/2004,6426.93
2,202077.0,Sul,31/12/2004,6634.21
1,202078.0,Sudeste,01/01/2005,21533.06
2,202079.0,Sul,01/01/2005,5623.15
5,202080.0,SIN,01/01/2005,35690.15
4,202081.0,Norte,01/01/2005,2836.05
3,202082.0,Nordeste,01/01/2005,5697.89
3,202083.0,Nordeste,02/01/2005,5829.62
2,202084.0,Sul,02/01/2005,5843.43
1,202085.0,Sudeste,02/01/2005,22535.16
5,202086.0,SIN,02/01/2005,37031.14
4,202087.0,Norte,02/01/2005,2822.93
1,202088.0,Sudeste,03/01/2005,27491.97
5,202089.0,SIN,03/01/2005,44716.34
3,202090.0,Nordeste,03/01/2005,6720.01
2,202091.0,Sul,03/01/2005,7521.57
4,202092.0,Norte,03/01/2005,2982.79
5,202093.0,SIN,04/01/2005,46279.75
4,202094.0,Norte,04/01/2005,3028.19
1,202095.0,Sudeste,04/01/2005,28550.1
2,202096.0,Sul,04/01/2005,7801.8
3,202097.0,Nordeste,04/01/2005,6899.66
3,202098.0,Nordeste,05/01/2005,6928.71
2,202099.0,Sul,05/01/2005,8091.1
1,202100.0,Sudeste,05/01/2005,28624.99
5,202101.0,SIN,05/01/2005,46668.67
4,202102.0,Norte,05/01/2005,3023.87
4,202103.0,Norte,06/01/2005,3004.7
2,202104.0,Sul,06/01/2005,8416.53
1,202105.0,Sudeste,06/01/2005,28911.25
5,202106.0,SIN,06/01/2005,47249.21
3,202107.0,Nordeste,06/01/2005,6916.73
5,202108.0,SIN,07/01/2005,48027.61
3,202109.0,Nordeste,07/01/2005,6960.07
1,202110.0,Sudeste,07/01/2005,29524.86
2,202111.0,Sul,07/01/2005,8500.9
4,202112.0,Norte,07/01/2005,3041.78
2,202113.0,Sul,08/01/2005,7704.11
5,202114.0,SIN,08/01/2005,44680.07
3,202115.0,Nordeste,08/01/2005,6581.57
1,202116.0,Sudeste,08/01/2005,27431.98
4,202117.0,Norte,08/01/2005,2962.41
4,202118.0,Norte,09/01/2005,2853.73
3,202119.0,Nordeste,09/01/2005,6194.17
2,202120.0,Sul,09/01/2005,6718.5
1,202121.0,Sudeste,09/01/2005,24718.92
5,202122.0,SIN,09/01/2005,40485.32
5,202123.0,SIN,10/01/2005,47764.49
3,202124.0,Nordeste,10/01/2005,6974.54
4,202125.0,Norte,10/01/2005,2992.36
2,202126.0,Sul,10/01/2005,8332.11
1,202127.0,Sudeste,10/01/2005,29465.48
5,202128.0,SIN,11/01/2005,48676.88
4,202129.0,Norte,11/01/2005,3007.89
3,202130.0,Nordeste,11/01/2005,7036.49
2,202131.0,Sul,11/01/2005,8474.9
1,202132.0,Sudeste,11/01/2005,30157.6
3,202133.0,Nordeste,12/01/2005,7039.64
4,202134.0,Norte,12/01/2005,3022.56
2,202135.0,Sul,12/01/2005,8574.27
5,202136.0,SIN,12/01/2005,47899.270000000004
1,202137.0,Sudeste,12/01/2005,29262.8
1,202138.0,Sudeste,13/01/2005,28915.86
2,202139.0,Sul,13/01/2005,8635.56
3,202140.0,Nordeste,13/01/2005,6937.7
4,202141.0,Norte,13/01/2005,3118.35
5,202142.0,SIN,13/01/2005,47607.47
1,202143.0,Sudeste,14/01/2005,29126.6
3,202144.0,Nordeste,14/01/2005,6831.76
4,202145.0,Norte,14/01/2005,3075.18
5,202146.0,SIN,14/01/2005,47721.54
2,202147.0,Sul,14/01/2005,8688.0
5,202148.0,SIN,15/01/2005,44406.1
2,202149.0,Sul,15/01/2005,7545.97
4,202150.0,Norte,15/01/2005,2974.49
1,202151.0,Sudeste,15/01/2005,27376.28
3,202152.0,Nordeste,15/01/2005,6509.36
4,202153.0,Norte,16/01/2005,2824.44
3,202154.0,Nordeste,16/01/2005,5992.06
5,202155.0,SIN,16/01/2005,40252.86
2,202156.0,Sul,16/01/2005,6171.32
1,202157.0,Sudeste,16/01/2005,25265.04
4,202158.0,Norte,17/01/2005,3046.73
3,202159.0,Nordeste,17/01/2005,6710.18
1,202160.0,Sudeste,17/01/2005,29356.11
5,202161.0,SIN,17/01/2005,47019.97
2,202162.0,Sul,17/01/2005,7906.95
4,202163.0,Norte,18/01/2005,3024.6
3,202164.0,Nordeste,18/01/2005,6881.92
5,202165.0,SIN,18/01/2005,48116.96
2,202166.0,Sul,18/01/2005,8347.97
1,202167.0,Sudeste,18/01/2005,29862.47
5,202168.0,SIN,19/01/2005,48420.95
4,202169.0,Norte,19/01/2005,2998.18
1,202170.0,Sudeste,19/01/2005,29910.74
2,202171.0,Sul,19/01/2005,8566.34
3,202172.0,Nordeste,19/01/2005,6945.69
2,202173.0,Sul,20/01/2005,8491.64
3,202174.0,Nordeste,20/01/2005,6897.1
4,202175.0,Norte,20/01/2005,2969.44
1,202176.0,Sudeste,20/01/2005,29393.53
5,202177.0,SIN,20/01/2005,47751.71
5,202178.0,SIN,21/01/2005,48291.490000000005
3,202179.0,Nordeste,21/01/2005,6994.18
2,202180.0,Sul,21/01/2005,8346.32
1,202181.0,Sudeste,21/01/2005,29913.04
4,202182.0,Norte,21/01/2005,3037.95
2,202183.0,Sul,22/01/2005,7489.31
3,202184.0,Nordeste,22/01/2005,6683.52
4,202185.0,Norte,22/01/2005,2990.39
5,202186.0,SIN,22/01/2005,44615.03
1,202187.0,Sudeste,22/01/2005,27451.81
2,202188.0,Sul,23/01/2005,6610.77
3,202189.0,Nordeste,23/01/2005,6147.86
4,202190.0,Norte,23/01/2005,2862.94
1,202191.0,Sudeste,23/01/2005,24692.71
5,202192.0,SIN,23/01/2005,40314.28
5,202193.0,SIN,24/01/2005,47755.27
4,202194.0,Norte,24/01/2005,3011.76
1,202195.0,Sudeste,24/01/2005,29313.76
2,202196.0,Sul,24/01/2005,8552.92
3,202197.0,Nordeste,24/01/2005,6876.83
1,202198.0,Sudeste,25/01/2005,29465.5
2,202199.0,Sul,25/01/2005,8385.75
3,202200.0,Nordeste,25/01/2005,6981.89
4,202201.0,Norte,25/01/2005,3044.24
5,202202.0,SIN,25/01/2005,47877.380000000005
2,202203.0,Sul,26/01/2005,8031.39
4,202204.0,Norte,26/01/2005,3014.97
5,202205.0,SIN,26/01/2005,47290.72
1,202206.0,Sudeste,26/01/2005,29257.62
3,202207.0,Nordeste,26/01/2005,6986.74
5,202208.0,SIN,27/01/2005,46627.61
2,202209.0,Sul,27/01/2005,8066.42
4,202210.0,Norte,27/01/2005,3047.83
3,202211.0,Nordeste,27/01/2005,7075.16
1,202212.0,Sudeste,27/01/2005,28438.2
5,202213.0,SIN,28/01/2005,46626.46
4,202214.0,Norte,28/01/2005,3061.99
3,202215.0,Nordeste,28/01/2005,7038.46
2,202216.0,Sul,28/01/2005,8246.46
1,202217.0,Sudeste,28/01/2005,28279.55
4,202218.0,Norte,29/01/2005,2947.82
1,202219.0,Sudeste,29/01/2005,26366.52
2,202220.0,Sul,29/01/2005,7514.87
5,202221.0,SIN,29/01/2005,43389.880000000005
3,202222.0,Nordeste,29/01/2005,6560.67
1,202223.0,Sudeste,30/01/2005,23836.19
2,202224.0,Sul,30/01/2005,6499.61
4,202225.0,Norte,30/01/2005,2836.43
3,202226.0,Nordeste,30/01/2005,6039.68
5,202227.0,SIN,30/01/2005,39211.91
5,202228.0,SIN,31/01/2005,46625.8
4,202229.0,Norte,31/01/2005,2982.75
3,202230.0,Nordeste,31/01/2005,6861.74
2,202231.0,Sul,31/01/2005,8500.15
1,202232.0,Sudeste,31/01/2005,28281.16
5,202233.0,SIN,01/02/2005,47000.8
4,202234.0,Norte,01/02/2005,2966.07
3,202235.0,Nordeste,01/02/2005,6987.7
2,202236.0,Sul,01/02/2005,8574.78
1,202237.0,Sudeste,01/02/2005,28472.25
2,202238.0,Sul,02/02/2005,8244.9
1,202239.0,Sudeste,02/02/2005,28961.09
3,202240.0,Nordeste,02/02/2005,7022.45
5,202241.0,SIN,02/02/2005,47212.14
4,202242.0,Norte,02/02/2005,2983.7
4,202243.0,Norte,03/02/2005,2995.31
1,202244.0,Sudeste,03/02/2005,29263.15
2,202245.0,Sul,03/02/2005,8289.04
3,202246.0,Nordeste,03/02/2005,7115.09
5,202247.0,SIN,03/02/2005,47662.590000000004
1,202248.0,Sudeste,04/02/2005,29233.96
2,202249.0,Sul,04/02/2005,8363.52
3,202250.0,Nordeste,04/02/2005,7026.99
4,202251.0,Norte,04/02/2005,2989.25
5,202252.0,SIN,04/02/2005,47613.72
4,202253.0,Norte,05/02/2005,2816.94
5,202254.0,SIN,05/02/2005,42828.15
3,202255.0,Nordeste,05/02/2005,6654.2
2,202256.0,Sul,05/02/2005,7350.15
1,202257.0,Sudeste,05/02/2005,26006.86
5,202258.0,SIN,06/02/2005,38061.229999999996
2,202259.0,Sul,06/02/2005,6225.08
3,202260.0,Nordeste,06/02/2005,6143.16
1,202261.0,Sudeste,06/02/2005,22929.14
4,202262.0,Norte,06/02/2005,2763.85
4,202263.0,Norte,07/02/2005,2878.59
3,202264.0,Nordeste,07/02/2005,6157.83
2,202265.0,Sul,07/02/2005,7323.64
1,202266.0,Sudeste,07/02/2005,24381.12
5,202267.0,SIN,07/02/2005,40741.18
5,202268.0,SIN,08/02/2005,40265.76
1,202269.0,Sudeste,08/02/2005,24152.79
4,202270.0,Norte,08/02/2005,2845.36
3,202271.0,Nordeste,08/02/2005,6083.86
2,202272.0,Sul,08/02/2005,7183.75
4,202273.0,Norte,09/02/2005,2951.85
2,202274.0,Sul,09/02/2005,8209.07
1,202275.0,Sudeste,09/02/2005,26979.9
3,202276.0,Nordeste,09/02/2005,6465.63
5,202277.0,SIN,09/02/2005,44606.45
4,202278.0,Norte,10/02/2005,3062.88
3,202279.0,Nordeste,10/02/2005,6943.8
2,202280.0,Sul,10/02/2005,8563.5
1,202281.0,Sudeste,10/02/2005,28758.98
5,202282.0,SIN,10/02/2005,47329.16
4,202283.0,Norte,11/02/2005,3057.0
3,202284.0,Nordeste,11/02/2005,6964.84
2,202285.0,Sul,11/02/2005,8513.29
1,202286.0,Sudeste,11/02/2005,29263.32
5,202287.0,SIN,11/02/2005,47798.45
5,202288.0,SIN,12/02/2005,43966.29
1,202289.0,Sudeste,12/02/2005,27060.89
2,202290.0,Sul,12/02/2005,7396.56
4,202291.0,Norte,12/02/2005,2956.77
3,202292.0,Nordeste,12/02/2005,6552.07
1,202293.0,Sudeste,13/02/2005,24242.3
2,202294.0,Sul,13/02/2005,6323.03
4,202295.0,Norte,13/02/2005,2830.77
3,202296.0,Nordeste,13/02/2005,6018.11
5,202297.0,SIN,13/02/2005,39414.21
2,202298.0,Sul,14/02/2005,8245.77
5,202299.0,SIN,14/02/2005,47053.69
4,202300.0,Norte,14/02/2005,3048.45
3,202301.0,Nordeste,14/02/2005,6805.25
1,202302.0,Sudeste,14/02/2005,28954.22
4,202303.0,Norte,15/02/2005,3085.23
3,202304.0,Nordeste,15/02/2005,6803.65
1,202305.0,Sudeste,15/02/2005,29689.17
2,202306.0,Sul,15/02/2005,8468.58
5,202307.0,SIN,15/02/2005,48046.63
5,202308.0,SIN,16/02/2005,48455.92999999999
3,202309.0,Nordeste,16/02/2005,6742.88
2,202310.0,Sul,16/02/2005,8635.97
4,202311.0,Norte,16/02/2005,3030.91
1,202312.0,Sudeste,16/02/2005,30046.17
4,202313.0,Norte,17/02/2005,3013.51
3,202314.0,Nordeste,17/02/2005,6690.64
5,202315.0,SIN,17/02/2005,49084.44
2,202316.0,Sul,17/02/2005,8776.18
1,202317.0,Sudeste,17/02/2005,30604.11
5,202318.0,SIN,18/02/2005,49265.28999999999
4,202319.0,Norte,18/02/2005,3052.97
3,202320.0,Nordeste,18/02/2005,6750.44
2,202321.0,Sul,18/02/2005,8816.71
1,202322.0,Sudeste,18/02/2005,30645.17
1,202323.0,Sudeste,19/02/2005,28045.83
2,202324.0,Sul,19/02/2005,7791.06
4,202325.0,Norte,19/02/2005,3011.08
3,202326.0,Nordeste,19/02/2005,6421.75
5,202327.0,SIN,19/02/2005,45269.72
4,202328.0,Norte,20/02/2005,2933.49
3,202329.0,Nordeste,20/02/2005,6020.14
2,202330.0,Sul,20/02/2005,6707.56
1,202331.0,Sudeste,20/02/2005,24773.26
5,202332.0,SIN,20/02/2005,40434.45
4,202333.0,Norte,21/02/2005,3085.19
3,202334.0,Nordeste,21/02/2005,6781.72
2,202335.0,Sul,21/02/2005,8572.34
1,202336.0,Sudeste,21/02/2005,29660.81
5,202337.0,SIN,21/02/2005,48100.06
1,202338.0,Sudeste,22/02/2005,30517.93
5,202339.0,SIN,22/02/2005,49419.14
2,202340.0,Sul,22/02/2005,8884.34
4,202341.0,Norte,22/02/2005,3109.94
3,202342.0,Nordeste,22/02/2005,6906.93
4,202343.0,Norte,23/02/2005,3074.67
1,202344.0,Sudeste,23/02/2005,31542.84
5,202345.0,SIN,23/02/2005,50507.36
3,202346.0,Nordeste,23/02/2005,6968.7
2,202347.0,Sul,23/02/2005,8921.15
4,202348.0,Norte,24/02/2005,3100.59
3,202349.0,Nordeste,24/02/2005,6928.87
2,202350.0,Sul,24/02/2005,8969.59
1,202351.0,Sudeste,24/02/2005,32000.55
5,202352.0,SIN,24/02/2005,50999.6
4,202353.0,Norte,25/02/2005,3087.68
3,202354.0,Nordeste,25/02/2005,7005.18
2,202355.0,Sul,25/02/2005,8767.25
1,202356.0,Sudeste,25/02/2005,32012.61
5,202357.0,SIN,25/02/2005,50872.72
5,202358.0,SIN,26/02/2005,46013.619999999995
2,202359.0,Sul,26/02/2005,7753.62
1,202360.0,Sudeste,26/02/2005,28647.21
3,202361.0,Nordeste,26/02/2005,6639.84
4,202362.0,Norte,26/02/2005,2972.95
3,202363.0,Nordeste,27/02/2005,6156.81
2,202364.0,Sul,27/02/2005,6559.13
1,202365.0,Sudeste,27/02/2005,25726.45
5,202366.0,SIN,27/02/2005,41342.57
4,202367.0,Norte,27/02/2005,2900.18
5,202368.0,SIN,28/02/2005,49166.3
3,202369.0,Nordeste,28/02/2005,6895.51
1,202370.0,Sudeste,28/02/2005,30515.38
2,202371.0,Sul,28/02/2005,8611.32
4,202372.0,Norte,28/02/2005,3144.09
2,202373.0,Sul,01/03/2005,8682.96
1,202374.0,Sudeste,01/03/2005,31000.84
5,202375.0,SIN,01/03/2005,49869.729999999996
3,202376.0,Nordeste,01/03/2005,7061.37
4,202377.0,Norte,01/03/2005,3124.56
4,202378.0,Norte,02/03/2005,3153.85
3,202379.0,Nordeste,02/03/2005,7206.3
2,202380.0,Sul,02/03/2005,8542.75
1,202381.0,Sudeste,02/03/2005,30232.69
5,202382.0,SIN,02/03/2005,49135.59
5,202383.0,SIN,03/03/2005,48218.04
4,202384.0,Norte,03/03/2005,3142.66
3,202385.0,Nordeste,03/03/2005,7175.38
2,202386.0,Sul,03/03/2005,8464.85
1,202387.0,Sudeste,03/03/2005,29435.15
3,202388.0,Nordeste,04/03/2005,7171.81
5,202389.0,SIN,04/03/2005,48129.03
4,202390.0,Norte,04/03/2005,3121.82
2,202391.0,Sul,04/03/2005,8559.11
1,202392.0,Sudeste,04/03/2005,29276.29
5,202393.0,SIN,05/03/2005,44329.0
4,202394.0,Norte,05/03/2005,3006.7
3,202395.0,Nordeste,05/03/2005,6821.85
1,202396.0,Sudeste,05/03/2005,26879.67
2,202397.0,Sul,05/03/2005,7620.78
1,202398.0,Sudeste,06/03/2005,24155.82
2,202399.0,Sul,06/03/2005,6654.89
3,202400.0,Nordeste,06/03/2005,6291.52
4,202401.0,Norte,06/03/2005,2870.26
5,202402.0,SIN,06/03/2005,39972.490000000005
3,202403.0,Nordeste,07/03/2005,7166.21
4,202404.0,Norte,07/03/2005,3112.48
5,202405.0,SIN,07/03/2005,48538.18
2,202406.0,Sul,07/03/2005,8787.14
1,202407.0,Sudeste,07/03/2005,29472.35
5,202408.0,SIN,08/03/2005,50377.59
4,202409.0,Norte,08/03/2005,3151.98
3,202410.0,Nordeste,08/03/2005,7259.11
2,202411.0,Sul,08/03/2005,9194.84
1,202412.0,Sudeste,08/03/2005,30771.66
5,202413.0,SIN,09/03/2005,50620.630000000005
4,202414.0,Norte,09/03/2005,3144.72
3,202415.0,Nordeste,09/03/2005,7234.23
2,202416.0,Sul,09/03/2005,9095.19
1,202417.0,Sudeste,09/03/2005,31146.49
5,202418.0,SIN,10/03/2005,50910.130000000005
2,202419.0,Sul,10/03/2005,9091.12
1,202420.0,Sudeste,10/03/2005,31539.96
4,202421.0,Norte,10/03/2005,3120.25
3,202422.0,Nordeste,10/03/2005,7158.8
4,202423.0,Norte,11/03/2005,3143.2
3,202424.0,Nordeste,11/03/2005,7141.33
2,202425.0,Sul,11/03/2005,9256.49
1,202426.0,Sudeste,11/03/2005,31859.25
5,202427.0,SIN,11/03/2005,51400.270000000004
4,202428.0,Norte,12/03/2005,3040.79
3,202429.0,Nordeste,12/03/2005,6655.92
2,202430.0,Sul,12/03/2005,8082.89
1,202431.0,Sudeste,12/03/2005,29081.02
5,202432.0,SIN,12/03/2005,46860.62
1,202433.0,Sudeste,13/03/2005,26097.73
5,202434.0,SIN,13/03/2005,41809.18
4,202435.0,Norte,13/03/2005,2888.93
2,202436.0,Sul,13/03/2005,6690.27
3,202437.0,Nordeste,13/03/2005,6132.25
4,202438.0,Norte,14/03/2005,3032.92
3,202439.0,Nordeste,14/03/2005,6894.53
2,202440.0,Sul,14/03/2005,8475.62
1,202441.0,Sudeste,14/03/2005,30984.31
5,202442.0,SIN,14/03/2005,49387.380000000005
4,202443.0,Norte,15/03/2005,3067.39
3,202444.0,Nordeste,15/03/2005,7024.15
2,202445.0,Sul,15/03/2005,8484.21
1,202446.0,Sudeste,15/03/2005,31604.1
5,202447.0,SIN,15/03/2005,50179.85
5,202448.0,SIN,16/03/2005,50134.04
1,202449.0,Sudeste,16/03/2005,31354.51
2,202450.0,Sul,16/03/2005,8644.08
3,202451.0,Nordeste,16/03/2005,7042.43
4,202452.0,Norte,16/03/2005,3093.02
2,202453.0,Sul,17/03/2005,8794.59
4,202454.0,Norte,17/03/2005,3070.97
1,202455.0,Sudeste,17/03/2005,31412.63
3,202456.0,Nordeste,17/03/2005,7067.81
5,202457.0,SIN,17/03/2005,50346.0
4,202458.0,Norte,18/03/2005,3098.7
3,202459.0,Nordeste,18/03/2005,6976.37
2,202460.0,Sul,18/03/2005,8919.03
1,202461.0,Sudeste,18/03/2005,31167.99
5,202462.0,SIN,18/03/2005,50162.090000000004
5,202463.0,SIN,19/03/2005,45545.149999999994
4,202464.0,Norte,19/03/2005,2975.9
3,202465.0,Nordeste,19/03/2005,6516.89
2,202466.0,Sul,19/03/2005,7684.44
1,202467.0,Sudeste,19/03/2005,28367.92
4,202468.0,Norte,20/03/2005,2857.8
3,202469.0,Nordeste,20/03/2005,6074.29
2,202470.0,Sul,20/03/2005,6622.16
1,202471.0,Sudeste,20/03/2005,25404.19
5,202472.0,SIN,20/03/2005,40958.44
2,202473.0,Sul,21/03/2005,8767.12
3,202474.0,Nordeste,21/03/2005,6780.91
