data,01_sudeste,02_sul,03_nordeste,04_norte,05_itaipu,06_madeira,07_teles-pires,08_belo-monte,09_manaus-amapa,09_manaus-amapa10_parana,10_parana,11_iguacu,12_paranapanema
2000-01-01,10044.33083,1194.230657,10846.5737,12643.4204,2632.960344,5921.1163,2887.23144,3627.002785,314.12916,,21914.98157,1783.085726,1430.955
2000-01-02,11557.15525,1352.613106,10714.7133,13103.7458,2577.016835,6006.3807,2985.828537,4192.975053,318.324708,,24658.79829,1946.875302,1501.9635
2000-01-03,14686.0141,1845.774728,11468.4981,13454.3706,2959.666772,6035.0385,3050.871857,4672.87882,384.714617,,28819.29984,2071.590438,1343.486933
2000-01-04,18889.01292,2102.657882,11165.95,13676.2156,5450.944999,5995.0342,3083.396121,4846.663588,408.095257,,33454.50643,2190.341136,1600.084733
2000-01-05,17792.9395,1810.485452,11902.2473,13895.1742,3270.323329,5941.3956,3207.683642,5022.127355,376.919389,,42171.49617,2301.600964,1729.710633
2000-01-06,16332.26818,1610.672288,12542.5283,14163.847,3242.669651,6074.4138,3310.61096,5233.104945,372.699389,,47416.09341,2367.819152,1872.7986
2000-01-07,14787.91441,1556.570701,13282.3933,14350.2014,3096.822066,6342.004,3421.913057,5375.241113,427.192892,,50656.97412,2318.96307,1968.9426
2000-01-08,14098.40539,1507.177574,13880.6036,14645.0822,3190.198773,6544.0137,3516.919015,5555.30108,457.533939,,53489.01897,2218.547248,2096.477733
2000-01-09,12777.64439,1527.782975,14218.9013,15061.941,3435.68983,6535.3176,3566.766828,5962.904148,524.454988,,54780.62799,2179.88143,2177.520133
2000-01-10,12007.36442,1558.217961,14545.1114,15309.8648,3558.304364,6428.5229,3642.970856,6296.467838,667.96404,,54992.72437,2344.918856,2198.5923
2000-01-11,11323.99682,1746.392462,14684.2105,15437.035,3204.988889,6346.8723,3742.299407,6639.766105,797.799274,,54503.51537,2792.499454,2234.1726
2000-01-12,10898.99282,2144.060181,14590.8912,15537.4674,2787.205874,6356.8161,3896.025374,7055.872295,803.362954,,52883.84915,3448.045008,2252.178867
2000-01-13,10457.97734,2344.51189,14589.7805,15616.5964,2698.165282,6385.725,4047.110615,7457.25954,752.257084,,50257.7252,3812.850242,2224.469067
2000-01-14,9737.35297,2292.658805,14988.3648,15641.948,2829.380934,6313.5617,4157.076768,7621.64563,718.264763,,47282.06401,3780.48147,2209.934933
2000-01-15,9287.49062,3060.32563,15171.3124,15560.5996,2898.160857,6227.494,4210.592141,8079.240098,705.186399,,44311.03075,3718.038718,2198.500867
2000-01-16,8645.097097,3220.88793,15170.3043,15381.9302,2819.342582,6251.8231,4226.591496,8489.114563,697.882395,,41430.73006,3910.047104,2182.4659
2000-01-17,8315.281635,3590.964291,15588.7493,15165.5702,2691.380254,6384.8607,4193.698606,8904.53325,709.110441,,39011.92843,3920.058944,2151.277367
2000-01-18,7872.217104,3821.727898,15810.2313,14865.5534,2612.756615,6534.4223,4140.687866,9276.190115,787.875309,,36898.53778,3640.851736,2106.8621
2000-01-19,7672.954772,3771.419178,15486.6563,14513.5832,2608.101997,6599.9473,4066.904054,9561.845003,804.600446,,35084.55631,3325.591316,2056.461633
2000-01-20,8125.728932,3430.272395,15062.3191,14098.133,2584.065817,6546.2906,3957.22179,9671.959468,810.937583,,33632.00247,3074.208136,1981.061667
2000-01-21,8556.872996,3016.192715,14763.4205,13626.682,2546.865243,6559.5281,3834.764881,9830.645378,805.304626,,33986.79606,2848.446284,1853.074
2000-01-22,9128.018605,2575.276382,14412.2642,13144.5292,2515.801082,6682.3412,3702.761037,9948.756043,753.632305,,32863.02893,2692.887552,1756.179267
2000-01-23,10084.27217,2215.184617,13929.9081,12789.4984,2779.055491,6842.8231,3608.275642,10110.10383,768.033852,,31414.18344,2695.577842,1694.504167
2000-01-24,10105.56435,2121.323703,13653.0969,12577.2378,3109.5662,7034.1221,3524.366971,10100.0248,759.169125,,29930.93376,2810.657394,1634.050133
2000-01-25,9862.723012,2199.151911,13130.1469,12460.2598,3045.039244,7222.7397,3470.333466,10175.24118,748.268441,,29607.87128,3092.321246,1523.639667
2000-01-26,10842.93258,2380.206372,12090.6492,12434.5212,2763.688638,7377.2588,3467.179763,10207.89205,766.6404,,29391.43902,3242.264942,1446.700467
2000-01-27,10977.81959,2424.765867,10894.1168,12537.7026,2696.330155,7562.5696,3470.411455,10367.38941,750.375262,,29293.1963,3174.326412,1426.677833
2000-01-28,11639.88826,2267.963834,10132.1245,12721.415,2652.851802,7835.8816,3500.073369,10529.073,737.601895,,30228.90184,2999.230424,1403.9531
2000-01-29,12625.921,2094.437148,9593.3948,12925.5552,2668.699696,8137.6805,3524.375039,10604.62167,761.089263,,32676.44503,2838.154214,1379.258367
2000-01-30,12728.1305,1892.10377,9399.8349,13043.5232,2687.811074,8330.6768,3537.663307,10591.35605,825.465904,,34183.01674,2803.10051,1372.961633
2000-01-31,12368.70972,1776.726853,9365.9982,13145.617,2835.685177,8464.672,3550.951575,10580.10524,853.969225,,35621.00271,3047.322344,1393.846
2000-02-01,12119.44353,1794.754595,9206.6413,13180.1808,2827.523953,8632.052,3558.192839,10399.44593,795.382957,,36774.86808,3924.291186,1499.0192
2000-02-02,11330.02844,2111.546231,9376.2907,13208.056,3063.798996,8836.6752,3564.874071,10307.43299,764.649118,,39121.41134,4444.893464,1860.1874
2000-02-03,10192.08585,2345.373422,9866.9744,13167.5698,4153.854585,9049.7166,3561.795469,10122.24038,720.420692,,40281.50469,4246.886176,2174.0333
2000-02-04,9464.155098,2616.926384,10577.2241,13041.4494,4587.606289,9184.6907,3562.898696,9985.314845,739.593157,,40990.7887,4069.663226,2602.9534
2000-02-05,9602.135932,2807.096417,11358.8129,12864.4122,4301.519881,9199.6641,3594.317232,9933.34541,756.2099,,40720.03005,3950.42178,3138.205
2000-02-06,9883.88952,2516.139672,12163.1712,12660.7416,4656.552165,9121.4638,3635.287048,10013.0951,777.640918,,40475.19459,3749.13846,3269.8804
2000-02-07,12206.24005,2170.410447,13085.7186,12494.8342,4841.412572,8995.3683,3704.881333,10042.38796,874.075101,,42817.82717,3457.74293,3140.732733
2000-02-08,13453.12399,1923.60483,13676.3613,12328.2354,4143.992259,8847.7652,3761.780583,9946.18105,941.045909,,45258.25548,3173.623476,2914.933333
2000-02-09,14189.68445,1747.619204,13899.1868,12287.2774,3625.619566,8877.3306,3808.178667,9935.430415,876.337667,,47183.20797,2904.113642,2555.777
2000-02-10,14969.5756,1677.339109,14306.0829,12420.1298,3654.712611,9073.0876,3896.644363,10056.23453,752.145299,,49709.94136,2677.948224,2315.315633
2000-02-11,14844.65706,1709.757483,14469.9866,12744.5358,3557.114523,9261.4224,3957.213181,10260.47659,649.520034,,52881.86452,2505.09461,2225.628633
2000-02-12,14900.89858,1664.201371,14528.6969,13219.222,3221.748927,9232.1951,4011.174963,10424.17498,601.988558,,54756.60671,2329.73258,2311.943833
2000-02-13,14128.13843,1594.080356,14715.5645,13796.434,3345.292677,9059.3637,4058.309681,10597.10434,582.88405,,55732.68575,2313.35104,2591.592767
2000-02-14,13328.02512,1488.204005,15147.3954,14395.2846,3603.739236,8883.1237,4141.412702,11382.40103,613.215365,,56436.54561,2613.227698,3727.0579
2000-02-15,12811.38395,1703.224612,15497.0608,15081.9678,3585.370805,8797.3341,4211.305996,11676.9115,742.472508,,56001.9423,3342.731858,4897.8274
2000-02-16,12283.33679,3494.78829,15725.4384,15740.8832,4072.054623,8678.4338,4266.514406,11736.7925,864.89329,,54817.58896,4714.454334,5941.613533
2000-02-17,12272.55191,5375.918109,16202.763,16284.4168,4977.93086,8528.6622,4329.06403,11792.0601,980.402643,,53358.06903,6513.349992,7210.624433
2000-02-18,11600.47758,4492.76883,16672.4324,16790.5518,5720.008268,8410.5955,4418.559679,11833.3119,1044.92854,,52474.39254,6860.709258,8105.2174
2000-02-19,11675.07805,3478.591194,17060.309,17281.8994,6024.960453,8290.1895,4486.182658,11902.8772,1123.179934,,51811.45695,6461.833816,8103.1328
2000-02-20,12232.93057,2889.612311,17362.1418,17648.0598,6635.522488,8300.3277,4547.047062,11938.6322,1236.579015,,50196.04276,6105.875296,7739.5113
2000-02-21,11979.80935,2599.496433,17659.176,17967.2748,6805.919647,8386.4748,4612.244834,11965.3645,1343.201515,,48948.44325,5827.411262,6825.736533
2000-02-22,11753.85581,2353.767297,17630.6957,18229.3972,5951.164555,8464.7309,4675.604296,11971.3111,1353.446782,,47167.18231,5767.692294,5816.0768
2000-02-23,11540.41325,2272.02651,17569.9508,18488.895,5285.768608,8542.8459,4751.451877,12008.6573,1357.769915,,44937.00934,5882.410216,5143.075833
2000-02-24,11173.56591,2709.897643,17907.3914,18742.63,5697.436383,8567.714,4808.204303,12012.643,1389.305118,,42610.65492,5853.600154,4698.709333
2000-02-25,10589.62303,2734.133744,18371.7465,18870.7552,5965.486179,8607.1988,4850.056162,12023.6805,1308.439758,,40526.98029,5748.70741,4374.844433
2000-02-26,10042.62124,2582.560076,18583.7205,19027.077,5609.26508,8620.8995,4879.283088,12045.154,1210.14655,,39003.05781,5718.915732,4152.889933
2000-02-27,9751.910717,2390.988097,18318.4401,19145.9976,5005.533488,8520.0786,4863.057834,12054.1328,1115.886792,,38170.74012,5921.26299,3962.004233
2000-02-28,9873.118926,2397.019629,17609.037,19094.2442,4465.678871,8489.2353,4816.587356,12059.4178,1072.196651,,37997.95572,6274.36519,3805.322867
2000-02-29,9982.092837,2827.343113,16776.7465,19086.3328,4363.020162,8532.2219,4758.076876,12082.5803,1154.092032,,38004.79759,6915.77565,3703.964933
2000-03-01,10155.80157,4280.957654,15763.5498,19140.1884,4439.029959,8631.6544,4699.879032,12080.0618,1338.552039,,37995.59965,7626.059418,3644.8372
2000-03-02,10190.99641,4753.076858,14747.6057,19109.6792,5072.570993,8764.7281,4645.54795,12081.3072,1348.119929,,37697.47367,8339.03986,3640.8747
2000-03-03,10305.13827,4358.614042,14051.8016,18983.5038,4740.787552,8867.6256,4602.232537,12082.4386,1302.563381,,38019.11398,8283.694058,3608.677733
2000-03-04,10395.36142,3966.519142,13700.0225,18703.0968,4452.422538,9005.3213,4582.187772,12068.3088,1231.258358,,38280.80423,7628.104802,3547.607833
2000-03-05,10603.33511,3798.954183,13503.2295,18424.5338,4461.917701,9118.8815,4582.18641,12069.652,1374.875718,,38167.00606,6981.759786,3463.361667
2000-03-06,10276.74556,4818.403998,13127.8614,18206.8722,4700.913978,9207.4668,4579.24758,12130.3186,1448.23567,,37086.17096,6771.500476,3359.844533
2000-03-07,10101.78934,7428.655887,12744.8426,18037.236,4720.511006,9343.5532,4565.29759,12108.1196,1496.15069,,36104.20466,6845.345712,3281.915733
2000-03-08,9516.165778,7749.653591,12116.7179,17949.938,4626.87837,9489.4395,4577.041566,12078.5769,1557.661279,,35337.86209,6688.694312,3260.418533
2000-03-09,9364.788821,6085.630219,12230.5676,17937.037,4438.304598,9692.4937,4589.299881,12073.7517,1665.17351,,35437.64871,6339.383208,3170.265867
2000-03-10,9727.385034,4661.049383,11197.7386,17963.7464,4436.414154,9959.2085,4604.715692,12072.0727,1685.158861,,35438.69842,5928.618882,3090.518167
2000-03-11,10686.039,3886.638945,10938.0816,17952.098,4386.714278,10245.3426,4663.812423,12079.6282,1692.596538,,36885.90682,5571.937508,3025.942433
2000-03-12,12124.5174,3372.160349,10935.6758,18029.0112,4333.677419,10513.8705,4726.582075,12132.0415,1663.58841,,39867.00784,5224.25219,2894.2179
2000-03-13,13336.81818,3165.844093,11301.725,18108.8292,4252.524195,10748.5615,4785.316928,12169.2098,1693.912111,,41958.67082,4967.680544,2696.682067
2000-03-14,14927.27439,3099.250596,11970.9756,18217.9054,4406.600784,10942.9593,4832.524204,12176.6775,1746.995081,,42170.25895,4708.18321,2513.9707
2000-03-15,15090.06419,2954.101689,12250.1001,18313.7286,4776.809298,11116.1795,4876.573984,12227.7681,1819.678832,,42077.39458,4443.432804,2376.220733
2000-03-16,15356.60268,2641.762413,13371.651,18522.661,4514.863389,11241.4024,4920.621686,12322.5603,1901.421561,,42996.94885,4186.71093,2282.826867
2000-03-17,15386.22791,2384.715281,13696.0009,18911.9456,3883.864403,11280.5039,4968.343301,12347.4457,1986.559012,,45442.8718,3954.330744,2235.261933
2000-03-18,15638.26594,2395.500199,13885.85,19399.1282,3618.841879,11308.347,5035.153924,12377.1024,2079.864642,,47587.26595,3758.478358,2232.6363
2000-03-19,15267.73855,2391.28651,13733.9868,19970.1244,3996.283938,11361.6982,5146.965093,12395.3157,2151.46019,,49008.12258,3521.479948,2231.826733
2000-03-20,14706.82231,2284.187834,13593.8967,20607.4812,4502.339842,11481.2711,5272.504673,12430.2312,2242.969569,,52210.4225,3239.863552,2271.0487
2000-03-21,13765.78961,2186.601356,13232.7216,21142.2628,4744.980678,11583.5316,5355.467,12492.6808,2276.432868,,52832.8264,2959.508532,2282.1266
2000-03-22,12788.02104,2000.282743,12847.4744,21568.3286,4801.41291,11662.1122,5429.75972,12569.9628,2325.147319,,52520.19821,2744.487808,2321.972967
2000-03-23,11976.86634,1881.953028,12830.516,21821.257,4682.501924,11699.9371,5464.119311,12629.7694,2336.65374,,51227.12598,2638.284778,2436.737133
2000-03-24,11365.46967,1821.594158,13135.5638,21906.8918,4239.734134,11699.9267,5481.001425,12707.1487,2377.608719,,49701.83457,2619.628606,2572.140233
2000-03-25,10608.46655,1940.18192,13682.2945,21752.9852,3786.499366,11686.2449,5458.973587,12771.3016,2310.56134,,48004.07553,2669.61097,2666.8338
2000-03-26,9848.777649,2123.711554,14327.1536,21374.6942,3684.867191,11664.194,5410.297577,12819.5193,2244.391142,,46049.10386,2768.28845,2696.3997
2000-03-27,9148.771397,2342.630627,15144.2729,20878.381,3857.252199,11593.9952,5330.275149,12838.8888,2170.779292,,43642.40089,2782.035288,2705.225667
2000-03-28,8924.030633,2801.439896,15664.7019,20288.4924,4014.936725,11568.9502,5250.984821,12865.0506,2143.433519,,41796.41244,2833.960568,2667.184767
2000-03-29,9158.848272,3188.27326,15954.0493,19670.4508,3977.798127,11481.0773,5087.27157,12892.5556,2117.159292,,40942.43755,2907.4686,2575.9562
2000-03-30,8878.234259,3154.060326,16279.855,19095.2222,3950.751919,11376.693,4937.50468,12878.8794,2133.188068,,40614.33469,2863.221298,2428.9406
2000-03-31,8992.408983,2808.896001,16532.507,18537.841,3852.332176,11216.921,4849.186454,12866.3022,2048.508041,,40653.67338,2778.956282,2292.2256
2000-04-01,9008.41244,2546.27323,16726.9959,17992.6836,3963.166878,11014.9861,4705.33378,12873.934,2033.958618,,38781.27437,2614.31882,2214.883
2000-04-02,8750.61974,2300.873837,16819.1262,17558.311,3884.828876,10959.4452,4552.924802,12864.379,2038.794881,,37087.80279,2449.78448,2171.3082
2000-04-03,8414.122076,2036.406973,16871.743,17270.022,3733.594911,10907.1961,4380.690207,12864.8827,2069.314239,,35753.7022,2284.43504,2166.5773
2000-04-04,8044.165454,1845.069662,16823.0743,17026.3432,3586.75955,10775.7213,4227.544431,12863.6311,2120.710541,,34266.9705,2120.92925,2135.652933
2000-04-05,7828.23522,1748.279639,16609.0153,16817.5252,3529.24188,10558.9851,4094.222194,12851.8934,2176.762345,,32652.43131,1987.127246,2074.035667
2000-04-06,7574.979038,1675.570035,16222.4036,16641.8992,3356.991069,10317.5286,3992.829668,12814.1618,2143.667057,,31259.37389,1879.563426,1995.763133
2000-04-07,7278.696627,1578.99274,15688.944,16490.6424,3061.823867,10130.2173,3912.73376,12781.2077,2148.645506,,30058.0114,1800.924282,1906.058867
2000-04-08,7042.418846,1503.888058,15017.9071,16378.9818,2807.725033,10054.2268,3853.918487,12737.6912,2204.527794,,28757.20317,1726.058722,1835.1056
2000-04-09,6900.457078,1424.742749,14191.1969,16278.711,2746.790306,9958.8833,3806.123392,12694.251,2203.449041,,27449.31957,1638.702262,1757.1821
2000-04-10,6596.070976,1367.456966,13378.9851,16180.737,2744.98924,9788.1124,3709.134801,12656.2599,2239.090067,,26309.46506,1541.676946,1693.612667
2000-04-11,6564.970174,1333.765363,12502.8401,16101.1642,2710.421716,9625.4187,3641.592518,12600.4452,2274.264221,,25319.18137,1452.75763,1638.648533
2000-04-12,6483.923552,1412.747185,11637.5236,15978.1722,2709.014873,9439.4234,3579.480606,12574.3659,2235.33375,,24536.12127,1386.464806,1597.829333
2000-04-13,6380.112991,1885.585549,10974.1647,15795.936,2668.403474,9236.2057,3482.864944,12521.8138,2277.814174,,24047.36101,1337.786396,1551.411467
2000-04-14,6339.764346,2408.260072,10430.2884,15690.1568,2626.820517,9086.6802,3380.893383,12496.1905,2376.445042,,23849.25982,1304.670798,1516.677267
2000-04-15,6255.48285,2665.078981,9972.8025,15659.7596,2591.014493,8993.885,3273.558983,12457.9609,2480.018461,,23557.95339,1301.8308,1475.953567
2000-04-16,6124.830188,2508.307502,9518.8402,15643.4868,2596.413081,8900.5931,3180.685283,12405.9373,2649.170221,,23126.87204,1387.762744,1448.949267
2000-04-17,6168.600576,2746.101593,9129.4373,15619.7222,2640.433171,8796.0703,3103.011159,12369.6085,2719.62357,,22751.71751,1648.940088,1393.411867
2000-04-18,6164.154609,3849.606292,8802.01,15638.7588,2634.009671,8680.9085,3021.669709,12336.4407,2794.713485,,22570.40058,2225.59201,1369.114
2000-04-19,6205.219446,4961.362759,8480.539,15677.978,2652.913863,8440.0875,2971.960159,12286.0713,2831.046378,,22968.17607,2944.0424,1352.300667
2000-04-20,6469.156948,5005.293692,8175.0071,15623.0872,2704.874248,8353.5369,2956.180626,12025.43021,2860.231965,,23636.08945,3257.04316,1377.190333
2000-04-21,6431.694779,4456.22501,7880.0523,15569.2306,2995.098976,8294.0658,2947.369609,11936.47564,3000.451222,,24157.5497,3080.727226,1399.131133
2000-04-22,6358.669872,3918.170227,7607.3725,15525.6104,3346.970388,8212.91,2970.504907,11651.58477,3057.674046,,23920.20491,2689.686712,1418.220933
2000-04-23,6174.731928,3523.104708,7623.0206,15578.6556,3419.350906,8261.7782,3016.904102,11267.47003,3167.730991,,23694.53026,2316.79257,1416.920433
2000-04-24,5973.553291,3191.284205,7481.0783,15671.9984,3291.127271,8524.6113,3041.719671,11130.55976,3203.750226,,23506.04247,2040.654086,1405.688767
2000-04-25,5773.791941,2891.451843,7186.0301,15814.6318,3090.150832,8799.7897,3071.746816,11189.58579,3244.041226,,22921.73456,1848.24155,1398.1945
2000-04-26,5622.981655,2597.248757,7022.1594,16003.7352,2954.828531,8852.6089,3089.879791,11444.04794,3278.054991,,22301.28106,1714.468292,1372.307267
2000-04-27,5446.779483,2358.114866,6951.1116,16128.562,2856.649608,8688.9306,3064.031838,11501.39497,3263.47911,,21603.92126,1615.339442,1340.764733
2000-04-28,5340.731677,2168.476658,6918.8118,16218.236,2765.826731,8475.1157,3034.441207,11459.6825,3241.359834,,21056.90406,1519.880056,1321.743567
2000-04-29,5213.060621,2159.339946,6876.5538,16279.7786,2744.141891,8258.2032,2976.513995,11464.92185,3323.090215,,20588.25108,1441.161378,1291.421933
2000-04-30,5108.852769,2286.056907,6796.9973,16257.857,2706.434922,8051.4115,2900.970414,11567.84946,3287.766687,,20163.43228,1390.381642,1266.542667
2000-05-01,5033.845148,2279.063958,6778.7375,16176.1416,2704.840187,7856.2483,2827.239805,11629.22609,3240.808925,,19564.26416,1341.883326,1263.135733
2000-05-02,4860.242738,2095.661146,6699.0422,15922.494,2732.660245,7672.6949,2742.959085,11687.75194,3207.923053,,19160.88918,1395.402026,1272.762633
2000-05-03,4922.619762,2070.348228,6557.4543,15570.1236,2656.882389,7537.3651,2657.061721,11651.24437,3159.745378,,18891.68592,1641.021258,1296.8917
2000-05-04,4716.391794,2108.203102,6489.8619,15091.5378,2650.141922,7502.3906,2573.956433,11607.5171,3141.944705,,18693.4387,2180.543498,1322.3387
2000-05-05,4619.938702,2862.239844,6451.8995,14626.6612,2676.615918,7481.9136,2486.519768,11764.59875,3079.776845,,18449.25536,2897.25753,1307.6242
2000-05-06,4540.557822,6254.748972,6434.5187,14144.0206,2768.675673,7509.5815,2413.029111,11573.73038,3021.385985,,18198.01615,3741.168708,1321.760333
2000-05-07,4483.856968,8233.396907,6380.0594,13636.1718,2900.433147,7600.052,2336.088914,11382.50521,3005.137474,,18004.70567,4244.077372,1320.754567
2000-05-08,4325.020506,6179.221078,6273.8528,13201.3848,3004.370905,7622.6182,2278.752228,11191.11567,3041.268497,,17858.88909,4053.22238,1345.966633
2000-05-09,4275.717022,4235.148113,6159.6052,12790.6568,3071.14181,7537.0113,2212.605405,10999.051,3104.485136,,17693.3867,3425.444038,1343.849367
2000-05-10,4311.047848,3398.717445,6041.655,12373.5404,3055.480014,7394.433,2153.063187,10661.50323,3160.698798,,17488.81719,2850.511888,1317.494233
2000-05-11,4139.705302,3058.352658,5918.4405,11991.3824,2933.676293,7239.199,2093.158169,10326.89718,3202.418995,,17381.20421,2488.727978,1270.356467
2000-05-12,4058.47508,2852.615024,5779.6745,11626.076,2764.972211,7097.5581,2032.811181,10047.16911,3302.949878,,17166.98099,2273.37185,1226.460433
2000-05-13,3978.761584,2727.719745,5647.5941,11285.791,2679.827839,6960.8198,1988.835597,9822.826238,3355.674342,,16904.09856,2123.064346,1196.9366
2000-05-14,3939.003997,2410.086806,5534.0482,10940.9082,2601.993586,6819.5653,1946.108883,9634.03919,3318.615471,,16655.23369,1999.064458,1176.4618
2000-05-15,3805.0158,2248.456128,5612.2251,10585.0918,2539.271708,6626.6911,1908.313392,9404.53352,3266.685797,,16470.5045,1862.411476,1177.2813
2000-05-16,3726.954603,2294.935487,5521.9673,10245.5866,2478.90834,6420.1136,1865.375254,9089.452235,3222.538065,,16278.01315,1773.620206,1161.1829
2000-05-17,3782.077327,2303.124517,5315.2231,9877.458,2447.184379,6225.8025,1827.579763,8901.053073,3227.735112,,16128.04914,1782.075072,1158.623967
2000-05-18,3682.422569,2189.580535,5208.5393,9534.5718,2452.7012,6048.1983,1790.514294,8671.683388,3317.675345,,15986.05643,1817.09061,1179.9173
2000-05-19,3666.161001,2227.373456,5133.8443,9217.2274,2482.525753,5860.4665,1753.45317,8399.520803,3370.243101,,15879.71956,1786.340124,1195.1058
2000-05-20,3659.182416,2369.123034,5071.7251,8894.9808,2502.251599,5668.5034,1720.064045,8255.275118,3345.093008,,15793.43515,1740.5166,1184.9143
2000-05-21,3636.425738,2474.700877,5000.1746,8578.774,2477.268617,5537.062,1689.817036,7945.573578,3280.481706,,15760.78055,1700.805764,1156.7049
2000-05-22,3549.294853,2367.799039,5049.4709,8255.3148,2476.338121,5489.6203,1659.565354,7931.427493,3195.570974,,15729.65588,1649.857548,1148.9933
2000-05-23,3496.739435,2251.704981,4961.7309,7957.1714,2474.494627,5478.4825,1629.542718,7833.290708,3111.828335,,15638.53132,1585.600496,1182.990533
2000-05-24,3561.833556,2107.222552,4774.21,7686.4788,2476.285876,5446.7499,1599.2912,7659.054523,3038.457719,,15514.80038,1522.33508,1211.411967
2000-05-25,3535.447189,1947.952104,4665.0112,7440.8626,2421.971847,5372.629,1575.141233,7567.30146,2977.380661,,15444.83388,1474.657356,1215.6304
2000-05-26,3456.856892,1954.986775,4579.8952,7225.803,2407.552478,5240.0647,1550.764651,7181.325575,2940.567603,,15367.08784,1525.275272,1219.953133
2000-05-27,3512.972867,2064.133706,4505.075,7026.701,2409.326482,5067.566,1526.906917,6869.43429,2893.741987,,15228.43098,1666.68538,1222.579633
2000-05-28,3474.750812,2090.56216,4437.9664,6803.9612,2406.464223,4892.1697,1503.779041,6517.688305,2832.231976,,15144.58198,1719.844014,1231.258667
2000-05-29,3441.528611,2063.442794,4513.7103,6562.7852,2389.802272,4718.5432,1480.141335,6218.728543,2720.119779,,15070.21368,1676.857234,1211.763267
2000-05-30,3422.979936,1964.596298,4468.2769,6344.7166,2379.706469,4552.5107,1457.011192,5959.913658,2623.972547,,14966.59205,1600.50754,1193.720633
2000-05-31,3425.724827,1851.227702,4336.5806,6139.0486,2439.499331,4405.9263,1433.885747,5621.476895,2555.39828,,14892.58629,1531.272674,1192.750567
2000-06-01,3411.190414,1708.159347,4264.8461,5935.7458,2676.067864,4261.9169,1410.202701,5404.74131,2480.234046,,14856.0895,1535.007056,1197.3098
2000-06-02,3365.513948,1613.737982,4221.4845,5748.8868,2730.846118,4144.2854,1390.010026,5310.427548,2426.193508,,14850.06793,1522.956764,1204.1542
2000-06-03,3352.491274,1561.431504,4184.4501,5549.7698,2826.298856,4039.9635,1374.44809,5112.328763,2387.508418,,14809.22354,1485.145558,1154.053967
2000-06-04,3355.616316,1529.465107,4129.9267,5341.7808,2909.667943,3943.1469,1356.463025,4914.397878,2368.420098,,14633.705,1411.826312,1121.842767
2000-06-05,3312.923639,1762.008709,4077.2024,5139.8966,3013.231624,3876.7522,1343.834048,4719.090393,2349.410098,,14565.205,1348.444116,1123.294367
2000-06-06,3302.569254,2679.731041,4014.6488,4937.7472,3017.814192,3894.5493,1311.166177,4558.73003,2288.254651,,14521.26869,1310.805162,1132.270233
2000-06-07,3240.199908,3788.498806,3946.8527,4753.2584,3020.880392,4076.8753,1300.738034,4360.841045,2216.759895,,14479.23931,1280.425434,1118.633967
2000-06-08,3244.557183,3787.038743,3894.6746,4557.1446,2988.828709,4336.394,1273.208465,4196.27966,2125.557733,,14367.88049,1231.61575,1089.856367
2000-06-09,3209.066154,3383.970498,3854.0071,4373.333,2943.217128,4485.9279,1255.443428,4000.132575,2082.06307,,14261.31539,1221.579446,1066.887467
2000-06-10,3131.957325,2992.820578,3812.7566,4214.9748,2926.843289,4499.2013,1243.326523,3810.813435,2029.697282,,14170.05174,1217.647912,1053.738067
2000-06-11,3121.11765,2618.54212,3770.6417,4067.8196,2874.697829,4482.11,1226.073747,3698.80405,1947.581811,,14115.27363,1221.092856,1053.426933
2000-06-12,3134.763453,2338.900118,3730.7268,3943.1096,2772.398001,4578.9123,1211.021641,3586.123065,1892.92779,,14028.27487,1221.172964,1062.2842
2000-06-13,3089.518841,2181.209565,3691.0916,3833.6216,2672.261962,4948.6519,1196.708411,3405.65348,1872.980896,,13988.26826,1211.840486,1066.636633
2000-06-14,3117.150682,2098.623844,3657.7802,3732.888,2631.124619,5431.0229,1186.137307,3295.326618,1859.602986,,13912.59292,1215.372702,1055.340233
2000-06-15,3076.373609,1979.217953,3637.1846,3651.091,2612.230927,5618.331,1169.911131,3133.073933,1870.640982,,13842.40019,1249.162602,1035.799533
2000-06-16,3036.503891,1873.238833,3629.927,3594.4872,2581.989615,5461.2364,1159.337596,3054.868515,1885.26752,,13743.40746,1310.381458,1021.513833
2000-06-17,3003.751467,1898.072323,3648.6751,3534.9586,2560.047735,5162.6357,1141.642686,2912.575243,1906.959773,,13657.38444,1467.744984,994.9018333
2000-06-18,3020.530634,2285.388318,3645.7439,3482.2412,2567.082802,4910.0498,1125.276256,2801.734725,1937.336168,,13600.00555,1949.441066,974.5157
2000-06-19,3010.174311,3621.618018,3739.3031,3416.4468,2661.919278,4824.0784,1117.787383,2750.12353,1916.739439,,13522.50286,3075.560694,965.7538
2000-06-20,3030.794828,4734.697048,3695.4157,3349.921,2814.982394,4933.6882,1107.216115,2676.832635,1873.164579,,13415.65438,4155.433214,1026.622733
2000-06-21,3070.446627,4773.158084,3551.8521,3297.071,3213.126638,5092.679,1091.724306,2604.48614,1838.857005,,13320.6147,4394.996056,1113.589533
2000-06-22,2968.011581,4393.920572,3485.6745,3259.433,3751.182835,5131.803,1076.747,2561.476223,1754.28641,,13287.80114,4289.454672,1252.7611
2000-06-23,2948.387563,3762.585143,3450.3452,3222.7324,3794.887068,5025.7853,1065.661393,2488.12585,1684.564494,,13261.138,3918.089298,1391.983433
