dt,SMA_1,SMA_46,CrossOver_x,EMA_33,EMA_88,CrossOver_y,BBands_mid_5_2.0,BBands_top_5_2.0,BBands_bot_5_2.0
2023-10-09,80.18967741935484,77.965967288078,0.0,,,0.0,81.12725806451613,86.54755270269055,75.7069634263417
2023-10-10,80.4633870967742,78.17919660084098,0.0,,,0.0,79.91596774193548,80.6901356178586,79.14179986601235
2023-10-11,81.41451612903225,78.41513629228557,0.0,,,0.0,80.32516129032258,81.54432572331382,79.10599685733135
2023-10-12,81.65596774193548,78.65835859242583,0.0,,,0.0,80.72790322580644,82.09951134949081,79.35629510212208
2023-10-13,81.89741935483872,78.90886350126173,0.0,,,0.0,81.1241935483871,82.47324794415691,79.77513915261729
2023-10-14,82.13887096774194,79.1666510187933,0.0,,,0.0,81.51403225806452,82.67034137782258,80.35772313830645
2023-10-15,82.38032258064516,79.43172114502049,0.0,,,0.0,81.89741935483872,82.58034764608486,81.21449106359258
2023-10-16,79.525,79.63675270182274,-1.0,,,0.0,81.51951612903227,83.57165893947636,79.46737331858817
2023-10-17,80.04755760368664,79.85517786712028,1.0,,,0.0,81.19783410138248,83.54640964689031,78.84925855587466
2023-10-18,80.47672043010752,80.07095802139797,0.0,,,0.0,80.91369431643625,83.19784267926919,78.62954595360331
2023-10-19,80.73429661357247,80.28036302024375,0.0,,,0.0,80.63277944560237,82.5632150575599,78.70234383364483
2023-10-20,81.17665841252844,80.48740994225524,0.0,,,0.0,80.39204661197901,81.5270753872286,79.25701783672942
2023-10-21,81.582432957637,80.6913034123488,0.0,,,0.0,80.80353320350642,81.8727410038337,79.73432540317914
2023-10-22,81.95947817836812,80.89141887999449,0.0,,,0.0,81.1859173184427,82.26763013466153,80.10420450222388
2023-10-23,82.4120303605313,81.0893978008756,0.0,,,0.0,81.57297930452746,82.74394004892898,80.40201856012595
2023-10-24,82.8645825426945,81.28524017499215,0.0,,,0.0,81.99903649035187,83.18938533735114,80.8086876433526
2023-10-25,83.8916129032258,81.4914346583956,0.0,,,0.0,82.54202738849135,84.14265405834382,80.94140071863887
2023-10-26,84.26209677419354,81.69370850131286,0.0,,,0.0,83.07796015180266,84.82248409976144,81.33343620384387
2023-10-27,84.63258064516128,81.8920617037439,0.0,,,0.0,83.61258064516129,85.29566171275873,81.92949957756385
2023-10-28,85.00306451612903,82.08649426568874,0.0,,,0.0,84.13078747628083,85.59786216027908,82.66371279228258
