,log_return_train,log_return_test,std_dev_train,std_dev_test,sharpe_train,sharpe_test,accuracy_train,accuracy_test,precision_train,precision_test,f1_train,f1_test,roc_auc_train,roc_auc_test
0,0.2374920635243193,1.0187930801370377,0.011218093885767855,0.010081799225725569,0.01991575459214726,0.051191846359372184,0.8250235183443085,0.5227963525835866,0.6724137931034483,0.5078740157480315,0.45614035087719296,0.215,0.6498662522071028,0.5073841528121683
